fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2019-12-31,USD,532000,10076000,410000,122000,-5322000,-6042000,1837000,None,-6230000,None,7829000,None,-9544000,169000,593000,-188000,4605000,-593000,None,None,None,-188000,3907000,None,-6042000,-6042000,None
2018-12-31,USD,26881000,17039000,2104000,24777000,9900000,4187000,2932000,None,9639000,None,12003000,None,9842000,169000,None,5452000,278000,278000,None,None,None,5452000,-481000,None,4187000,4187000,None
2017-12-31,USD,923000,23997000,20816000,923000,-22980000,-16796000,10704000,None,-20275000,None,13293000,None,-23074000,169000,None,-3479000,75000,75000,None,None,None,-3479000,2724000,None,-16796000,-16796000,None
2016-12-31,USD,911000,30387000,30076000,911000,-29196000,-24959000,16495000,None,-24959000,None,13892000,None,-29476000,169000,None,0,150000,150000,None,None,None,0,4367000,None,-24959000,-24959000,None
2015-12-31,USD,545000,35429000,0,545000,-34884000,-50143000,17234000,None,-50228000,None,18195000,None,-34884000,None,None,None,-15344000,None,85000,None,None,0,-15344000,85000,-50228000,-50143000,None
