fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,68000,1541000,12000,56000,-3409000,-3450000,189000,None,-3450000,None,1340000,None,-1473000,None,2000,None,None,-2000,None,None,None,None,-1975000,None,-3450000,-3450000,None
2020-03-31,USD,1090000,2553000,862000,228000,1195000,779000,319000,None,779000,None,1372000,None,-1463000,None,309000,None,2355000,-309000,None,None,None,None,2551000,None,779000,779000,None
2019-12-31,USD,18000,2301000,309000,-291000,-1204000,-1006000,263000,None,-1194000,None,1729000,None,-2283000,-169000,-10000,-188000,559000,10000,None,None,None,-188000,1079000,None,-1006000,-1006000,None
2019-09-30,USD,283000,2216000,0,283000,315000,-331000,475000,None,-331000,None,1741000,None,-1933000,-169000,646000,0,2123000,-646000,None,None,None,None,2248000,None,-331000,-331000,None
2019-06-30,USD,194000,3090000,101000,93000,-2826000,206000,571000,None,206000,None,2418000,None,-2896000,-169000,None,0,19000,19000,None,None,None,None,3083000,None,206000,206000,None
2019-03-31,USD,37000,2469000,None,37000,-2366000,-4911000,528000,None,-4911000,None,1941000,None,-2938000,169000,-20000,0,-1997000,24000,None,None,None,None,-2503000,None,-4911000,-4911000,None
2018-12-31,USD,1392000,4433000,1413000,-21000,-3041000,-5126000,767000,0,-5762000,0,2253000,None,-3041000,169000,-20000,None,None,None,0,0,0,-636000,-2721000,0,-5126000,-5126000,None
2018-09-30,USD,663000,3674000,494000,169000,-3011000,-2509000,358000,0,-3056000,0,2822000,None,-3011000,169000,-20000,None,None,None,0,0,0,-547000,-45000,0,-2509000,-2509000,None
2018-06-30,USD,168000,3672000,197000,-29000,-3504000,-2602000,974000,0,-2835000,0,2501000,None,-3504000,169000,-20000,None,None,None,0,0,0,-233000,669000,0,-2602000,-2602000,None
2018-03-31,USD,24658000,5260000,5246000,24658000,19398000,14424000,833000,0,21292000,0,4427000,None,19398000,0,0,None,None,None,0,0,0,6868000,1894000,0,14424000,14424000,None
2017-12-31,USD,178000,2613000,3756000,-155000,-2768000,9971000,526000,0,6492000,0,-122000,None,-2768000,0,0,None,None,None,0,0,0,-3479000,9260000,0,9971000,9971000,None
2017-09-30,USD,241000,35418000,4326000,1879000,-33539000,-40741000,4124000,0,-40741000,0,23784000,None,-33539000,0,0,None,None,None,0,0,0,0,-7202000,0,-40741000,-40741000,None
2017-06-30,USD,243000,-22468000,6922000,-1062000,21406000,18105000,3599000,0,18105000,0,-13792000,None,21406000,0,0,None,None,None,0,0,0,0,-3301000,0,18105000,18105000,None
2017-03-31,USD,261000,5878000,5878000,261000,-5617000,-4131000,2455000,0,-4131000,0,3423000,None,-5617000,0,0,None,None,None,0,0,0,0,1486000,0,-4131000,-4131000,None
2016-12-31,USD,304000,30387000,7740000,911000,-29476000,-24959000,4619000,0,-24959000,0,13892000,None,-29476000,0,0,None,None,None,0,0,0,0,4517000,0,-24959000,-24959000,None
2016-09-30,USD,269000,0,7941000,0,0,0,4512000,0,0,0,0,None,0,0,0,None,None,None,0,0,0,0,0,0,0,0,None
2016-06-30,USD,96000,0,7231000,0,0,0,3707000,0,0,0,0,None,0,0,0,None,None,None,0,0,0,0,0,0,0,0,None
2016-03-31,USD,242000,0,7203000,0,0,0,3657000,0,0,0,0,None,0,0,0,None,None,None,0,0,0,0,0,0,0,0,None
2015-12-31,USD,102000,35429000,0,545000,-34884000,-50143000,4243000,0,-50228000,0,8763000,None,-34884000,0,0,None,None,None,0,0,0,0,-15344000,85000,-50228000,-50143000,None
2015-09-30,USD,173000,0,0,0,0,0,4050000,0,0,0,7749000,None,0,0,0,None,None,None,0,0,0,0,0,0,0,0,None
2015-06-30,USD,197000,0,0,0,0,0,4475000,0,0,0,8231000,None,0,0,0,None,None,None,0,0,0,0,0,0,0,0,None
