fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,4344535000,797000,None,None,4352569000,-38702000,2713000,None,105000,-1868968000,15458000,None,25438000,260794000,183438000,None,None,None,3927826000,278850000,4574000,-9393000,1819000,12950000,4107465000,3287000,183438000,None,None,105000,226000,-1868968000,None,None,129775000,None,2713000,45603000,4107465000,61666000,4169131000,None,30332000,None,1829935000,4344535000,262613000,None,10475085
2020-03-31,USD,4566122000,797000,None,None,4368452000,197214000,2786000,None,1051000,-1633459000,27485000,None,24920000,240316000,155983000,None,None,None,4069752000,460137000,3238000,196191000,None,29129000,4103658000,4288000,135993000,None,None,None,None,None,None,None,27783000,None,4105985000,45747000,4103658000,27485000,4212469000,None,None,None,1829396000,None,240316000,None,100000000
2019-12-31,USD,4691348000,797000,None,158802000,4352212000,268762000,2897000,23480000,1021000,-1558038000,28033000,None,19229000,398207000,161760000,None,None,None,4108443000,467510000,4520000,337609000,14591000,50366000,4106560000,4346000,161760000,None,None,1021000,226000,-1558038000,None,None,107181000,None,2897000,53270000,4106560000,83892000,4190452000,None,69870000,None,1825553000,4691348000,412798000,None,102103602
2019-09-30,USD,4769051000,797000,None,180093000,4380969000,309227000,2772000,24459000,1021000,-1514411000,28457000,None,16919000,405129000,195584000,None,None,None,4172030000,480473000,5314000,386445000,14445000,56529000,4109618000,4370000,195584000,None,None,1021000,226000,-1514411000,None,None,107665000,None,2772000,43536000,4109618000,75767000,4185385000,None,78241000,None,1822391000,4769051000,419574000,None,100000000
2019-06-30,USD,4869997000,797000,None,230153000,4429551000,366600000,3087000,24690000,1021000,-1453824000,28630000,None,199169000,398682000,184806000,None,None,None,4235263000,484919000,5393000,438819000,14263000,67520000,4144128000,4454000,184806000,None,None,1021000,226000,-1453824000,None,None,140538000,None,3087000,43758000,4144128000,100617000,4244745000,None,73242000,None,1819177000,4869997000,412945000,None,102130683
2019-03-31,USD,4905150000,797000,None,180568000,4430522000,372058000,3369000,30068000,1022000,-1445136000,29037000,None,18780000,394712000,197407000,43795000,43795000,None,4309127000,477521000,5921000,473015000,11550000,66745000,4157803000,4514000,197407000,None,None,1022000,226000,-1445136000,None,None,108415000,None,3369000,43795000,4157803000,75312000,4233115000,None,101980000,None,1815946000,4905150000,406262000,None,102165662
2018-12-31,USD,4685954000,9824000,None,141916000,4152106000,452489000,3449000,48550000,1010000,-1363020000,33843000,None,19372000,439812000,188062000,None,None,None,4105219000,502912000,6885000,523182000,21816000,37060000,3927316000,4224000,188062000,None,None,1010000,226000,-1363020000,None,None,57665000,None,3449000,None,3927316000,36728000,3964044000,None,80743000,None,1814273000,4685954000,461628000,None,101035530
2018-09-30,USD,4733340000,9854000,None,171996000,4114739000,499300000,3427000,33808000,1010000,-1313327000,35185000,0,21544000,466931000,182157000,None,None,None,4089985000,555535000,7483000,607883000,24173000,60208000,3894652000,4223000,182157000,499938000,1811391000,1010000,226000,-1313327000,0,None,67056000,None,3427000,None,3894652000,37930000,3932582000,None,118663000,None,1811391000,4733340000,491104000,None,98612117
2018-06-30,USD,4831647000,9884000,None,159976000,4173205000,511565000,2746000,31517000,986000,-1283516000,35369000,0,21739000,552778000,160122000,3948020000,3948020000,None,4109720000,638979000,7413000,647704000,24072000,57852000,3948020000,4277000,160122000,512193000,1793869000,986000,226000,-1283516000,0,None,62905000,None,2746000,None,3948020000,37823000,3985843000,None,146249000,None,1793869000,4831647000,576850000,None,98612117
2018-03-31,USD,4637469000,9913000,None,175665000,3940243000,583651000,2784000,35990000,987000,-1207063000,35528000,0,19469000,414831000,156080000,3712790000,3712790000,None,4034591000,511795000,5422000,686479000,35976000,56718000,3712790000,4270000,156080000,584259000,1789501000,987000,226000,-1207063000,0,None,72964000,None,2784000,None,3712790000,44549000,3757339000,None,112967000,None,1789501000,4637469000,450807000,None,98654148
2017-12-31,USD,4669850000,9943000,None,19269000,3920582000,632500000,2777000,25045000,974000,-1153697000,66836000,0,4113101000,471592000,173659000,3696300000,3696300000,None,4035915000,547019000,4965000,738453000,26926000,44257000,3696300000,4244000,173659000,633146000,1784997000,974000,226000,-1153697000,0,None,69231000,None,2777000,None,3696300000,50623000,3746923000,None,116122000,None,1784997000,4669850000,498518000,None,97409113
2017-09-30,USD,4746661000,9972000,None,24198000,3929425000,699042000,0,25520000,974000,-1086071000,51264000,0,4110518000,526654000,193307000,3698869000,3698869000,None,4064555000,604675000,6961000,806277000,11960000,61677000,3699015000,4384000,193307000,699802000,1783912000,974000,227000,-1086071000,0,None,57653000,None,2845000,None,3699015000,37103000,3736118000,None,117434000,None,1783912000,4746661000,538614000,None,97416095
2017-06-30,USD,4780815000,10002000,None,24131000,3924763000,747592000,0,26185000,974000,-1019264000,53120000,0,4121299000,554937000,175137000,3698433000,3698433000,None,4069152000,635376000,7193000,845090000,19270000,56756000,3698492000,4413000,175137000,748330000,1765660000,974000,222000,-1019264000,0,None,56179000,None,2913000,None,3698492000,37541000,3736033000,None,107722000,None,1765660000,4780815000,574207000,None,97430297
2017-03-31,USD,4822618000,10032000,None,24668000,3955409000,755211000,0,25786000,970000,-1009656000,53195000,0,4239224000,471932000,197924000,3720040000,3720040000,None,4152741000,590525000,9608000,856230000,50382000,63717000,3720238000,4494000,197924000,755936000,1763675000,970000,222000,-1009656000,0,None,56878000,None,2834000,None,3720238000,37247000,3757485000,None,111273000,None,1763675000,4822618000,522314000,None,97019295
2016-12-31,USD,4891544000,10061000,None,17578000,3966399000,791621000,2846000,24765000,964000,-974015000,91089000,0,4320354000,491105000,168956000,3723559000,3723559000,None,4160563000,593449000,62393000,914106000,53185000,44629000,3723559000,4530000,168956000,792377000,1764450000,964000,222000,-974015000,0,None,62232000,None,2846000,None,3723559000,73884000,3797443000,None,132768000,None,1764450000,4891544000,544290000,None,96376827
2016-09-30,USD,4839744000,9294000,None,23188000,3975896000,744168000,0,22547000,962000,-862932000,74585000,0,4324897000,406286000,183744000,3728645000,3728645000,None,4187939000,475987000,67987000,853640000,149865000,64925000,3728645000,4776000,183744000,744922000,1605978000,962000,160000,-862932000,0,None,95563000,None,2974000,None,3728645000,63507000,3792152000,None,118926000,None,1605978000,4839744000,406286000,None,96178680
2016-06-30,USD,4900965000,11245000,None,24103000,3990857000,799667000,0,23097000,962000,-799939000,70207000,0,4369102000,423756000,169219000,3758767000,3758767000,None,4236009000,489735000,76496000,897967000,161935000,61214000,3758767000,4765000,169219000,800405000,1598486000,962000,158000,-799939000,0,None,84133000,None,3347000,None,3758767000,62871000,3821638000,None,109703000,None,1598486000,4900965000,423756000,None,96176799
2016-03-31,USD,4988082000,11294000,None,22693000,4092500000,769688000,0,22890000,957000,0,49912000,0,4492769000,226877000,0,None,None,None,0,0,None,None,162146000,None,3879225000,4785000,140473000,0,0,0,158000,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,94000000
2015-12-31,USD,4965131000,11343000,None,12458000,4034826000,811086000,3847000,22678000,955000,-787221000,48087000,0,4512052000,368758000,157317000,3840617000,3840617000,None,4419684000,418280000,66003000,918034000,153680000,44712000,3840617000,4810000,157317000,0,0,955000,158000,-787221000,0,None,45974000,None,3847000,None,3840617000,36892000,3877509000,None,118449000,None,1597194000,4965131000,368758000,None,95470903
2015-09-30,USD,4883600000,11393000,None,20532000,3905524000,862543000,0,22679000,1192000,-735087000,43056000,0,4431536000,332201000,164553000,None,None,None,4305918000,247365000,65887000,965733000,146220000,56732000,3698385000,4652000,164553000,0,0,1192000,158000,-735087000,-108640000,None,71865000,None,34952000,None,3698385000,42586000,3740971000,None,114741000,None,1704920000,4883600000,185981000,None,95474163
2015-06-30,USD,4980801000,11442000,None,17696000,3853733000,975844000,0,23369000,1249000,-718973000,42312000,0,4429986000,431969000,160403000,None,None,None,4236040000,346018000,121486000,1114679000,149896000,59587000,3651355000,4358000,160403000,0,0,1249000,158000,-718973000,-108633000,None,76802000,None,39117000,None,3651355000,41975000,3693330000,None,150435000,None,1802043000,4980801000,282073000,None,101226875
