fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,43065000,128251000,66555000,-23490000,-156192000,-204616000,None,None,-244274000,-37350000,4708000,-4451000,-151741000,95938000,88082000,-2188000,41000,-88041000,None,27605000,None,-2308000,-32103000,None,-241966000,-215260000,10644000
2020-03-31,USD,281877000,307323000,237481000,44396000,21818000,-84201000,None,None,-101617000,35685000,3492000,None,-25446000,None,57085000,303000,611000,-56474000,None,None,None,303000,-19697000,None,-101920000,-94467000,None
2019-12-31,USD,1128522000,882407000,233586000,894936000,24039000,-28159000,None,None,-37453000,-7348000,3179000,11510000,12529000,852133000,61492000,-1834000,665000,-60827000,None,27095000,None,-1946000,6953000,None,-35507000,-38803000,10644000
2019-09-30,USD,374237000,105890000,238909000,135328000,27021000,-31177000,None,None,-39335000,-7909000,2410000,-2417000,29438000,103480000,66356000,-249000,836000,-65520000,None,None,None,-249000,-891000,None,-39086000,-41822000,10645000
2019-06-30,USD,415148000,-300470000,251693000,-251693000,50341000,-16282000,None,None,-17646000,-5070000,2917000,1564000,48777000,-309922000,67987000,3706000,785000,-67202000,None,6535000,None,3706000,-5428000,None,-21352000,-26926000,10644000
2019-03-31,USD,358718000,-252471000,228486000,-228486000,19139000,-38017000,None,None,-47027000,-8605000,2601000,-4846000,23985000,-255072000,66166000,-405000,781000,-65385000,None,None,None,-405000,-5394000,None,-46622000,-48661000,10644000
2018-12-31,USD,343363000,-950039000,223880000,-955251000,-2766000,-54800000,0,0,-65872000,-11248000,2481000,2446000,-5212000,-974232000,63106000,176000,None,None,0,21712000,0,176000,-81508000,0,-66048000,-65444000,10644000
2018-09-30,USD,356240000,-254365000,225036000,-225036000,26989000,-27589000,0,0,-33742000,-6672000,3090000,-2340000,29329000,-257455000,60731000,None,None,None,0,0,0,519000,-63354000,0,-34261000,-38234000,10645000
2018-06-30,USD,389164000,111134000,234995000,154169000,37828000,-18306000,0,0,-20378000,-5045000,3231000,-5207000,43035000,107875000,58206000,None,None,None,0,28000,0,2973000,-61701000,0,-23351000,-28950000,10644000
2018-03-31,USD,342207000,102274000,216671000,125536000,21208000,-26271000,0,0,-33535000,-6378000,2129000,-2054000,23262000,98483000,54743000,None,None,None,0,1662000,0,-886000,-62369000,0,-32649000,-36915000,10644000
2017-12-31,USD,340022000,1634412000,313175000,409028000,200276000,-45200000,0,0,-60985000,214769000,2455000,None,24392000,242992000,55407000,None,None,None,0,10153000,0,-951000,-234987000,0,-13002000,-51693000,None
2017-09-30,USD,353325000,97138000,226571000,126754000,26970000,-21808000,0,0,-29993000,-6918000,2412000,-2646000,29616000,94726000,56963000,None,None,None,0,1785000,0,-1267000,0,0,-28726000,-37755000,11440000
2017-06-30,USD,390670000,96804000,235381000,155289000,66990000,10184000,0,0,12034000,244000,3254000,8505000,58485000,93542000,54956000,None,None,None,0,8000,0,1606000,0,0,10428000,-772000,10956000
2017-03-31,USD,353709000,98845000,226602000,127107000,22522000,-25413000,0,0,-32783000,-6524000,5170000,-5740000,28262000,93672000,55305000,None,None,None,0,3000,0,-846000,0,0,-31937000,-36369000,10956000
2016-12-31,USD,340094000,1318523000,336550000,426039000,321202000,-26140000,0,0,-32096000,134246000,1816000,None,1728000,303851000,55800000,None,None,None,0,12662000,0,316000,-222560000,0,22855000,-9917000,None
2016-09-30,USD,371931000,96304000,234553000,137378000,29160000,-20145000,0,0,-25154000,-4993000,1968000,-11914000,41074000,94212000,55762000,None,None,None,0,124000,0,-16000,0,0,-25138000,-35144000,8875000
2016-06-30,USD,410670000,94099000,247104000,163566000,69106000,30753000,0,0,35738000,6000,2785000,-361000,69467000,91332000,56462000,None,None,None,0,-18000,0,603000,0,0,35135000,22262000,-8491000
2016-03-31,USD,364250000,0,324601000,0,0,-9989000,0,0,-11510000,0,1768000,None,37881000,0,55943000,None,None,None,0,0,0,629000,0,0,0,0,None
2015-12-31,USD,355153000,1174140000,320144000,380915000,155995000,287260000,0,0,329511000,119219000,2980000,None,32029000,210410000,53525000,None,None,None,0,19511000,0,75000,155127000,0,306412000,233895000,None
2015-09-30,USD,364516000,91579000,232055000,132461000,34069000,-16321000,0,0,-18389000,3000,3772000,-6813000,40882000,87415000,51859000,None,None,None,0,392000,0,1721000,0,0,-20110000,-24811000,8490000
2015-06-30,USD,369338000,109583000,224556000,144782000,34827000,-12244000,0,0,-12668000,14000,3120000,-372000,35199000,101504000,47495000,None,None,None,0,4959000,0,2089000,0,0,-14757000,-20735000,8491000
