fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-06-30,USD,-255882000,0,-255882000,None,-19000000,163512000,182512000,-6773000,1849000,-75568000,16802000,None,2138000,None,0,None,None,19588000,1169000,None,None,None
2020-03-31,USD,-129798000,0,-129798000,-128759000,75000000,-205678000,-273927000,-6054000,2124000,-323963000,11513000,None,1453000,None,-7411000,None,None,13990000,1039000,None,None,None
2019-12-31,USD,-119082000,0,-119082000,3230000,-133000000,503815000,644774000,-21230000,7140000,396584000,11851000,None,1165000,None,-8067000,None,None,24776000,1155000,None,None,None
2019-09-30,USD,-42798000,0,-42798000,444000,16000000,-813000,2741000,9472000,8186000,-7394000,36217000,None,1263000,None,-20128000,None,None,17049000,607000,None,None,None
2019-06-30,USD,-181116000,0,-212194000,-211421000,117000000,101830000,22577000,9194000,29152000,-66031000,22199000,None,1386000,None,-19543000,None,None,-17286000,600000,None,None,None
2019-03-31,USD,-31078000,0,-31078000,-15402000,117000000,-121960000,-89826000,-11595000,5377000,-125223000,12311000,None,1551000,None,-17075000,None,None,16978000,173000,None,None,None
2018-12-31,USD,7882000,0,-31078000,-15402000,117000000,-106456000,-89826000,-11595000,8830000,-125223000,12311000,None,1551000,None,-10081000,None,None,16978000,173000,None,None,None
2018-09-30,USD,-16629000,0,-132673000,2847000,-131120000,182134000,313237000,4683000,6513000,76786000,27325000,None,1229000,0,0,46525000,0,14900000,1040000,None,None,None
2018-06-30,USD,1653000,0,13657000,1438000,-9831000,-35883000,-29713000,3072000,8151000,360000,22586000,None,1201000,0,0,31923000,0,10162000,2368000,None,None,None
2018-03-31,USD,-18873000,0,-72832000,9000,187855000,-166185000,-354365000,-3680000,5038000,-217573000,21444000,None,1078000,0,0,19989000,0,19008000,3834000,None,None,None
2017-12-31,USD,-100866000,0,-95111000,6782000,-65000000,174216000,235649000,13246000,-3726000,164289000,85218000,None,3784000,0,0,56509000,0,71880000,2112000,None,None,None
2017-09-30,USD,-27000,0,-54176000,6460000,-55000000,-92840000,-10309000,-14001000,4052000,-17387000,62542000,None,4088000,0,0,42035000,0,7149000,1353000,None,None,None
2017-06-30,USD,-61176000,14185000,-103281000,6088000,-37000000,-27817000,-66521000,4053000,4329000,-115778000,64011000,None,2757000,0,0,36356000,0,-257000,1183000,None,None,None
2017-03-31,USD,-47010000,-4202000,-47497000,216000,107000000,74740000,-34541000,3774000,3230000,48691000,21448000,None,1428000,0,0,17676000,0,-687000,703000,None,None,None
2016-12-31,USD,-11523000,0,-431531000,-26402000,110000000,279556000,165609000,-74175000,1609000,-37160000,113339000,None,6017000,0,0,111265000,0,181509000,1109000,None,None,None
2016-09-30,USD,-27010000,-9762000,-364043000,0,-70000000,289652000,116885000,-11262000,3708000,-156772000,14978000,None,4550000,0,0,13716000,0,4185000,467000,None,None,None
2016-06-30,USD,6608000,8870000,-277445000,0,180000000,327780000,86334000,7285000,5147000,139190000,47024000,None,2960000,0,0,31255000,0,-1744000,417000,None,None,None
2016-03-31,USD,None,None,-118515000,321000,None,80815000,20244000,None,2931000,None,-4131000,None,1352000,0,0,174000,0,None,198000,None,None,None
2015-12-31,USD,-15238000,0,-54866000,3946000,-79407000,130280000,186351000,-73841000,-1319000,108635000,33221000,None,2390000,-707000,24004000,0,0,105991000,646000,None,None,None
2015-09-30,USD,None,None,2942000,3476000,None,58539000,22763000,None,2226000,None,5070000,None,1462000,0,0,0,0,None,242000,None,None,None
2015-06-30,USD,None,None,None,3476000,None,55341000,None,None,2902000,None,2666000,None,None,None,None,None,None,None,209000,None,None,None
