fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,414000,3039000,36000,378000,-2257000,-2689000,1350000,None,-2731000,322000,1653000,None,-2625000,None,None,0,None,-87000,None,None,None,None,-19000,None,-2731000,-2689000,None
2020-03-31,USD,515000,3710000,34000,481000,-2828000,-3187000,1603000,None,-3222000,364000,2073000,None,-3195000,None,52000,0,-52000,-52000,None,None,None,None,25000,None,-3222000,-3187000,None
2019-12-31,USD,549000,3265000,79000,470000,-2422000,-2711000,1469000,None,-2723000,399000,1717000,None,-2716000,None,None,18000,-24000,-24000,None,None,None,18000,17000,None,-2741000,-2711000,None
2019-09-30,USD,411000,3690000,49000,362000,-3022000,-3221000,1447000,None,-3223000,604000,2194000,None,-3279000,None,None,54000,8000,8000,None,None,None,54000,48000,None,-3277000,-3221000,None
2019-06-30,USD,380000,3822000,53000,327000,-3191000,-3089000,1650000,0,-3152000,660000,2119000,0,-3442000,0,0,3000,33000,33000,0,0,0,3000,257000,0,-3155000,-3089000,0
2019-03-31,USD,388000,3510000,63000,325000,-2973000,-3133000,1338000,0,-3138000,706000,2109000,0,-3122000,0,0,73000,12000,12000,0,0,0,73000,-28000,0,-3211000,-3133000,0
2018-12-31,USD,313000,3671000,180000,133000,-3358000,-3186000,1523000,0,-3274000,784000,1968000,0,-3358000,0,0,None,None,None,0,0,0,0,84000,0,-3274000,-3186000,0
2018-09-30,USD,380000,2582000,-4000,384000,-2202000,-2151000,1332000,0,-2185000,872000,1254000,0,-2202000,0,0,None,None,None,0,0,0,0,17000,0,-2185000,-2151000,0
2018-06-30,USD,15190.95,5.31,2586.39,12604.56,-69865.28,-63186.50,45310.94,0,-63874.02,30643.81,37158.90,0,-69865.28,0,0,None,None,None,0,0,0,0,5991.26,0,-63874.02,-63186.50,0
2018-03-31,USD,8200.94,102597.54,3740.18,4460.76,-94396.60,-8063.69,54592.87,0,-11014.65,32769.45,44264.49,None,-94396.60,0,0,None,None,None,0,0,0,0,83381.94,0,-11014.65,-8063.69,None
2017-12-31,USD,458000,7514000,1891000,912000,-6487000,-4626000,1267000,0,-4626000,84000,3146000,None,-6487000,0,-12000,None,None,None,0,0,0,0,1861000,0,-4626000,-4626000,None
2017-09-30,USD,377000,2307000,2201000,324000,-1930000,-1954000,1531000,0,-2011000,660000,723000,None,-1930000,0,0,None,None,None,0,0,0,0,-81000,0,-2011000,-1954000,None
2017-06-30,USD,302000,0,2123000,0,0,0,1290000,0,0,295000,0,None,0,0,0,None,None,None,0,0,0,0,0,0,0,0,None
2017-03-31,USD,267000,0,2924000,0,0,0,1696000,0,0,0,0,None,0,0,0,None,None,None,0,0,0,0,0,0,0,0,None
2016-12-31,USD,1666000,14405000,13560000,1362000,-12739000,-15492000,8479000,0,-17355000,1044000,5622000,None,-12739000,0,25000,None,None,None,0,0,0,0,-4616000,0,-17355000,-15492000,None
2016-09-30,USD,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,None,None,None,0,0,0,0,0,0,0,0,None
2016-06-30,USD,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,None,None,None,0,0,0,0,0,0,0,0,None
2016-03-31,USD,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,None,None,None,0,0,0,0,0,0,0,0,None
