fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2019-12-31,USD,1728000,14287000,244000,1484000,-11608000,-12154000,5904000,None,-12236000,399000,8139000,None,-12559000,None,None,148000,29000,29000,None,None,None,148000,294000,None,-12384000,-12154000,None
2018-12-31,USD,1396000,12641000,364000,1032000,-10710000,-7502000,6630000,0,-7731000,784000,5647000,0,-11245000,0,0,None,3331000,116000,0,0,0,0,3398000,0,-7731000,-7502000,0
2017-12-31,USD,1404000,9821000,168000,1236000,-7735000,-6580000,5784000,0,-6637000,1039000,3869000,0,-8417000,0,-12000,None,-12000,-12000,0,0,0,0,1792000,0,-6637000,-6580000,0
2016-12-31,USD,1666000,14405000,304000,1362000,-12739000,-15492000,8479000,0,-17355000,1044000,5622000,0,-12739000,0,-25000,None,-4696000,None,0,0,0,0,-4616000,0,-17355000,-15492000,0
