fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,4757000,1872000,None,None,6879000,-2444000,None,433000,4000,-92084000,None,None,100000,1033000,5147000,None,2255000,81000,681000,2104000,None,-4316000,None,235000,1732000,None,1418000,None,None,None,None,None,None,None,None,None,2653000,218000,None,None,1732000,None,None,None,None,None,None,None,None
2020-03-31,USD,5092000,2011000,None,None,5467000,-739000,None,603000,4000,-89395000,None,None,111000,468000,5467000,None,1767000,44000,898000,2072000,None,-2750000,None,366000,None,None,1886000,None,None,None,None,None,None,None,3020000,None,3020000,325000,None,None,0,None,None,None,88608000,None,468000,None,38000000
2019-12-31,USD,7442000,2151000,None,None,4825000,2218000,None,940000,4000,-86208000,None,None,111000,2352000,3297000,None,None,69000,1126000,4054000,None,67000,None,363000,1528000,None,1319000,None,None,None,None,None,None,None,3388000,None,3388000,428000,1528000,None,1528000,None,None,None,88353000,None,2352000,None,37000000
2019-09-30,USD,8183000,2290000,None,None,3240000,4339000,None,195000,4000,-83497000,None,None,193000,3768000,2907000,None,None,74000,1010000,4690000,None,2049000,None,234000,191000,None,1241000,None,None,None,None,None,None,None,3493000,None,3493000,559000,191000,None,333000,None,None,None,87758000,None,3768000,None,38000000
2019-06-30,USD,10257000,2430000,None,0,2850000,6747000,0,310000,4000,-80276000,0,0,196000,5813000,2629000,0,0,44000,951000,6680000,0,4317000,0,208000,0,0,1180000,0,0,0,0,0,0,0,3577000,0,3577000,628000,0,0,221000,0,0,0,86975000,0,5813000,0,38000000
2019-03-31,USD,12321000,2570000,None,0,3000000,9321000,0,477000,4000,-77187000,0,0,19000,8586000,2294000,0,0,24000,84000,9648000,0,6751000,0,206000,0,0,1018000,0,0,0,0,0,0,0,2673000,0,2673000,0,0,0,0,0,0,0,86480000,0,8586000,0,36000000
2018-12-31,USD,10671000,2709000,None,0,2440000,7447000,0,942000,4000,-74054000,0,0,19000,6707000,2440000,0,0,-2000,90000,7853000,0,4738000,0,131000,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81499000,0,6707000,0,36000000
2018-09-30,USD,12142000,2849000,None,0,1405000,9865000,0,298000,4000,-70868000,0,0,23000,8756000,1405000,0,0,27000,101000,9169000,0,7016000,0,191000,0,0,223000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000000
2018-06-30,USD,441748.92,54346.94,None,0,42167.98,368937.12,0,10345.56,130.96,-2249733.99,0,0,753,371752.69,42167.98,0,0,720.26,3797.74,382851.25,0,314590.19,0,4092.39,0,0,4583.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34000000
2018-03-31,USD,364753.11,60632.06,None,5181.35,56994.82,274988.85,0,18906.77,102.94,-2291699.55,0,0,720.58,292351.51,56994.82,0,0,2299.01,3980.37,299420.10,0,214356.79,0,1887.25,0,0,4563.70,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,34000000
