fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-06-30,USD,1204000000,-395000000,-35652000000,-36679000000,-783000000,-2570000000,-81000000,259000000,-739000000,-35133000000,3089000000,259000000,1555000000,-1752000000,46000000,-197000000,482000000,2124000000,177000000,482000000,8000000,-35125000000
2020-03-31,USD,1000000,1065000000,-129000000,-5000000,-763000000,-2422000000,-28000000,-19000000,3010000000,1264000000,3815000000,-19000000,559000000,-1763000000,-631000000,-107000000,-1025000000,332000000,125000000,-1025000000,-46000000,1218000000
2019-12-31,USD,-619000000,-539000000,-615000000,167000000,28241000000,26602000000,-44000000,-86000000,2801000000,29262000000,3275000000,-86000000,509000000,-1595000000,-2000000,170000000,133000000,287000000,163000000,133000000,14000000,29276000000
2019-09-30,USD,1532000000,705000000,1378000000,167000000,1150000000,-441000000,3000000,280000000,1884000000,5492000000,4555000000,280000000,503000000,-1591000000,-3000000,-113000000,-111000000,1407000000,154000000,-111000000,-16000000,5476000000
2019-06-30,USD,-12000000,-1381000000,-140000000,167000000,-368000000,-2070000000,-108000000,15000000,741000000,267000000,2477000000,15000000,502000000,-1592000000,-2000000,-160000000,220000000,2540000000,128000000,220000000,8000000,275000000
2019-03-31,USD,80000000,94000000,-27000000,80000000,-3200000000,-5383000000,21000000,-112000000,2456000000,-2393000000,3017000000,-112000000,503000000,-1588000000,-616000000,-128000000,-316000000,520000000,107000000,-316000000,1000000,-2392000000
2018-12-31,USD,-160000000,-691000000,-283000000,-368000000,-321000000,-3825000000,-2000000,-73000000,-1826000000,-716000000,3392000000,351000000,442000000,-1451000000,-2051000000,141000000,215000000,4760000000,123000000,215000000,-10000000,-726000000
2018-09-30,USD,-681000000,869000000,-963000000,0,3412000000,916000000,-28000000,120000000,2747000000,4477000000,4524000000,120000000,435000000,-1461000000,-1007000000,-176000000,-1000000,530000000,282000000,-1000000,-9000000,4468000000
2018-06-30,USD,801000000,-179000000,687000000,0,138000000,-8978000000,-71000000,-279000000,1983000000,-5425000000,2866000000,-279000000,443000000,-1531000000,-7514000000,-120000000,-124000000,1142000000,114000000,-124000000,-35000000,-5460000000
2018-03-31,USD,-328000000,191000000,-447000000,0,-40000000,-2509000000,37000000,-267000000,2783000000,-311000000,2645000000,-267000000,445000000,-1137000000,-1369000000,-71000000,-681000000,245000000,119000000,-681000000,15000000,-296000000
2017-12-31,USD,383000000,-19000000,201000000,0,-408000000,-1928000000,-25000000,-118000000,52000000,857000000,2584000000,1146000000,369000000,-1030000000,-465000000,212000000,-391000000,1052000000,182000000,-228000000,None,857000000
2017-09-30,USD,17000000,974000000,-109000000,0,395000000,-810000000,-239000000,106000000,1631000000,2352000000,3271000000,106000000,379000000,-1026000000,60000000,-120000000,163000000,297000000,126000000,4000000,6000000,2358000000
2017-06-30,USD,381000000,-264000000,318000000,0,-7000000,-980000000,-8000000,-75000000,1915000000,1341000000,2003000000,-75000000,379000000,-1024000000,59000000,-70000000,167000000,251000000,126000000,-133000000,7000000,1348000000
2017-03-31,USD,-526000000,-266000000,-684000000,-63000000,17000000,-1794000000,26000000,-53000000,1711000000,-376000000,2102000000,-53000000,374000000,-1027000000,-810000000,71000000,34000000,299000000,95000000,-34000000,16000000,-360000000
2016-12-31,USD,-105000000,-212000000,-119000000,100000000,212000000,-2502000000,-18000000,-393000000,1391000000,-1080000000,1541000000,-271000000,328000000,-933000000,-1763000000,-66000000,-71000000,313000000,114000000,58000000,-38000000,-1118000000
2016-09-30,USD,-64000000,-1064000000,-199000000,-22000000,-495000000,-1371000000,16000000,20000000,4562000000,-116000000,1454000000,-2944000000,304000000,-933000000,41000000,9000000,129000000,503000000,113000000,65000000,7000000,-109000000
2016-06-30,USD,-1740000000,47000000,-4298000000,-2427000000,5808000000,1164000000,-6000000,17000000,1610000000,-1216000000,1918000000,1627000000,289000000,-927000000,-3711000000,0,194000000,249000000,131000000,-275000000,-13000000,-1229000000
2016-03-31,USD,-1309000000,42000000,-1458000000,-28000000,-6000000,-1219000000,43000000,-159000000,1354000000,-549000000,2128000000,1195000000,268000000,-924000000,-332000000,19000000,81000000,523000000,121000000,81000000,-294000000,-843000000
2015-12-31,USD,-152000000,175000000,-297000000,118000000,-375000000,-2431000000,-10000000,511000000,1517000000,-765000000,1963000000,1576000000,261000000,-840000000,-1206000000,12000000,-1076000000,173000000,145000000,-234000000,-59000000,-824000000
2015-09-30,USD,853000000,919000000,745000000,19000000,765000000,-1056000000,5000000,None,1239000000,1844000000,2155000000,1390000000,227000000,-850000000,-976000000,-286000000,0,159000000,127000000,-254000000,-21000000,1823000000
2015-06-30,USD,-1644000000,221000000,-12511000000,-10752000000,15966000000,10169000000,-31000000,None,1366000000,-510000000,1832000000,1326000000,190000000,-818000000,-4948000000,-85000000,0,224000000,115000000,-44000000,4000000,-506000000
