fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2019-12-31,USD,183563000,83351000,90673000,92890000,13708000,9292000,None,None,13708000,None,80134000,4169000,9539000,1508000,None,4416000,None,None,None,1709000,None,4416000,27000000,None,9292000,9292000,None
2018-12-31,USD,202287000,138952000,90167000,112120000,-22941000,-25221000,0,None,-22941000,None,89304000,3891000,-26832000,32727000,0,-565000,None,None,2000,16921000,None,2280000,3913000,None,-25221000,-25221000,None
2017-12-31,USD,248626000,120524000,138155000,110471000,3901000,10161000,0,None,3901000,None,105966000,13954000,-10053000,11214000,0,-6260000,None,None,-3570000,3344000,None,-6260000,10610000,None,10161000,10161000,None
2016-12-31,USD,259984000,138310000,145420000,114564000,-21452000,-19310000,0,None,-21452000,130000,104009000,2294000,-23746000,11619000,0,-2272000,None,None,None,22682000,None,-2272000,-20388000,None,-19180000,-19310000,None
2015-12-31,USD,272108000,133682000,156721000,115387000,-19764000,-17842000,0,None,-19764000,-415000,120818000,-1469000,-18295000,12864000,0,-1570000,-1065000,None,-63000,22682000,None,-1570000,-1469000,-63000,-18194000,-17842000,None
