fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,11446000,12044000,6052000,5394000,-320000,-736000,2224000,None,-562000,None,3768000,None,-598000,None,None,174000,47000,47000,None,None,None,174000,-11000,None,-736000,-736000,None
2020-03-31,USD,11216000,12526000,5891000,5325000,-900000,-1202000,2418000,None,-1186000,None,4217000,None,-1310000,None,0,16000,124000,124000,None,None,None,16000,None,None,-1202000,-1202000,None
2019-12-31,USD,13026000,13116000,7248000,5778000,349000,63000,2045000,None,61000,None,3823000,None,-90000,None,4000,-2000,155000,151000,None,None,None,-2000,151000,None,63000,63000,None
2019-09-30,USD,13142000,13347000,7067000,6075000,246000,-135000,2403000,None,-22000,None,3877000,None,-205000,None,0,113000,183000,183000,None,None,None,113000,183000,None,-135000,-135000,None
2019-06-30,USD,14462000,13966000,7777000,6685000,939849,662000,2203000,None,685000,None,3986000,None,496000,None,0,23000,189000,189000,None,None,None,23000,189000,None,662000,662000,None
2019-03-31,USD,15108000,14929488,8323000,6785000,707558,336000,2338324,None,365000,None,4269000,None,178000,None,600,29000,187000,187405,None,None,None,29364,187405,None,336443,336000,None
2018-12-31,USD,16561520,15441792,9711386,6850134,1119728,1274559,2157024,0,1265727,0,3573382,None,1119728,0,-1482,None,None,None,0,0,0,-8832,145999,0,1274559,1274559,None
2018-09-30,USD,15786913,15479693,8921571,6865342,307220,437259,2474653,0,460254,0,4083469,None,307220,0,-5756,None,None,None,0,0,0,22995,153034,0,437259,437259,None
2018-06-30,USD,14971681,16620967,8370160,6601521,-1649286,-3190347,2418325,0,-3141618,0,5832482,None,-1649286,0,-9846,None,None,None,0,0,0,48729,-1492332,0,-3190347,-3190347,None
2018-03-31,USD,13305098,14468767,7110927,6194171,-1163669,-1105791,2269114,0,-1067142,0,5088726,None,-1163669,0,-13904,None,None,None,0,0,0,38649,96527,0,-1105791,-1105791,None
2017-12-31,USD,12807000,60984761,6634000,17298313,1651580,592000,1809000,0,558000,0,5368000,None,521000,0,19000,None,None,None,0,0,0,-17315,197740,0,381570,592000,None
2017-09-30,USD,12448000,-24773087,6255000,-117632,-429866,234000,2095000,0,277000,0,5737000,None,267000,0,23000,None,None,None,0,0,0,43000,0,0,1599986,234000,None
2017-06-30,USD,13014000,12340297,6561000,833067,-715194,-455120,1819000,0,-531901,0,5454000,None,667000,0,26000,None,None,None,0,0,0,-76781,0,0,-1225391,-1225301,None
2017-03-31,USD,11252000,0,5751000,5288458,462680,385000,1597000,0,432000,0,4863000,None,426000,0,31000,None,None,None,0,0,0,47000,0,0,385090,385000,None
2016-12-31,USD,12626000,39981700,6913000,5476401,2220110,1101000,1525000,0,1101000,0,4345000,None,1132000,0,37000,None,None,None,0,0,0,1181,-1247300,0,1013642,1101000,None
2016-09-30,USD,12439000,0,6649000,5576288,-123246,1183000,1433000,0,1190000,0,4346000,None,1230000,0,42000,None,None,None,0,0,0,7000,0,0,-128164,1183000,None
2016-06-30,USD,9857000,0,5098000,8224386,1355303,1311000,1342000,0,1308000,0,3573000,None,975000,0,48000,None,None,None,0,0,0,-3200,0,0,1311208,1311000,None
2016-03-31,USD,8512000,0,4627000,0,0,139000,1322000,0,143000,0,3561000,None,116000,0,52000,None,None,None,0,0,0,4000,0,0,0,139000,None
2015-12-31,USD,9333000,27894442,5361000,11644910,-101369,-2716296,1158000,0,-2714674,0,3413000,None,430000,0,14000,None,None,None,0,0,0,622,-2613305,0,-2715296,-2716296,None
2015-09-30,USD,6669000,0,3779000,0,0,1000,1075000,0,0,0,2847000,None,0,0,7000,None,None,None,0,0,0,-5000,0,0,0,1000,None
2015-06-30,USD,6058000,0,3398000,0,0,0,1058000,0,0,0,2716000,None,0,0,9000,None,None,None,0,0,0,5000,0,0,0,0,None
