fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,764049000,121159000,530690000,233359000,137041000,85624000,14210000,None,88075000,18134000,106949000,24841000,112200000,None,17852000,15431000,None,-17852000,None,None,None,15431000,-6273000,None,72644000,85624000,None
2020-03-31,USD,738845000,117974000,496827000,242018000,158962000,107204000,16097000,None,115473000,16431000,101877000,34918000,124044000,None,16885000,18442000,-22339000,-16885000,None,None,None,18442000,8314000,None,97031000,107204000,None
2019-12-31,USD,992564000,853479000,654053000,338511000,157463000,90391000,14263000,None,78297000,161330000,185163000,None,139085000,None,22400000,-5105000,-15718000,-22400000,None,None,None,-5105000,-38388000,None,106243000,90391000,None
2019-09-30,USD,879747000,693600000,569880000,309867000,229318000,155070000,15585000,None,163723000,171778000,108135000,21920000,186147000,None,11108000,25341000,-30439000,-11108000,None,None,None,25341000,-11316000,None,171618000,155070000,None
2019-06-30,USD,885052000,699315000,559138000,325914000,231620000,154198000,13462000,None,167071000,20772000,126715000,31245000,185737000,None,11601000,30411000,-9502000,-11601000,None,None,None,30411000,-7065000,None,174970000,154198000,None
2019-03-31,USD,832064000,128332000,548578000,283486000,201626000,133569000,14977000,None,153859000,17957000,113355000,46472000,155154000,None,12586000,37514000,-23001000,-12586000,None,None,None,37514000,11291000,None,116345000,133569000,None
2018-12-31,USD,913422000,137300000,601315000,320384000,169816000,129596000,16384000,0,129708000,16453000,120916000,-4991000,174807000,0,12571000,None,None,None,19900000,0,0,11196000,-36708000,0,207776000,129596000,None
2018-09-30,USD,777748000,116777000,497211000,280537000,189634000,129745000,16610000,0,154565000,13734000,100167000,25874000,163760000,0,12988000,None,None,None,0,0,0,33167000,-1020000,0,121398000,129745000,None
2018-06-30,USD,1072579000,139711000,542518000,311356000,404096000,302461000,16074000,0,371819000,8225000,123637000,13746000,390350000,0,13308000,None,None,None,0,0,0,80102000,195451000,0,291717000,302461000,None
2018-03-31,USD,821629000,122356000,516650000,304979000,172824000,131760000,20986000,0,138609000,7165000,101370000,-9799000,182623000,0,13538000,None,None,None,0,0,0,20361000,-25252000,0,118248000,131760000,None
2017-12-31,USD,857789000,129539000,550780000,307009000,187605000,-218366000,20907000,0,141926000,11295000,108632000,10135000,177470000,0,16455000,None,None,None,0,0,0,378221000,-146859000,0,-207071000,-218366000,None
2017-09-30,USD,754866000,127345000,479077000,275789000,164480000,118670000,21763000,0,129644000,11523000,105582000,16036000,148444000,0,15792000,None,None,None,0,0,0,18495000,0,0,130193000,118670000,None
2017-06-30,USD,737258000,133023000,465164000,272094000,151409000,103333000,17337000,0,121771000,10356000,115686000,12338000,139071000,0,14590000,None,None,None,0,0,0,23130000,0,0,113689000,103333000,None
2017-03-31,USD,722063000,132324000,466975000,255088000,143141000,51213000,24323000,0,53457000,11444000,108001000,20377000,122764000,0,68513000,None,None,None,0,0,0,11971000,0,0,62657000,51213000,None
2016-12-31,USD,488468000,94761000,342366000,146102000,70404000,602090000,15562000,0,47948000,8188000,68950000,19063000,51341000,0,8184000,None,None,None,0,10249000,0,29228000,63864000,577286000,49558000,602090000,None
2016-09-30,USD,654010000,114063000,415038000,238972000,142852000,128220000,21012000,0,111953000,9477000,86302000,17943000,124909000,0,15946000,None,None,None,0,6749000,0,12394000,0,23185000,114512000,128220000,None
2016-06-30,USD,670301000,125585000,421223000,248104000,135042000,-314821000,20500000,0,105396000,12067000,86055000,11549000,123493000,0,15800000,None,None,None,0,19030000,0,23656000,0,-398340000,95586000,-314821000,None
2016-03-31,USD,986722000,183914000,528000000,337398000,291784000,228186000,23401000,0,249967000,7362000,139157000,16976000,274808000,0,25251000,None,None,None,0,21356000,0,30985000,0,-381028000,218982000,228186000,None
2015-12-31,USD,930353000,885977000,604723000,325630000,246328000,174252000,127010000,0,154865000,41891000,661836000,57237000,189091000,0,233708000,None,None,None,0,97131000,0,77293000,-187784000,32476000,182677000,174252000,None
2015-09-30,USD,905093000,-156106000,592883000,312210000,119356000,65392000,-25295000,0,81714000,-5480000,-137615000,6050000,113306000,0,-32058000,None,None,None,0,6804000,0,-16892000,0,0,70872000,65392000,None
2015-06-30,USD,931485000,-197214000,630919000,300566000,109146000,52147000,-25336000,0,70711000,-7219000,-147712000,5794000,103352000,0,-33182000,None,None,None,0,-24166000,0,-17139000,0,0,59366000,52147000,None
