fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,331176000,None,None,2542000,48613000,282563000,None,4221000,8000,-437135000,101000,None,1018000,27359000,21254000,None,None,-598000,27466000,282681000,None,282563000,252780000,None,None,None,17033000,None,None,8000,None,-437135000,None,None,21029000,None,48495000,31479000,None,27359000,27359000,None,None,None,720288000,331176000,280139000,None,None
2020-03-31,USD,348599000,None,None,3382000,44646000,303953000,None,4025000,8000,-407935000,126000,None,1018000,130162000,16767000,None,None,-833000,26727000,300448000,None,303953000,166904000,None,None,None,12742000,None,None,8000,None,-407935000,None,None,21424000,None,48151000,31778000,None,27879000,27879000,None,None,None,712713000,348599000,297066000,None,74000000
2019-12-31,USD,222727000,None,None,9835000,47770000,174957000,None,4034000,7000,-385029000,48000,None,1010000,65897000,19408000,100000,100000,-725000,24884000,175870000,None,174957000,100138000,None,100000,None,15374000,None,None,7000,None,-385029000,None,None,21973000,None,46857000,32248000,None,28362000,28362000,None,None,None,560704000,222727000,166035000,None,67329000
2019-09-30,USD,205525000,None,None,5617000,41311000,164214000,None,4044000,7000,-366104000,185000,None,1163000,73171000,17746000,None,None,-745000,15249000,167602000,None,164214000,88814000,None,None,None,13702000,None,None,7000,None,-366104000,None,None,22674000,None,37923000,27424000,None,23565000,23565000,None,None,None,531056000,205525000,161985000,None,64000000
2019-06-30,USD,209884000,None,None,2919000,32144000,177740000,None,3942000,6000,-349986000,191000,None,1173000,97808000,10149000,None,None,-738000,6097000,180561000,None,177740000,79834000,None,None,None,6207000,None,None,6000,None,-349986000,None,None,23226000,None,29323000,25746000,None,21995000,21995000,None,None,None,528458000,209884000,177642000,None,64000000
2019-03-31,USD,221047000,None,None,3649000,32904000,188143000,None,3826000,6000,-335032000,216000,None,1173000,144107000,10610000,3826000,3826000,-754000,4145000,193137000,None,188143000,45381000,None,22078000,None,6784000,None,None,6000,None,-335032000,None,None,23765000,None,27910000,25904000,None,22294000,22294000,None,None,None,523923000,221047000,189488000,None,63000000
2018-12-31,USD,213495000,None,None,3675000,12328000,201167000,1366000,228000,6000,-320543000,1409000,None,1155000,154949000,10719000,None,None,-799000,3586000,208754000,None,201167000,50130000,None,200000,None,10491000,None,None,6000,None,-320543000,None,None,1155000,None,4741000,None,None,243000,1609000,None,None,None,522503000,213495000,205079000,None,62965468
2018-09-30,USD,225907000,0,None,4292000,10354000,215553000,102000,552000,6000,-304884000,289000,0,1139000,159673000,10065000,None,None,-854000,2594000,222174000,None,215553000,58209000,None,0,0,9513000,0,0,6000,0,-304884000,0,None,1139000,None,3733000,None,None,187000,289000,None,None,None,521285000,225907000,217882000,None,62826416
2018-06-30,USD,246585000,5000000,None,3046000,13138000,233447000,1396000,899000,6000,-283926000,1764000,0,1138000,155451000,11374000,None,None,-908000,2525000,237922000,None,228447000,79425000,None,0,0,10475000,0,0,6000,0,-283926000,0,None,1138000,None,8663000,None,None,368000,1764000,None,None,None,518275000,246585000,234876000,None,62637111
2018-03-31,USD,257158000,5000000,None,2161000,11115000,246043000,1437000,1384000,7000,-265116000,1841000,0,140000,152716000,9274000,None,None,-1021000,2820000,249198000,None,241043000,94321000,None,0,0,7890000,0,0,7000,0,-265116000,0,None,140000,None,7960000,None,None,404000,1841000,None,None,None,512173000,257158000,247037000,None,62232372
