fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,0,29775000,None,None,-29006000,-29200000,19177000,None,-29006000,None,10598000,769000,-29775000,None,None,None,None,None,None,None,None,None,575000,None,-29006000,-29200000,None
2020-03-31,USD,0,23791000,None,None,-22960000,-22906000,14751000,None,-22960000,None,9040000,831000,-23791000,None,None,None,None,None,None,None,None,None,885000,None,-22960000,-22906000,None
2019-12-31,USD,0,19653000,14203000,-14203000,-18919000,-18925000,11374000,None,-18948000,None,8279000,734000,-19653000,None,None,0,None,None,None,None,None,None,728000,None,-18948000,-18925000,None
2019-09-30,USD,250000,17333000,9944000,250000,-16114000,-16118000,9944000,None,-16118000,None,7389000,969000,-17083000,None,None,0,None,None,None,None,None,None,965000,None,-16118000,-16118000,None
2019-06-30,USD,0,16102000,8970000,-8970000,-14934000,-14954000,8970000,None,-14934000,None,7132000,1168000,-16102000,None,None,None,None,None,None,None,None,None,1148000,None,-14934000,-14954000,None
2019-03-31,USD,0,15707000,10131000,-10131000,-14486000,-14489000,10131000,None,-14486000,None,5576000,1221000,-15707000,None,None,None,None,None,None,None,None,None,1218000,None,-14486000,-14489000,None
2018-12-31,USD,70000,16829000,11642000,70000,-15620000,-15659000,11642000,0,-15735000,0,5187000,1139000,-16759000,0,3104000,None,None,None,0,0,0,0,300000,0,-15735000,-15659000,None
2018-09-30,USD,833000,24306000,14480000,833000,-22155000,-20958000,14480000,0,-22208000,0,4826000,1318000,-23473000,0,0,None,None,None,0,5000000,0,-1250000,-3735000,0,-20958000,-20958000,None
2018-06-30,USD,493000,20396000,11217000,493000,-18751000,-18810000,11217000,0,-18751000,0,9179000,1152000,-19903000,0,0,None,None,None,0,0,0,0,-3307000,0,-18751000,-18810000,None
2018-03-31,USD,216000,18162000,12794000,216000,-17183000,-17200000,12794000,0,-17183000,0,5368000,763000,-17946000,0,-3104000,None,None,None,0,0,0,0,746000,0,-17183000,-17200000,None
2017-12-31,USD,461000,16056000,15552000,461000,-14869000,-14789000,12014000,0,-14687000,0,4042000,726000,-15595000,0,0,None,None,None,0,0,0,0,958000,0,-14687000,-14789000,None
2017-09-30,USD,463000,15034000,14498000,463000,-13794000,-13829000,10272000,0,-13794000,0,4762000,777000,-14571000,0,0,None,None,None,0,0,0,0,79000,0,-13794000,-13829000,None
2017-06-30,USD,463000,12556000,12316000,463000,-11479000,-11430000,8492000,0,-11479000,0,4064000,614000,-12093000,0,0,None,None,None,0,0,0,0,174000,0,-11479000,-11430000,None
2017-03-31,USD,462000,17050000,13234000,462000,-16187000,-16099000,9061000,0,-16187000,0,7989000,401000,-16588000,0,0,None,None,None,0,0,0,0,489000,0,-16187000,-16099000,None
2016-12-31,USD,488000,23875000,12188000,488000,-23163000,-22394000,7898000,0,-23169000,0,4777000,224000,-23387000,0,0,None,None,None,0,11200000,0,-775000,-65558000,0,-22394000,-22394000,None
2016-09-30,USD,395000,14902000,14055000,395000,-14307000,-14301000,8362000,0,-14307000,0,6146000,200000,-14507000,0,0,None,None,None,0,394000,0,0,-16000,0,-14307000,-14301000,None
2016-06-30,USD,307000,62189000,11226000,307000,-61660000,-61660000,7955000,0,-61660000,0,5114000,222000,-61882000,0,0,None,None,None,0,49120000,0,0,106000,0,-61660000,-61660000,None
2016-03-31,USD,265000,15773000,13553000,265000,-15386000,-15392000,7455000,0,-15386000,0,8318000,122000,-15508000,0,0,None,None,None,0,0,0,0,116000,0,-15386000,-15392000,None
2015-12-31,USD,960000,15139000,12260000,960000,-14112000,-14094000,7192000,0,-14112000,0,5374000,67000,-14179000,0,0,None,None,None,0,2573000,0,0,-4552000,0,-14112000,-14094000,None
2015-09-30,USD,953000,15154000,14913000,953000,-14082000,-14084000,7523000,0,-14082000,0,7631000,119000,-14201000,0,0,None,None,None,0,0,0,0,-167000,0,-14082000,-14084000,None
2015-06-30,USD,203000,10085000,9938000,203000,-9721000,-9766000,5126000,0,-9721000,0,4959000,161000,-9882000,0,0,None,None,None,0,0,0,0,64000,0,-9721000,-9766000,None
