fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,759649000,1846000,None,24846000,96636000,663013000,None,None,15000,-1834286000,4545000,None,6301000,310441000,86422000,None,None,1480000,6687000,735735000,None,661167000,348110000,46128000,None,6210000,86422000,None,None,15000,None,-1834286000,None,None,15381000,None,23914000,8322000,None,10214000,10214000,None,None,None,2495804000,759649000,658551000,None,157383379
2020-03-31,USD,747450000,2215000,None,22126000,109068000,638382000,None,None,15000,-1792145000,3237000,None,6312000,173059000,99741000,None,None,1525000,5089000,724421000,None,636167000,478347000,44571000,None,6318000,99741000,None,None,15000,None,-1792145000,None,None,15725000,None,23029000,8999000,None,9327000,9327000,None,None,None,2428987000,747450000,651406000,None,155441052
2019-12-31,USD,783183000,2585000,None,18606000,84048000,699135000,None,None,15000,-1704122000,2861000,None,5344000,189680000,74826000,None,None,297000,3180000,760250000,2300000,696550000,507749000,37874000,None,6341000,74826000,None,None,15000,None,-1704122000,None,None,17168000,None,22933000,9795000,None,9222000,9222000,None,None,None,2402945000,783183000,697429000,None,155275300
2019-09-30,USD,765586000,2954000,None,21368000,76297000,689289000,None,None,15000,-1651086000,2174000,None,5294000,385474000,67744000,None,None,420000,13208000,742330000,1800000,686335000,298373000,30804000,None,4846000,3444000,None,None,15000,None,-1651086000,None,None,7094000,None,23256000,10268000,None,2174000,8553000,None,None,None,2339940000,765586000,683847000,None,153539153
2019-06-30,USD,460883000,3323000,None,18507000,71969000,388914000,None,None,14000,-1609108000,1413000,None,5275000,74432000,63814000,None,None,554000,3427000,436940000,1100000,385591000,307455000,31781000,None,3824000,4650000,None,None,14000,None,-1609108000,None,None,6375000,None,23943000,11154000,None,1413000,8155000,None,None,None,1997454000,460883000,381887000,None,144454130
2019-03-31,USD,501105000,3692000,None,23742000,82749000,418356000,None,None,14000,-1554167000,1012000,None,6352000,97557000,74983000,4468000,4468000,207000,3737000,476406000,1100000,414664000,316767000,33770000,6754000,4570000,74983000,None,None,14000,None,-1554167000,None,None,17270000,None,24699000,11222000,None,7766000,7766000,None,None,None,1972302000,501105000,414324000,None,144127644
2018-12-31,USD,540202000,4062000,None,20727000,61123000,479079000,None,None,14000,-1468863000,1558000,None,5425000,134758000,59565000,None,None,-372000,3309000,526106000,1300000,475017000,338762000,27789000,None,4070000,59565000,None,None,14000,None,-1468863000,None,None,6725000,None,14096000,None,None,None,1558000,None,None,None,1948300000,540202000,473520000,None,143853597
2018-09-30,USD,266456000,4431000,None,14951000,43016000,223440000,0,38852000,12000,-1403371000,1209000,0,3355000,63897000,41807000,None,None,-314000,3372000,254116000,1182000,219009000,150239000,20682000,0,4347000,41807000,0,0,12000,0,-1403371000,0,None,4537000,None,12340000,None,None,None,1209000,None,None,None,1627113000,266456000,214136000,None,125023015
2018-06-30,USD,314960000,4800000,None,12822000,50240000,264720000,0,45881000,12000,-1341233000,1026000,0,3404000,74182000,49214000,None,None,-500000,2760000,301096000,2900000,259920000,182673000,26682000,0,4737000,49214000,0,0,12000,0,-1341233000,0,None,6304000,None,13864000,None,None,None,1026000,None,None,None,1606441000,314960000,256855000,None,124999365
2018-03-31,USD,351040000,5169000,None,13020000,46871000,304169000,0,43093000,12000,-1277967000,782000,0,3148000,116328000,46089000,None,None,-699000,2709000,340014000,None,299000000,181735000,23348000,0,5583000,46089000,0,0,12000,0,-1277967000,0,None,3148000,None,11026000,None,None,None,782000,None,None,None,1582823000,351040000,298063000,None,124799500
2017-12-31,USD,384506000,5538000,None,8457000,49221000,335285000,0,40244000,12000,-1223671000,191000,0,8367000,69418000,49030000,None,None,-399000,2662000,373477000,None,329747000,271924000,18430000,0,5248000,49030000,0,0,12000,0,-1223671000,0,None,2829000,None,11029000,None,None,None,191000,None,None,None,1559343000,384506000,341342000,None,124410552
2017-09-30,USD,413714000,5907000,None,14557000,36388000,377326000,0,33181000,12000,-1154801000,245000,0,8751000,112616000,36143000,None,None,-73000,2991000,401972000,None,371419000,254009000,15254000,0,5536000,36143000,0,0,12000,0,-1154801000,0,None,2844000,None,11742000,None,None,None,245000,None,None,None,1532188000,413714000,366625000,None,122717018
2017-06-30,USD,456315000,6277000,None,8044000,41175000,415140000,0,37325000,12000,-1089553000,262000,0,9274000,143789000,40913000,None,None,-97000,3296000,443745000,None,408863000,273531000,12378000,0,6003000,40913000,0,0,12000,0,-1089553000,0,None,2997000,None,12570000,None,None,None,262000,None,None,None,1504778000,456315000,417320000,None,122336580
2017-03-31,USD,503013000,6646000,None,6872000,45489000,457524000,0,4132000,12000,-1022112000,224000,0,9789000,157383000,45265000,None,None,94000,3471000,489753000,None,450878000,312098000,9519000,0,3881000,41133000,0,0,12000,0,-1022112000,0,None,3143000,None,13260000,None,None,None,224000,None,None,None,1479530000,503013000,469481000,None,121986842
2016-12-31,USD,561153000,7015000,None,7546000,42742000,518411000,0,2644000,12000,-933979000,157000,0,10175000,163620000,42585000,None,None,106000,3081000,547897000,None,511396000,365416000,7140000,0,4175000,39941000,0,0,12000,0,-933979000,0,None,3160000,None,13256000,None,None,None,157000,None,None,None,1452272000,561153000,529036000,None,121367169
2016-09-30,USD,617384000,7385000,None,5106000,39326000,578058000,0,1876000,12000,-855283000,177000,0,10735000,153679000,39149000,None,None,533000,3159000,603490000,None,570673000,435180000,5224000,0,4301000,37273000,0,0,12000,0,-855283000,0,None,3350000,None,13894000,None,None,None,177000,None,None,None,1432796000,617384000,588859000,None,121107222
2016-06-30,USD,438034000,7754000,None,6842000,29219000,408815000,0,513000,11000,-783670000,197000,0,11240000,131774000,29022000,None,None,206000,2897000,423897000,None,401061000,280781000,1633000,0,2867000,28509000,0,0,11000,0,-783670000,0,None,3486000,None,14137000,None,None,None,197000,None,None,None,1192268000,438034000,412555000,None,113685986
2016-03-31,USD,466590000,0,None,4326000,21339000,445251000,0,19815000,11000,-712348000,217000,0,1615000,175220000,21122000,None,None,316000,2623000,462352000,None,445251000,282023000,783000,0,0,21122000,0,0,11000,0,-712348000,0,None,1615000,None,4238000,None,None,None,217000,None,None,None,1157272000,466590000,457243000,None,112773316
2015-12-31,USD,221896000,0,None,2219000,22134000,199762000,0,20230000,10000,-662586000,232000,0,704000,102138000,21902000,None,None,11000,2203000,218989000,None,199762000,112994000,1638000,0,0,21902000,0,0,10000,0,-662586000,0,None,704000,None,2907000,None,None,None,232000,None,None,None,862327000,221896000,215132000,None,101938702
2015-09-30,USD,245320000,0,None,1950000,17974000,227346000,0,15531000,10000,-616802000,239000,0,405000,70799000,17735000,None,None,45000,2068000,242847000,None,227346000,169892000,206000,0,0,17735000,0,0,10000,0,-616802000,0,None,405000,None,2473000,None,None,None,239000,None,None,None,844093000,245320000,240691000,None,100896200
2015-06-30,USD,275539000,0,None,1108000,19718000,255821000,0,16462000,10000,-577896000,340000,0,333000,93212000,19378000,None,None,11000,1813000,273393000,None,255821000,177565000,1508000,0,0,19378000,0,0,10000,0,-577896000,0,None,333000,None,2146000,None,None,None,340000,None,None,None,833696000,275539000,270777000,None,100522374
