fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2019-12-31,USD,2911300000,121700000,None,286700000,2212400000,646300000,26000000,117900000,400000,1094500000,55500000,201700000,10000000,3500000,1247000000,820400000,690100000,-2900000,909700000,1602600000,None,375500000,11000000,330900000,907000000,985000000,308700000,None,None,400000,None,1094500000,-1028600000,None,75600000,None,1308700000,69600000,907000000,32400000,965400000,None,None,None,582900000,2911300000,3500000,None,19000000
2018-12-31,USD,2695400000,65800000,None,148500000,2222200000,473200000,21700000,47000000,400000,922700000,52400000,181200000,8900000,8300000,1303300000,1004900000,890900000,600000,886100000,1553000000,400000,226200000,600000,328600000,866500000,1067600000,298400000,None,None,400000,None,922700000,-1023400000,None,9300000,None,1142400000,None,866500000,30700000,918900000,None,None,None,572900000,2695400000,8300000,None,20000000
2017-12-31,USD,2356700000,49600000,None,149600000,1962500000,394200000,12500000,53800000,400000,750300000,41000000,160800000,10000000,4700000,1058200000,745000000,640800000,-900000,834200000,1302100000,None,183800000,0,321800000,862600000,826000000,313200000,394200000,563500000,400000,0,750300000,-919100000,None,10000000,None,1054600000,None,862600000,29200000,904300000,None,None,None,563500000,2356700000,4700000,None,21000000
2016-12-31,USD,2336100000,48500000,None,113100000,2056400000,279700000,8900000,66500000,400000,611500000,37400000,128100000,11700000,3400000,1104900000,795800000,687500000,-2100000,815400000,1332400000,None,103100000,0,321000000,912700000,894900000,309100000,279700000,549400000,400000,0,611500000,-879500000,None,11700000,None,1003700000,None,912700000,29900000,951500000,None,None,None,549400000,2336100000,3400000,None,23000000
2015-12-31,USD,2305900000,48500000,None,116000000,1991400000,314500000,13700000,51500000,400000,444300000,28200000,130200000,11400000,2800000,1007800000,726100000,13900000,-3500000,772800000,1343000000,None,135800000,0,307000000,936900000,917200000,281700000,0,0,400000,0,444300000,-663900000,None,11400000,None,962900000,None,940400000,29500000,983600000,None,None,None,537200000,2305900000,2800000,None,26000000
