fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,1445100000,160600000,1202300000,242800000,82200000,49600000,None,None,66300000,None,152200000,None,82200000,8400000,15900000,16700000,None,-15900000,None,None,None,16700000,None,None,49600000,49600000,None
2020-03-31,USD,1607300000,237400000,1334900000,272400000,48100000,19500000,None,None,24100000,None,194700000,13100000,35000000,19700000,24000000,4600000,-24000000,-24000000,None,23000000,None,4600000,-9900000,None,19500000,19500000,None
2019-12-31,USD,1894000000,222500000,1592400000,301600000,79100000,43600000,None,None,57200000,None,206100000,None,79100000,9300000,21900000,13600000,-21900000,-21900000,None,7100000,None,13600000,-7100000,None,43600000,43600000,None
2019-09-30,USD,1842000000,210900000,1548900000,293100000,82200000,45000000,None,None,59500000,None,202000000,None,82200000,8900000,22700000,14500000,-22700000,-22700000,None,None,None,14500000,-22700000,None,45000000,45000000,None
2019-06-30,USD,1803500000,209100000,1508500000,295000000,97600000,54900000,None,None,73500000,None,200700000,11700000,85900000,8400000,24100000,18600000,-24100000,-24100000,None,None,None,18600000,11700000,None,54900000,54900000,None
2019-03-31,USD,1670800000,201400000,1391600000,279200000,77800000,40900000,None,None,53700000,None,191000000,None,77800000,10400000,24100000,12800000,None,-24100000,None,None,None,12800000,-26500000,None,40900000,40900000,None
2018-12-31,USD,1784200000,204500000,1502400000,281800000,77300000,40400000,0,0,54100000,0,192200000,None,77300000,8600000,23200000,None,None,None,0,3700000,0,13700000,-27800000,0,40400000,40400000,None
2018-09-30,USD,1757400000,197200000,1479400000,278000000,80800000,44300000,0,0,59100000,0,188800000,None,80800000,8400000,21700000,None,None,None,0,0,0,14800000,-21700000,0,44300000,44300000,None
2018-06-30,USD,1723600000,198200000,1445800000,277800000,79600000,43200000,0,0,58200000,0,190600000,None,79600000,7600000,21400000,None,None,None,0,0,0,15000000,-20700000,0,43200000,43200000,None
2018-03-31,USD,1609200000,192200000,1343800000,265400000,73200000,40100000,0,0,53400000,0,184200000,None,73200000,8000000,19800000,None,None,None,0,0,0,13300000,-19800000,0,40100000,40100000,None
2017-12-31,USD,1670900000,194300000,1402500000,268400000,74100000,42500000,0,0,54400000,0,180500000,None,74100000,8700000,19700000,None,None,None,0,5100000,0,11900000,-68400000,0,42500000,42500000,None
2017-09-30,USD,1602100000,190600000,1341800000,260300000,69700000,30700000,0,0,50100000,0,182500000,None,69700000,8100000,19600000,None,None,None,0,15300000,0,19400000,500000,0,30700000,30700000,None
2017-06-30,USD,1631800000,195500000,1364700000,267100000,71600000,31900000,0,0,51500000,0,185600000,None,71600000,9900000,20100000,None,None,None,0,-15300000,0,19600000,-900000,0,31900000,31900000,None
2017-03-31,USD,1551700000,187800000,1291600000,260100000,72300000,34000000,0,0,53100000,0,181100000,None,72300000,6700000,19200000,None,None,None,0,5100000,0,19100000,-19200000,0,34000000,34000000,None
2016-12-31,USD,1666500000,184500000,1401900000,264600000,125600000,67100000,0,0,106900000,0,183300000,45500000,80100000,1200000,18700000,None,None,None,0,5100000,0,39800000,-17100000,300000,67100000,67100000,None
2016-09-30,USD,1683100000,195000000,1417400000,265700000,70700000,32400000,0,0,51700000,0,185700000,None,70700000,9300000,19000000,None,None,None,0,0,0,19300000,18800000,-400000,32400000,32400000,None
2016-06-30,USD,1627400000,189500000,1359800000,267600000,78100000,36700000,0,0,58900000,0,182300000,None,78100000,7200000,19200000,None,None,None,0,0,0,22300000,-37800000,100000,36600000,36700000,None
2016-03-31,USD,1550800000,191900000,1290000000,260800000,68900000,31000000,0,0,50300000,0,181200000,None,68900000,10700000,18600000,None,None,None,0,0,0,19200000,0,0,31100000,31000000,None
2015-12-31,USD,1640500000,190700000,1380100000,260400000,83200000,41100000,0,0,65600000,0,183500000,13500000,69700000,7200000,17600000,None,None,None,0,5100000,0,24400000,-35000000,-200000,41200000,41100000,None
2015-09-30,USD,1716400000,196100000,1443700000,272700000,98000000,51100000,0,0,82200000,0,188800000,21400000,76600000,7300000,15800000,None,None,None,0,0,0,31000000,35300000,0,51200000,51100000,None
2015-06-30,USD,1689600000,189100000,1418300000,271300000,82200000,41100000,0,0,67200000,0,181900000,None,82200000,7200000,15000000,None,None,None,0,0,0,26100000,-29700000,0,41100000,41100000,None
