fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,74934000,65013000,12541000,62393000,36040000,-18184000,None,None,-18204000,24678000,17029000,None,9921000,None,18801000,None,None,-18801000,None,None,None,None,-9324000,None,-18204000,-21803000,None
2020-03-31,USD,74564000,62061000,12282000,62282000,47898000,-5534000,None,None,-5543000,21806000,15444000,None,12503000,None,19106000,None,-19106000,-19106000,None,None,None,None,1060000,None,-5543000,-9153000,None
2019-12-31,USD,76231000,60434000,14344000,61887000,49463000,-1330000,None,None,-1329000,18899000,14288000,None,15797000,None,18990000,None,-18990000,-18990000,None,None,None,None,1864000,None,-1329000,-4827000,None
2019-09-30,USD,72863000,55634000,12398000,60465000,48622000,148000,None,None,152000,15960000,13335000,None,17229000,None,18569000,None,-18569000,-18569000,None,None,None,None,1492000,None,152000,-2931000,None
2019-06-30,USD,79109000,60105000,13137000,65972000,61459000,8526000,None,None,8540000,13182000,16044000,None,19004000,None,21995000,None,-21995000,-21995000,None,None,None,None,11531000,None,8540000,7884000,None
2019-03-31,USD,71541000,60042000,18874000,52667000,47326000,-3197000,None,None,-3200000,11037000,9082000,None,9822000,None,18440000,None,-18440000,-18440000,None,None,None,None,3741000,None,-3200000,-3227000,None
2018-12-31,USD,75092000,62972000,21092000,54000000,12120000,-13524000,0,0,-13546000,8335000,6576000,None,12120000,0,-17623000,None,None,None,0,0,0,0,-25666000,0,-13546000,-13524000,None
2018-09-30,USD,74888000,64553000,20532000,54356000,10335000,-27245000,0,0,-27291000,5738000,6539000,None,10335000,0,-17017000,None,None,None,0,0,0,0,-37626000,0,-27291000,-27245000,None
2018-06-30,USD,71108000,62178000,20228000,50880000,8930000,-12041000,0,0,-12065000,4421000,6512000,None,8930000,0,-16042000,None,None,None,0,0,0,0,-20995000,0,-12065000,-12041000,None
2018-03-31,USD,70119000,62800000,20800000,49319000,7319000,15401000,0,0,15431000,4511000,5501000,None,7319000,0,-16107000,None,None,None,0,0,0,0,8112000,0,15431000,15401000,None
2017-12-31,USD,72354000,306930000,77448000,203452000,37465000,-31127000,0,0,-46577000,9389000,20614000,None,29988000,0,15393000,None,None,None,0,0,0,0,-61168000,0,-33226000,-33169000,None
2017-09-30,USD,69729000,-128897000,70906000,0,-16195000,-14346000,0,0,0,-9590000,0,None,-6069000,0,14502000,None,None,None,0,0,0,0,-8305000,0,-12328000,-12304000,None
2017-06-30,USD,71607000,64066000,66715000,0,7541000,9696000,0,0,0,4747000,0,None,4892000,0,14625000,None,None,None,0,0,0,0,4556000,0,-1023000,-1021000,None
2017-03-31,USD,57220000,0,57479000,0,0,-10717000,0,0,0,0,0,None,-259000,0,15785000,None,None,None,0,0,0,0,-10471000,0,0,0,None
2016-12-31,USD,44847000,150988000,63764000,138991000,26680000,-45526000,0,0,-54255000,4546000,11168000,None,22875000,0,16720000,None,None,None,0,0,0,0,-68401000,0,-54255000,-54255000,None
2016-09-30,USD,44758000,0,40953000,0,0,-4652000,0,0,0,0,0,None,3805000,0,12574000,None,None,None,0,0,0,0,-699000,0,0,0,None
2016-06-30,USD,44277000,0,36519000,0,0,1777000,0,0,0,0,0,None,7758000,0,12328000,None,None,None,0,0,0,0,754000,0,0,0,None
2016-03-31,USD,43786000,0,37051000,0,0,-5854000,0,0,0,0,0,None,6735000,0,12631000,None,None,None,0,0,0,0,-12589000,0,0,0,None
2015-12-31,USD,130447000,141347000,28487000,146011000,33151000,-9689000,0,0,-21117000,4546000,11314000,None,25978000,0,-52188000,None,None,None,0,0,0,0,-35667000,0,-21117000,-21117000,None
2015-09-30,USD,782000,0,0,0,0,-9804000,0,0,0,0,0,None,754000,0,3058000,None,None,None,0,0,0,0,-10558000,0,0,0,None
2015-06-30,USD,403000,0,0,0,0,-6525000,0,0,0,0,0,None,-5897000,0,79000,None,None,None,0,0,0,0,-628000,0,0,0,None
