fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-06-30,USD,-36210000,4192000,-36210000,-1150000,19249000,-26060000,-18139000,-1565000,-18184000,-37106000,25164000,None,32480000,-26810000,0,None,-5524000,11493000,738000,None,None,None
2020-03-31,USD,-65479000,-1889000,-65479000,-1055000,149244000,135496000,-499000,-2355000,-5534000,94097000,24080000,None,32957000,-33302000,0,None,-2348000,1282000,3309000,None,None,None
2019-12-31,USD,-58896000,-406000,-58896000,29000,23476000,34853000,-3169000,320000,-1330000,3337000,27380000,None,30077000,-32670000,0,None,-2930000,-395000,4458000,None,None,None
2019-09-30,USD,-181215000,3161000,-181215000,2923000,59092000,141598000,-287000,-3635000,148000,-13014000,26603000,None,27017000,-30317000,0,None,-2798000,707000,3378000,None,None,None
2019-06-30,USD,-54855000,1337000,-54855000,-1877000,36304000,6763000,-11400000,430000,8526000,-16900000,31192000,None,28801000,-29416000,0,None,-2597000,-8749000,5269000,None,None,None
2019-03-31,USD,-109860000,-8225000,-109860000,4999000,107361000,106251000,-544000,873000,-3200000,16786000,20395000,None,19168000,-29248000,28682000,None,-1196000,587000,114859000,None,None,None
2018-12-31,USD,None,-2132000,-24894000,1877000,63389000,32924000,-927000,7018000,-13524000,29306000,21276000,None,26241000,-29244000,-20531000,None,-9501000,11456000,2643000,None,None,None
2018-09-30,USD,None,3451000,-109775000,1877000,127808000,91623000,-5037000,-7636000,-27245000,1781000,19933000,None,29306000,-30713000,0,0,-9501000,20388000,4897000,None,None,None
2018-06-30,USD,None,2710000,-28866000,1877000,16914000,-13607000,-4350000,2281000,-12041000,-10993000,31480000,None,32902000,-22961000,0,0,-9501000,3930000,745000,None,None,None
2018-03-31,USD,None,1311000,-24680000,0,4279000,-35385000,-1166000,-5749000,15401000,-37717000,22348000,None,34954000,-21906000,0,0,-9501000,-25118000,2141000,None,None,None
2017-12-31,USD,17200000,-17135000,-19159000,0,36509000,-85156000,-4948000,-5169000,-46494000,-11851000,92464000,None,148479000,-87659000,0,0,0,5715000,8917000,None,None,None
2017-09-30,USD,17200000,-589000,-6861000,0,53301000,-120285000,-899000,-7935000,-27105000,12466000,64474000,None,0,-66010000,0,0,0,6273000,0,None,None,None
2017-06-30,USD,17200000,1490000,24436000,0,37677000,-141000000,-899000,-915000,-11738000,11486000,41426000,None,0,-42994000,0,0,0,-6885000,0,None,None,None
2017-03-31,USD,None,None,57671000,0,None,-152704000,None,None,-10717000,None,8409000,None,0,-17166000,0,0,0,None,0,None,None,None
2016-12-31,USD,17200000,3173000,37830000,0,-1014000,-110481000,-5709000,-8882000,-54255000,718000,73369000,None,101555000,-87505000,0,0,0,22661000,8917000,None,None,None
2016-09-30,USD,None,6101000,38161000,0,None,-81029000,None,None,-18660000,None,55754000,None,0,-60509000,1600000000,0,0,None,0,None,None,None
2016-06-30,USD,None,1929000,38111000,0,None,-57833000,86000,None,-9931000,None,38215000,None,0,-41166000,0,0,0,None,0,None,None,None
2016-03-31,USD,None,1921000,22640000,0,None,-42931000,87000,None,-5854000,None,20585000,None,0,-26767000,0,0,0,None,0,None,None,None
2015-12-31,USD,17692000,3508000,-61718000,0,160569000,35887000,-18806000,-7878000,-21117000,63627000,89458000,None,103212000,-74151000,0,0,0,-930000,8917000,None,None,None
2015-09-30,USD,None,None,-90342000,0,None,117705000,None,None,-8151000,None,69798000,None,0,-46905000,0,0,0,None,0,None,None,None
2015-06-30,USD,None,None,9253000,0,None,-38322000,None,None,3277000,None,50042000,None,0,-24195000,0,0,0,None,0,None,None,None
