fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,1398000000,1044000000,654000000,744000000,402000000,242000000,None,None,294000000,1000000,119000000,48000000,354000000,-473000000,108000000,50000000,7000000,-101000000,None,None,None,51000000,41000000,None,243000000,243000000,None
2020-03-31,USD,1440000000,1199000000,819000000,621000000,262000000,145000000,None,None,169000000,2000000,125000000,21000000,241000000,-366000000,93000000,21000000,7000000,-86000000,None,None,None,22000000,14000000,None,147000000,146000000,None
2019-12-31,USD,1316000000,1137000000,781000000,535000000,210000000,-49000000,None,None,119000000,-11000000,106000000,31000000,179000000,-285000000,91000000,24000000,8000000,-83000000,None,None,None,179000000,23000000,None,-60000000,94000000,None
2019-09-30,USD,1659000000,1139000000,760000000,899000000,554000000,454000000,None,None,458000000,2000000,131000000,34000000,520000000,-651000000,96000000,92000000,8000000,-88000000,None,None,None,2000000,26000000,None,456000000,364000000,None
2019-06-30,USD,1379000000,1099000000,732000000,647000000,316000000,217000000,None,None,219000000,1000000,118000000,36000000,280000000,-398000000,97000000,39000000,9000000,-88000000,None,None,None,1000000,27000000,None,218000000,179000000,None
2019-03-31,USD,1556000000,1268000000,317000000,662000000,317000000,217000000,None,None,220000000,2000000,126000000,29000000,288000000,-414000000,97000000,27000000,-87000000,-89000000,None,None,None,1000000,21000000,None,219000000,191000000,None
2018-12-31,USD,1359000000,1253000000,842000000,517000000,184000000,-105000000,0,0,85000000,-11000000,109000000,18000000,166000000,-1860000000,99000000,None,None,None,0,0,0,201000000,-99000000,0,-116000000,68000000,None
2018-09-30,USD,1646000000,1191000000,745000000,901000000,565000000,462000000,0,0,464000000,2000000,127000000,32000000,533000000,-660000000,101000000,None,None,None,0,0,0,105000000,-86000000,0,464000000,357000000,None
2018-06-30,USD,1489000000,1178000000,744000000,745000000,414000000,310000000,0,0,314000000,1000000,122000000,29000000,385000000,-507000000,100000000,None,None,None,0,0,0,3000000,-90000000,0,311000000,239000000,None
2018-03-31,USD,1585000000,1312000000,884000000,1585000000,296000000,150000000,0,0,195000000,2000000,125000000,23000000,273000000,1187000000,101000000,None,None,None,0,0,0,43000000,-94000000,0,152000000,151000000,None
2017-12-31,USD,1402000000,1177000000,949000000,1402000000,237000000,-60000000,0,0,141000000,1000000,113000000,12000000,225000000,1064000000,96000000,None,None,None,0,0,0,200000000,-349000000,0,-59000000,-60000000,None
2017-09-30,USD,1723000000,1142000000,929000000,1723000000,592000000,288000000,0,0,495000000,2000000,129000000,11000000,581000000,1013000000,97000000,None,None,None,0,0,0,205000000,0,0,290000000,288000000,None
2017-06-30,USD,1538000000,1140000000,928000000,1538000000,407000000,193000000,0,0,308000000,1000000,117000000,9000000,398000000,1023000000,99000000,None,None,None,0,0,0,114000000,0,0,194000000,193000000,None
2017-03-31,USD,1514000000,1260000000,1052000000,1514000000,260000000,102000000,0,0,161000000,2000000,118000000,6000000,254000000,1142000000,99000000,None,None,None,0,0,0,57000000,0,0,104000000,102000000,None
2016-12-31,USD,1356000000,1211000000,994000000,1356000000,154000000,32000000,0,0,59000000,1000000,109000000,9000000,145000000,1102000000,95000000,None,None,None,0,0,0,-738000000,-337000000,0,33000000,32000000,None
2016-09-30,USD,1859000000,1168000000,957000000,1859000000,701000000,369000000,0,0,604000000,2000000,129000000,10000000,691000000,1039000000,97000000,None,None,None,0,0,0,233000000,0,0,371000000,369000000,None
2016-06-30,USD,1427000000,1102000000,892000000,1427000000,335000000,147000000,0,0,240000000,1000000,115000000,10000000,325000000,987000000,95000000,None,None,None,0,0,0,92000000,0,0,148000000,147000000,None
2016-03-31,USD,1434000000,1214000000,1007000000,1434000000,233000000,105000000,0,0,138000000,2000000,114000000,13000000,220000000,1100000000,95000000,None,None,None,0,0,0,31000000,0,0,107000000,105000000,None
2015-12-31,USD,1308000000,1168000000,966000000,1308000000,152000000,29000000,0,0,61000000,1000000,104000000,12000000,140000000,1064000000,91000000,None,None,None,0,0,0,-696000000,-380000000,-1000000,31000000,29000000,None
2015-09-30,USD,1833000000,1207000000,1006000000,1833000000,640000000,343000000,0,0,553000000,2000000,128000000,14000000,626000000,1079000000,87000000,None,None,None,0,0,0,208000000,0,0,345000000,343000000,None
2015-06-30,USD,1401000000,1164000000,895000000,1401000000,247000000,150000000,0,0,158000000,1000000,116000000,10000000,237000000,979000000,89000000,None,None,None,0,69000000,0,59000000,0,52000000,99000000,150000000,None
