fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,1172350000,541127000,489392000,682958000,1007313000,246061000,None,None,283737000,69086000,52913000,None,631223000,None,311758000,38305000,13749000,-298009000,None,None,None,38305000,-49477000,None,247605000,246061000,None
2020-03-31,USD,1165079000,579041000,519095000,645984000,1056349000,276824000,None,None,321934000,69060000,64584000,None,586038000,None,318617000,43461000,10094000,-308523000,None,None,None,43461000,44419000,None,279804000,276824000,None
2019-12-31,USD,1194826000,569808000,502771000,692055000,1082586000,309758000,None,None,350631000,67308000,71330000,None,625018000,None,316089000,39013000,9215000,-306874000,None,None,None,39013000,32487000,None,313495000,309758000,None
2019-09-30,USD,1139184000,521760000,459393000,679791000,1054125000,270290000,None,None,326501000,65075000,64712000,None,617424000,None,312311000,42445000,12037000,-300274000,None,None,None,42445000,9351000,None,271991000,270290000,None
2019-06-30,USD,1186163000,546483000,484337000,701826000,1133670000,331460000,None,None,382136000,65166000,64543000,None,639680000,None,332441000,49677000,14559000,-317882000,None,None,None,49677000,60338000,None,334394000,331460000,None
2019-03-31,USD,1183486000,581033000,91721000,1091765000,1041402000,234186000,None,None,281374000,63603000,66873000,None,594012000,None,334179000,36579000,-334179000,-316196000,None,None,None,36579000,16510000,None,246897000,234186000,None
2018-12-31,USD,1219685000,622572000,551801000,667884000,597113000,232642000,0,0,261301000,52566000,70771000,None,597113000,-25521000,-322678000,None,None,None,0,0,0,28147000,-335812000,0,233154000,232642000,None
2018-09-30,USD,1166517000,560937000,497536000,668981000,605580000,263351000,0,0,303366000,53740000,63401000,None,605580000,-25521000,-292082000,None,None,None,0,0,0,39089000,-302214000,0,264277000,263351000,None
2018-06-30,USD,1194652000,606315000,521043000,673609000,588337000,254240000,0,0,291962000,54349000,85272000,None,588337000,-25521000,-284865000,None,None,None,0,0,0,37615000,-296375000,0,254347000,254240000,None
2018-03-31,USD,1219126000,640963000,555181000,663945000,578163000,265399000,0,0,304947000,55654000,85782000,None,578163000,-25521000,-274449000,None,None,None,0,0,0,39228000,-273216000,0,265719000,265399000,None
2017-12-31,USD,1201137000,-7691967000,139463000,-8040522000,-7011918000,266251000,0,0,320163000,3893000,96256000,None,538294000,-46500000,296813000,None,None,None,0,61286000,0,50019000,3584438000,0,-2996120000,266251000,None
2017-09-30,USD,1204364000,14113847000,136302000,14801999000,12971863000,265847000,0,0,300261000,256000,83920000,None,554283000,0,307580000,None,None,None,0,0,0,34158000,-6525391000,0,5622255000,265847000,None
2017-06-30,USD,1161257000,-4499473000,133563000,-4714608000,-4131385000,282880000,0,0,324826000,-344877000,84633000,None,505274000,0,302363000,None,None,None,0,0,0,41956000,2057643000,0,-1807018000,282880000,None
2017-03-31,USD,1160470000,644432000,120135000,675876000,592394000,261173000,0,0,299821000,63000,83482000,None,516038000,0,312999000,None,None,None,0,0,0,38585000,-292573000,0,261236000,261173000,None
2016-12-31,USD,1224444000,2012348000,140238000,2043885000,1825723000,364650000,0,0,426127000,765000,96768000,None,550837000,-63200000,280592000,None,None,None,0,81607000,0,60712000,-1168341000,0,1039516000,364650000,None
2016-09-30,USD,1185524000,-31670000,125990000,-6620000,-370000,225627000,0,0,263089000,0,80750000,None,536194000,0,300773000,None,None,None,0,0,0,42711000,0,0,0,225627000,None
2016-06-30,USD,1181731000,681000000,139032000,643000000,556000000,233273000,0,0,266206000,-61000,86466000,None,500832000,0,307763000,None,None,None,0,0,0,35624000,0,0,0,233273000,None
2016-03-31,USD,1294222000,0,163296000,0,0,223080000,0,0,257590000,61000,87028000,None,573180000,0,310421000,None,None,None,0,0,0,34449000,0,0,0,223080000,None
2015-12-31,USD,1368250000,2746724000,226489000,2922039000,2540731000,264209000,0,0,312023000,503000,103579000,None,561110000,-63200000,315310000,None,None,None,0,16335000,0,47311000,-1173754000,0,1177172000,264209000,None
2015-09-30,USD,1321169000,0,187749000,0,0,293917000,0,0,341056000,481000,91191000,None,577055000,0,307146000,None,None,None,0,0,0,46658000,0,0,0,293917000,None
2015-06-30,USD,1330077000,0,246183000,0,0,309109000,0,0,356538000,0,91458000,None,527129000,0,280558000,None,None,None,0,0,0,47846000,0,0,0,309109000,None
