fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,45193774000,973449000,None,None,35490711000,9633977000,19095000,None,1721000,8232470000,2160678000,58094000,38852489000,2382655000,2397058000,None,None,-180146000,66029000,6578775000,1269551000,8393103000,None,200819000,30683892000,None,220060000,None,None,None,None,None,None,None,304625000,None,38614999000,49069000,None,649947000,33093653000,None,None,None,None,None,None,None,None
2020-03-31,USD,47144828000,1018045000,None,None,37692842000,9382926000,22724000,None,1721000,7986142000,2036475000,58094000,38908325000,4693872000,2653875000,None,None,-174581000,68031000,8775056000,1103465000,8089617000,None,94558000,32760773000,0,240365000,None,None,None,None,None,-498003000,None,320676000,None,38369772000,49078000,32760773000,723949000,35038967000,None,None,None,2067647000,None,4693872000,None,129000000
2019-12-31,USD,43749244000,1058915000,None,515543000,34367039000,9314897000,26393000,None,1754000,7734609000,2048084000,58094000,38946729000,1121396000,2684614000,97066000,97066000,-93587000,69686000,5085756000,1134828000,7958281000,None,47935000,29486131000,3157000,239086000,None,None,None,None,None,-537341000,None,338050000,None,38663488000,51144000,29474454000,747790000,31682425000,None,None,None,2209462000,None,1121396000,None,136000000
2019-09-30,USD,43549014000,1171947000,None,961339000,34309023000,9174916000,23321000,None,1810000,7424094000,2101210000,58094000,38338209000,1036919000,2756644000,116304000,116304000,-108139000,72327000,5351111000,1162488000,7709924000,None,54863000,29283522000,6431000,233418000,None,None,None,None,None,-591085000,None,316235000,None,38197903000,51343000,29279957000,762261000,31552379000,None,None,None,2448236000,None,1036919000,None,134000000
2019-06-30,USD,43067924000,1218095000,None,695350000,33989749000,9013009000,27250000,None,1810000,7157186000,2068492000,58094000,846301000,782884000,2743368000,103778000,103778000,-95900000,35329904000,4822331000,1138200000,7501895000,None,60302000,29019666000,57220000,245781000,None,None,None,None,None,-494545000,None,311867000,None,38245593000,54445000,29014193000,774312000,31246381000,None,None,None,2444458000,None,782884000,None,137000000
2019-03-31,USD,44716954000,1381366000,None,859657000,35810776000,8906178000,33664000,None,1866000,6825312000,2029627000,58094000,1002575000,2348132000,2846606000,54994000,54994000,-37470000,35159653000,6506560000,1128299000,7284770000,None,94174000,30629622000,20256000,271968000,None,None,None,None,None,-611601000,None,325447000,None,38210394000,56792000,30750116000,781586000,32900567000,None,None,None,2728071000,None,2348132000,None,140000000
2018-12-31,USD,43208915000,1635627000,None,395146000,34328301000,8828048000,36814000,None,1866000,6591674000,1997089000,58094000,38251950000,1204018000,6932285000,4137981000,4137981000,-1824000,29151000,3101980000,132113000,7134327000,None,1402740000,25398927000,30971000,294251000,None,None,None,None,None,-476085000,None,None,None,None,None,29507587000,None,None,None,None,None,2712417000,None,1204018000,None,149000000
2018-09-30,USD,42149536000,1725216000,None,682586000,33225944000,8869852000,40718000,2560945000,1923000,6359681000,2002660000,58094000,36688303000,1175969000,2835816000,None,None,52415000,29039000,3518348000,130536000,7086542000,232800000,1483945000,28387468000,54995000,274871000,None,None,None,None,None,-518192000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,147000000
2018-06-30,USD,42019387000,1811556000,None,508493000,33295571000,8669467000,53402000,2522583000,1923000,6095973000,1943036000,58094000,36311112000,1598502000,2807022000,502000,502000,42585000,29480000,3681254000,127891000,6799817000,259971000,1432746000,28545513000,37120000,283937000,None,None,None,None,None,-434457000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,149000000
2018-03-31,USD,42493720000,1894491000,None,929141000,33845441000,8592625000,48824000,2666527000,1923000,5846544000,1984647000,58094000,35720667000,2152165000,2970507000,53000,53000,35995000,30350000,4663527000,126591000,6640040000,299965000,1454875000,28890287000,37034000,303927000,None,None,None,None,None,-491291000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,154000000
