fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,2560200000,146000000,None,25800000,711100000,1849100000,1900000,None,500000,182900000,151200000,758000000,43100000,148400000,285900000,None,4500000,-23700000,907200000,705900000,None,945100000,None,217700000,252100000,314000000,108300000,None,None,None,None,None,None,None,42200000,None,1854300000,None,None,73200000,425200000,None,None,None,None,None,None,None,None
2020-03-31,USD,2621600000,None,None,29800000,805600000,1816000000,1900000,None,500000,152000000,151600000,752700000,189300000,200700000,279000000,None,4600000,-24000000,907600000,772000000,None,1063300000,None,238100000,352300000,303400000,113200000,None,None,None,None,None,-3000000,None,189800000,None,1849600000,None,352300000,75600000,526600000,None,None,None,1690500000,None,200700000,None,48000000
2019-12-31,USD,2302500000,None,None,33500000,512100000,1790400000,1200000,77100000,500000,122900000,106700000,621900000,91600000,240400000,284000000,3700000,3700000,-19700000,831800000,757200000,None,1168500000,None,200000000,103600000,283300000,90000000,None,None,None,None,None,None,None,92900000,None,1545300000,None,103600000,58100000,228100000,None,None,None,1686700000,None,240400000,None,48000000
2019-09-30,USD,2218000000,None,None,27400000,452400000,1765600000,1200000,4800000,500000,104300000,102100000,626600000,84000000,127500000,223800000,1100000,1100000,-20600000,833000000,674400000,None,1139000000,None,213400000,106400000,306100000,82600000,None,None,None,None,None,-3200000,None,94300000,None,1543600000,None,106400000,59000000,228600000,None,None,None,1684600000,None,127500000,None,48000000
2019-06-30,USD,2171900000,None,None,19900000,437600000,1734300000,1300000,4800000,500000,74000000,107500000,631400000,84900000,83300000,203100000,1100000,1100000,-20000000,832700000,622900000,None,1102900000,None,228700000,106700000,291000000,73000000,None,None,None,None,None,None,None,95700000,None,1549000000,None,106700000,58400000,234500000,None,None,None,1679800000,None,83300000,None,48000000
2019-03-31,USD,2142800000,None,None,22100000,437600000,1705200000,1300000,5000000,500000,44700000,69700000,616300000,87200000,118000000,245800000,1800000,1800000,-18300000,821500000,617800000,None,1088900000,None,206200000,100000000,271500000,79300000,None,None,None,None,None,-11900000,None,99500000,None,1525000000,None,103300000,26800000,191800000,None,None,None,1690200000,None,118000000,None,49000000
2018-12-31,USD,2172200000,None,None,23700000,487700000,1684500000,1400000,8000000,500000,19500000,68600000,615200000,87000000,99400000,234200000,1800000,1800000,-17700000,803000000,667000000,None,1069300000,None,291400000,181200000,252500000,86200000,None,None,None,None,None,-3500000,None,None,None,None,None,183700000,None,None,None,None,None,1685700000,None,99400000,None,49000000
2018-09-30,USD,1610000000,504000000,None,30000000,206900000,1403100000,None,15500000,1422500000,None,36500000,504000000,85700000,10400000,170100000,100000,100000,-19400000,570500000,449800000,None,899100000,None,174700000,300000,234700000,60900000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,49000000
2018-06-30,USD,1601100000,504200000,None,9900000,206200000,1394900000,None,5300000,1414200000,None,23300000,504200000,92800000,10600000,182600000,100000,100000,-19300000,582600000,421500000,None,890700000,None,168300000,300000,232700000,71500000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,49000000
2018-03-31,USD,1560400000,None,None,8300000,188000000,1372400000,None,5400000,1391900000,None,21100000,504200000,95300000,6700000,166500000,100000,100000,-19500000,588100000,372800000,None,868200000,None,153600000,400000,204200000,55700000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,49000000
