fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2019-12-31,USD,-48874000,-21067000,-48874000,-33609000,None,172353000,-92000,8793000,-105385000,24171000,-99308000,None,5574000,None,172445000,None,None,12777000,15265000,None,None,None
2018-12-31,USD,-224119000,171683000,-224119000,-222235000,None,131146000,-1904000,2679000,-52248000,34491000,127464000,None,1019000,None,-1904000,None,238000,4331000,1884000,None,None,None
2017-12-31,USD,-801000,2087000,-801000,None,None,-15000,-15000,6588000,-32480000,-18587000,-17771000,None,680000,None,-15000,None,-20000,5354000,801000,None,None,None
2016-12-31,USD,-2250000,708000,-2250000,None,None,-77000,-77000,-537000,-15110000,-15320000,-12993000,None,201000,None,-77000,None,-218000,1963000,2250000,None,None,None
