fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,3170000,49759000,None,None,-44821000,-45326000,34062000,None,-45326000,None,15697000,None,-46589000,None,None,None,None,None,None,None,None,None,1263000,None,-45326000,-45326000,None
2020-03-31,USD,7171000,49249000,None,None,-40335000,-40019000,34605000,None,-40019000,None,14644000,None,-42078000,None,None,None,None,None,None,None,None,None,2059000,None,-40019000,-40019000,None
2019-12-31,USD,6001000,38343000,None,None,-29165000,-30527000,25762000,None,-30527000,None,12581000,None,-32342000,None,None,None,None,None,None,None,None,None,1815000,None,-30527000,-30527000,None
2019-09-30,USD,2696000,36845000,28519000,-25823000,-32871000,-31738000,28519000,None,-31738000,None,8326000,None,-34149000,None,None,None,None,None,None,None,None,None,2411000,None,-31738000,-31738000,None
2019-06-30,USD,6917000,34069000,25640000,-18723000,-26331000,-24560000,25640000,None,-24560000,None,8429000,None,-27152000,None,None,None,None,None,None,None,None,None,2592000,None,-24560000,-24560000,None
2019-03-31,USD,5605000,26366000,20607000,-15002000,-20463000,-18560000,20607000,None,-18560000,None,5759000,None,-20761000,None,None,None,None,None,None,None,None,None,2201000,None,-18560000,-18560000,None
2018-12-31,USD,9145000,28162000,24097000,-14952000,-19017000,-17373000,28519000,None,-17373000,None,4065000,None,-19017000,None,None,None,None,None,None,None,None,0,1644000,None,-17373000,-17373000,None
2018-09-30,USD,6503000,23318000,20392000,-13889000,-16815000,-15317000,25640000,None,-15317000,None,2926000,None,-16815000,None,None,None,None,None,None,None,None,0,1498000,None,-15317000,-15317000,None
2018-06-30,USD,6014500,16742500,14271000,-8256500,-10728000,-9779000,None,None,-9779000,None,2471500,None,-10728000,None,None,None,None,None,None,None,None,0,949000,None,-9779000,-9779000,None
2018-03-31,USD,4920000,14145000,11724000,-6804000,-9225000,-8437000,None,None,-8437000,None,2421000,None,-9225000,None,None,None,None,None,None,None,None,0,788000,None,-8437000,-8437000,None
2017-12-31,USD,3735000,12866000,35734000,-7779000,-9807000,-9778000,29911000,None,-9778000,None,2028000,None,-9807000,None,None,None,None,None,None,None,None,0,29000,None,-9778000,-9778000,None
2017-09-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2017-06-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2017-03-31,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2016-12-31,USD,416000,None,15347000,None,None,None,13674000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2016-09-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2016-06-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2016-03-31,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
