fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-06-30,EUR,None,0,50500000,None,-194500000,None,500000,-2879000000,None,None,-396500000,None,None,None,None,None,None,2357000000,0,None,None,None
2020-03-31,EUR,None,0,50500000,None,-194500000,None,500000,-2879000000,None,None,-396500000,None,None,None,None,None,None,2357000000,0,None,None,None
2019-12-31,EUR,-221000908.98,0,-86500000,500000,270500000,-3730000000,-28000000,3934500000,1832000000,3519000000,670000000,0,1185000000,-309000000,179000000,0,0,-4080500000,102000000,0,0,0
2019-09-30,EUR,-157367538.54,0,-86500000,500000,270500000,-1295472058.51,-28000000,3934500000,1317953135.39,392013779.08,670000000,0,-264152654.04,-262747586.68,0,0,0,-4080500000,80088836.58,0,0,0
2019-06-30,EUR,-55481796.32,0,43500000,-500000,-1316000000,-2808000000,1000000,10844500000,751000000,3240000000,2981000000,0,491000000,-170000000,496000000,0,0,-8259500000,45000000,0,0,0
2019-03-31,EUR,-51372859.05,0,43500000,-500000,-1316000000,-5548268777.26,1000000,10844500000,594739637.49,6401848589.15,2981000000,0,970156684.36,-462355731.42,0,0,0,-8259500000,88914563.76,0,0,0
2018-12-31,USD,16058729.07,0,-200160587.29,573526.04,-739848589.13,-1140169763.71,-8602890.57,-12294677678.37,125602202.34,-482335398.03,854553796.74,0,-143381509.52,-170337233.31,0,0,0,12556205551.73,28102775.87,0,0,0
2018-09-30,USD,16207455.43,0,-202014355.17,578837.69,-746700625.14,-1150729335.49,-8682565.41,-12408543644.36,126765454.97,-486802500.58,862468163.93,0,-144709423.48,-171914795.09,0,0,0,12672493632.79,28363047,0,0,0
2018-06-30,USD,-40735567.97,0,-51792364.99,-581936.69,-104166666.67,-236848230.91,581936.69,-12474976722.53,285730912.48,-838570763.50,-566224394.79,0,290968342.64,-97183426.44,0,0,0,-1142923649.91,8147113.59,0,0,0
2018-03-31,USD,-43055726.41,0,-54742280.72,-615081.81,-110099643.25,-250338294.99,615081.81,-13185508672.65,302005166.69,-886332882.27,-598474597.12,0,307540902.94,-102718661.58,0,0,0,-1208020666.75,8611145.28,0,0,0
2017-12-31,USD,10000000,0,-1196000000,-1207000000,1252000000,623942000,-37000000,10887000000,1343944000,-321000000,819900000,None,-80000000,-353447000,2000000,None,-2158000000,-13584000000,86558000,None,None,None
2017-09-30,USD,-6000000,0,-13000000,1000000,18000000,2166504000,-34000000,10887000000,589310000,-821000000,163019000,None,79000000,-347302000,None,None,None,-1264000000,66153000,None,None,None
2017-06-30,USD,23000000,0,-966000000,-1000000,265000000,2289047000,-1000000,10887000000,630594000,1842000000,830721000,None,191000000,-163177000,2000000,None,None,2105000000,42221000,None,None,None
2017-03-31,USD,-27000000,0,-100000000,-1000000,1947000000,2044388000,-1000000,10887000000,404384000,-313000000,-2097000000,None,204000000,-36000000,2000000,None,None,-2679000000,22466000,None,None,None
2016-12-31,USD,94000000,0,-1078000000,-949000000,641000000,-465000000,-37000000,13154000000,487986000,1753000000,3716414000,None,371000000,-322891000,2000000,None,-2966000000,-11480000000,72809000,None,None,None
2016-09-30,USD,None,None,-272000000,None,None,534000000,38000000,13155000000,397335000,832000000,3312962000,None,268000000,-342759000,None,None,None,None,44952000,None,None,None
2016-06-30,USD,None,None,-786000000,None,None,819000000,-4000000,13155000000,-385000000,-108000000,2916861000,None,207000000,-166583000,None,None,None,None,30890000,None,None,None
2016-03-31,USD,None,None,6834000,15946000,None,-1677000000,-9000000,13155000000,162877000,983000000,3188061000,None,277000000,None,None,None,None,None,9112000,None,None,None
2015-12-31,USD,274000000,0,585301000,674345000,-2095000000,-2785000000,-38000000,-3192000000,-432000000,-1056000000,1075041000,None,347000000,-317083000,1000000,None,-1507000000,3019000000,97731000,None,None,None
2015-09-30,USD,None,None,830453000,899657000,None,None,None,None,None,None,158500000,None,None,-325930000,None,None,None,None,69204000,None,None,None
2015-06-30,USD,None,None,180695000,218620000,None,None,None,None,367748000,None,410467000,None,None,-163964000,None,None,None,None,37924000,None,None,None
