fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-03-31,CNY,90954000,185048000,56098000,34856000,-93278000,-79100000,None,None,-98402000,39074000,128950000,None,-94094000,None,5124000,-15287000,None,-5124000,None,None,None,-15287000,816000,None,-83115000,-79100000,None
2019-12-31,CNY,238084000,296812000,75859000,162225000,-56860000,-58418000,0,0,-62894000,43117000,220953000,0,-58728000,0,6034000,-2295000,None,-5646000,0,0,0,-2295000,1480000,0,-60599000,-58418000,0
2019-09-30,CNY,237892000,230399000,73544000,164348000,129536000,115674000,0,0,123314000,44891000,156855000,0,7493000,0,6222000,4551000,115308000,-6222000,0,0,0,4551000,122043000,0,118763000,115674000,0
2019-06-30,CNY,212187000,194508000,66871000,145316000,70104000,57295000,0,0,63795000,43833000,127637000,0,17679000,0,6309000,6340000,None,-6096000,0,0,0,5890000,52212000,0,57455000,39526500,0
2019-03-31,CNY,7.11,6.48,2.29,4.82,0.63,1.43,0,0,1.66,44891000,4.19,0,0.63,0,-0.22,None,None,None,0,0,0,5440000,1.03,0,1.45,21758000,0
2018-09-30,USD,38.65,35.28,14.10,24.54,3.37,2.39,0,0,3.50,6381371.11,21.17,0,3.37,0,-0.50,None,None,None,0,0,0,788044.67,0.13,0,2.41,1726331.73,0
2018-06-30,USD,26717831.43,25249400.12,9439337.13,17278494.30,1468431.31,1209883.02,0,0,1737327.53,6573635.27,15810062.99,0,1468431.31,0,-313887.22,None,None,None,0,0,0,470380.92,268896.22,0,1266946.61,1209883.02,0
2018-03-31,USD,28366292.49,26807260.57,10021733.94,18344558.55,1559031.92,1284531.49,0,0,1844518.75,6979221.40,16785526.63,0,1559031.92,0,-333253.72,None,None,None,0,0,0,499402.91,285486.82,0,1345115.83,1284531.49,0
