fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-05-31,USD,-24800000,-10000000,-24800000,-1200000,459500000,444500000,-200000,-61800000,4400000,383600000,-36100000,8000000,43700000,-10700000,-4100000,-94500000,14800000,1900000,23600000,14800000,None,383600000
2019-05-31,USD,-19000000,61900000,-19000000,-1100000,-35000000,-47300000,-1400000,-27900000,7500000,-500000,67400000,46800000,42800000,-10500000,-10300000,-80900000,-34400000,108100000,17400000,-34400000,None,-300000
2018-05-31,USD,-42900000,-1600000,-42900000,-6600000,23800000,11700000,-2000000,-68800000,15600000,31300000,64300000,-64100000,40500000,-10300000,-13100000,-25800000,35900000,69000000,22000000,35900000,None,31400000
2017-05-31,USD,-30100000,19600000,-30100000,1100000,11000000,-12100000,-1600000,-103700000,56500000,-20900000,21800000,-82500000,71000000,-10200000,-19800000,-18800000,-4000000,53800000,33600000,-4000000,-500000,-20900000
2016-05-31,USD,-16900000,-32700000,-16900000,71500000,-10600000,-38400000,1400000,-36800000,47700000,-23200000,32100000,-10200000,70800000,-10400000,-18800000,-26400000,-16100000,13400000,88400000,-16100000,-300000,-23500000
