fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,CNY,None,None,None,None,None,None,668278000,None,17022673000,3695669000,3784114000,None,10400490000,None,None,None,None,5856615000,107234434000,None,None,35284594000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-03-31,CNY,None,None,None,None,None,None,657245000,None,17022673000,3682161000,3911625000,None,5981408000,None,None,None,None,5762754000,112887716000,None,None,35274177000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2019-12-31,CNY,203070664000,13124722000,None,341562000,132345604000,54659633000,648983000,805000,17022673000,-2216946000,3932313000,3510892000,6233325000,7759190000,69169728000,30569654000,30569654000,5858703000,113670571000,48713752000,15137234000,35343851000,4688641000,4559112000,52232955000,19515420000,7858214000,0,0,0,0,0,0,0,849817000,0,154356912000,15387871000,59243563000,56133000,63175876000,0,0,0,27019102000,0,11262365000,0,0
2019-09-30,CNY,11.63,0.81,None,0.27,7.72,2.98,687493000,0.70,17022673000,3819864000,4082923000,0.20,5914502000,0.60,4.11,0,0.27,32292073000,113920614000,3.19,0.70,35148291000,0,0.86,2.94,1.19,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361000000
2019-06-30,CNY,208107115000,13443908000,None,11805987000,138655866000,53158108000,675927000,1152000,17022673000,-2150302000,4062893000,0.33,6769490000,11929018000,76919320000,37208852000,37608471000,4426988000,112044845000,59186325000,12013273000,35064926000,2007952000,6365991000,50094040000,22291626000,9475365000,0,0,0,0,0,0,0,4163469000,0,148920790000,16883462000,57673653000,2307900000,61736546000,0,0,0,27036114000,0,13936970000,0,0
2019-03-31,USD,25.33,1.71,None,0.60,17.13,6.33,105484466.96,1.31,2536344036.36,519016315.28,625301795.43,0.42,928141846.09,2.20,9.54,0,0.61,4827352901.74,16912745883.93,7.46,1.41,5234921850.56,0,1.77,6.13,2.88,1.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935000000
2018-12-31,CNY,200964751000,17186230000,None,11190802000,148549444000,52415307000,14113694.80,225700440.89,14903798000,14847723000,89846353.32,74198982.14,5985300000,19130835000,74836777000,39848100000,79916007.95,4202520000,107405122000,58901463000,242775789.83,745136981.79,0,5209535000,54207386000,20459668000,296057623.28,0,0,0,0,0,0,0,0,0,0,0,54207386000,0,0,0,0,0,18454678000,0,19146976000,0,0
2018-09-30,USD,29542630988.95,1848970286.36,None,812710914.41,19839599644.78,7492647876.66,76233749.22,3606711409.40,2169750323.92,561678143.52,1134709342.11,341644368.09,881623112.87,3607653772.80,11257231434.44,0,1304013015.18,359014980.56,14619683646.58,9798247172.04,2052462403,5302033222.20,0,2065749537.77,7447658868.23,3310923437.52,1861316513.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754000000
2018-06-30,CNY,204691180000,14597614000,None,8364112000,153675114000,51016066000,1564463.76,37067351.39,14903798000,15112562000,15010605.84,7913402.63,5314892000,24476801000,81895933000,41356541000,21096661.72,2377314000,100614461000,70037768000,46797975.10,122838557.62,0,6111534000,50214048000,22799364000,52489709.88,0,0,0,0,0,0,0,0,0,0,0,50214048000,0,0,0,0,0,18617253000,0,29634014000,0,0
2018-03-31,USD,32253833452.75,1918718254.92,None,943910516.68,21545570097.92,8060986386.43,87463736.96,2066048403.79,2373027306.74,442796114.96,583937903.03,373436032.16,1088917283.66,3923352121.65,13957357376.01,1980726693.73,1980726693.73,5245162964.73,15863909402.12,10780724942.28,2228127537.62,5768832099.36,0,2229621845.39,6399415173.95,3680854868.24,2366022291.22,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,650000000
