fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2019-12-31,USD,-52000000,497100000,-1376600000,-1185800000,976100000,638400000,-42400000,471500000,715800000,381000000,1119200000,-349500000,474400000,-321100000,25800000,None,-434700000,-218600000,138800000,None,None,381000000
2018-12-31,USD,-15600000,773700000,-910300000,-770300000,506600000,162000000,-59200000,707900000,675900000,16800000,765100000,-889900000,419000000,-301800000,16400000,None,-783100000,-213600000,124400000,None,None,16800000
2017-12-31,USD,-8900000,336300000,-511000000,-372900000,260600000,-47800000,-33400000,188000000,499200000,295400000,854200000,16600000,385800000,-282700000,7700000,0,-220300000,-163400000,129200000,-220300000,None,295400000
2016-12-31,USD,-31900000,342100000,-569200000,-319500000,396800000,33900000,6500000,766800000,445000000,86800000,622100000,-120200000,350800000,-272200000,-97200000,0,-242800000,-152800000,217800000,-242800000,-21700000,65100000
2015-12-31,USD,-29500000,388100000,-461600000,-333100000,78900000,-9900000,5300000,345800000,356800000,181100000,652600000,-60400000,334200000,-257500000,163400000,0,-258900000,-156800000,99000000,-209300000,-15100000,166000000
