fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,21306200000,2226000000,None,3537200000,15771700000,5488600000,66300000,9639000000,191500000,2228300000,1234400000,5756400000,1709400000,349700000,9864000000,225000000,328600000,-982200000,461400000,10760400000,None,-2493800000,None,6873500000,4315400000,None,7950500000,None,None,191500000,None,2228300000,None,None,1089900000,None,1012100000,307900000,4315400000,1526000000,5907700000,None,None,None,4051000000,21306200000,349700000,None,191500000
2020-03-31,USD,20836500000,2246800000,None,3080100000,15766400000,5029500000,68200000,9382800000,189600000,2161400000,1216300000,5555200000,1644800000,352800000,9837800000,455000000,577600000,-1231100000,454300000,10527200000,None,-2772500000,None,7094300000,4315100000,None,7778700000,None,None,189600000,None,2161400000,None,None,1049200000,1003800000,10309300000,319400000,4315100000,1545300000,5928600000,None,None,None,3909600000,20836500000,352800000,None,189600000
2019-12-31,USD,19634800000,2318700000,None,3093500000,14419300000,5155500000,69700000,8301000000,188100000,1901300000,1318300000,5618500000,1673800000,604800000,8921000000,620000000,790600000,-759600000,467400000,9117500000,45400000,-2781700000,None,5419200000,3816100000,None,6348500000,None,None,188100000,None,1901300000,None,None,1167100000,945600000,10517300000,340900000,3816100000,1612500000,5498300000,None,None,None,3825700000,19634800000,604800000,None,188100000
2019-09-30,USD,19173800000,2073500000,None,3065000000,14261800000,4843300000,72700000,8420900000,186500000,1884200000,1166700000,5314800000,1572300000,578900000,8910900000,490000000,660100000,-925100000,458800000,9328600000,41300000,-2545000000,None,5684700000,3815800000,None,6573900000,None,None,186500000,None,1884200000,None,None,1045300000,952800000,9845200000,335300000,3815800000,1462400000,5350900000,None,None,None,3697700000,19173800000,578900000,None,186500000
2019-06-30,USD,19200300000,2008800000,None,3027500000,14252500000,4879400000,75300000,8507500000,186100000,1839300000,1148100000,5241900000,1526600000,512300000,8932500000,425000000,562300000,-802500000,458000000,9547400000,49200000,-2371300000,None,6007600000,3815600000,None,6873800000,None,None,186100000,None,1839300000,None,None,1038500000,905700000,9652900000,327400000,3815600000,1429100000,5320000000,None,None,None,3656500000,19200300000,512300000,None,186100000
2019-03-31,USD,18631400000,1841400000,None,2544800000,13673200000,4880300000,78000000,8277900000,185300000,1810200000,1015100000,4800900000,1500600000,871500000,8637900000,360000000,494800000,-721500000,450200000,9669500000,54900000,-1762000000,None,6253200000,3690300000,None,6741400000,None,None,185300000,None,1810200000,None,None,999500000,869900000,8961900000,329900000,3690300000,1267000000,5035300000,None,None,None,3606300000,18631400000,871500000,None,185300000
2018-12-31,USD,16334000000,1773000000,None,2654000000,11764300000,4498900000,78400000,7328600000,184000000,1558600000,979300000,4625600000,1379800000,607200000,7693600000,365000000,100000000,-785600000,436900000,8118700000,None,-1899700000,1629600000,4857500000,3091400000,None,5740200000,None,None,184000000,None,1558600000,None,None,573600000,806200000,8215300000,None,3091400000,900900000,4070700000,None,None,None,3541900000,16334000000,607200000,None,184000000
2018-09-30,USD,16114700000,1772100000,None,2607000000,11502000000,4544500000,76100000,7192600000,183700000,1517600000,938200000,4501300000,1262900000,605000000,7422600000,230000000,100000000,-673400000,429300000,8084000000,65100000,-1728900000,1655500000,4872000000,3141200000,0,5693600000,4612700000,0,183700000,0,1517600000,0,None,584600000,743400000,8030700000,None,3141200000,862100000,4079400000,None,None,None,3516600000,16114700000,605000000,None,183700000
2018-06-30,USD,16230500000,1731000000,None,2570600000,11717400000,4443600000,76600000,7333600000,182600000,1466000000,1007800000,4403900000,1233100000,652200000,7568600000,235000000,100000000,-651400000,427600000,8365000000,69900000,-1691300000,1692500000,5142200000,3141000000,0,5982700000,4513100000,0,182600000,0,1466000000,0,None,586700000,716300000,7865500000,None,3141000000,931200000,4148800000,None,None,None,3446400000,16230500000,652200000,None,182600000
2018-03-31,USD,16127500000,1639600000,None,2160000000,11543000000,4514600000,74800000,7382400000,182100000,1426700000,1008500000,4236300000,7170000000,697900000,7742400000,360000000,3273100000,-499500000,424200000,8533300000,74500000,-1361300000,1410800000,5675400000,2792100000,0,6071300000,4584500000,0,182100000,0,1426700000,0,None,585700000,708400000,7594200000,None,2792100000,933700000,3800600000,None,None,None,3405300000,16127500000,697900000,None,182100000
