fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2019-12-31,USD,887138000,770201000,601577000,285561000,310427000,-772000,None,None,21162000,40614000,93546000,None,116937000,56497000,69658000,20820000,7319000,27006000,None,None,None,20820000,-122781000,None,342000,-772000,None
2018-12-31,USD,793239000,744113000,594679000,198560000,181574000,-24622000,None,None,-24257000,44509000,146295000,None,49126000,-9386000,51577000,-1024000,7915000,35294000,None,None,None,-1024000,-108677000,None,-23233000,-24622000,None
2017-12-31,USD,933178000,851453000,694655000,238523000,208996000,9972000,None,None,5681000,9139000,152698000,None,81725000,-718000,52308000,-6068000,11230000,-54271000,None,None,None,-4992000,-21773000,None,11749000,13198000,None
2016-12-31,USD,869235000,701405000,558966000,310269000,188824000,2039000,None,None,13126000,11970000,131423000,None,167830000,36110000,48198000,9387000,7671000,-44734000,None,None,None,12899000,-109970000,None,3739000,11568000,None
2015-12-31,USD,689005000,592190000,557786000,131219000,82124000,-5593000,None,None,-12305000,7335000,118108000,None,95435000,8740000,-19438000,-7954000,-101850000,None,None,None,None,-7954000,-94429000,None,-4351000,-5593000,None
