fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,2312272000,None,None,73516000,1447778000,823323000,None,2224000,183573000,137983000,184677000,None,115456000,236259000,392684000,None,253421000,-396330000,1569381000,596847000,None,792735000,None,121695000,724464000,164968000,83763000,None,None,None,None,None,None,None,13773000,None,1715425000,179912000,None,None,1055094000,None,None,None,None,None,None,None,None
2020-03-31,USD,2336963000,13123000,None,91973000,1443212000,852396000,None,4631000,183573000,146352000,179725000,18824000,115597000,235425000,364150000,None,205316000,-369889000,1619209000,570210000,None,820449000,None,41497000,741526000,121584000,84876000,None,None,None,None,None,-8384000,None,16915000,None,1766753000,195715000,899337000,None,1079062000,None,None,None,900744000,None,235425000,None,117000000
2019-12-31,USD,2521307000,13659000,None,117227000,1492424000,988269000,None,1423000,183573000,206669000,173252000,20020000,95892000,290276000,364400000,27000,188078000,-295766000,1742670000,649066000,None,954590000,None,51498000,780202000,112790000,90594000,None,None,None,None,None,-7946000,None,16933000,None,1872241000,216384000,954772000,None,1128024000,None,None,None,901739000,None,290276000,None,118000000
2019-09-30,USD,2372554000,12092000,None,83351000,1376851000,954930000,None,459000,183573000,209248000,160784000,18836000,94657000,145833000,358922000,5207000,205564000,-334205000,1690605000,556364000,None,924002000,None,57095000,693703000,191558000,71365000,None,None,None,None,None,-7349000,None,15954000,None,1816190000,200973000,857145000,None,1017929000,None,None,None,903663000,None,145833000,None,117000000
2019-06-30,USD,2583527000,14305000,None,84982000,1436829000,1100965000,None,3762000,183573000,247718000,189212000,22067000,97573000,137990000,368661000,13972000,206747000,-228377000,1874622000,574960000,None,1064593000,None,64169000,706469000,200853000,76200000,None,None,None,None,None,-6907000,None,17864000,None,2008567000,215166000,878956000,None,1068168000,None,None,None,904958000,None,137990000,None,118000000
2019-03-31,USD,2471061000,12865000,None,37486000,1420387000,1050674000,None,1006000,183573000,232745000,183555000,20210000,18198000,156889000,337434000,10811000,175299000,-640606000,1845987000,524845000,None,1017599000,None,58647000,710658000,229323000,86541000,None,None,None,None,None,-8741000,None,16644000,None,1946216000,178259000,854033000,None,1037588000,None,None,None,900503000,None,156889000,None,117000000
2018-12-31,USD,2277372000,6559000,None,51164000,1169227000,1063636000,None,7136000,183573000,269568000,172897000,21350000,98331000,273635000,277846000,141112000,141112000,-281267000,1490298000,660834000,None,1035727000,None,104420000,718089000,222219000,94643000,None,None,None,None,None,-8741000,None,None,None,None,None,718484000,None,None,None,None,None,900503000,None,273635000,None,118000000
2018-09-30,USD,2154593000,5795000,None,70272000,1092156000,1018606000,None,13483000,183573000,244998000,164462000,18396000,87911000,180828000,277933000,156828000,156828000,-301727000,1423907000,618584000,None,994415000,None,128327000,649278000,233461000,69135000,None,None,None,None,None,-8741000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,118000000
2018-06-30,USD,1434167000,5276000,None,63466000,921328000,508066000,None,13890000,183573000,36666000,9306000,9593000,88261000,144708000,244354000,142188000,142188000,-603927000,717517000,613520000,None,493197000,71000,143057000,667181000,256687000,57376000,None,None,None,None,None,-8742000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,117000000
2018-03-31,USD,1595643000,4848000,None,55684000,962508000,626559000,None,10384000,183573000,67897000,14599000,12002000,65903000,183775000,304064000,177699000,177699000,-513386000,861567000,651323000,None,609709000,94000,119410000,643808000,275429000,74370000,None,None,None,None,None,-9061000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,117000000
