fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,7224798000,194951000,None,175731000,3320503000,3904295000,29556000,239818000,1638000,333057000,116466000,1595304000,204852000,572288000,657422000,None,None,-57307000,1281392000,2192999000,1018835000,2114040000,800321000,644659000,1872937000,None,417604000,None,None,1638000,None,333057000,-107880000,None,880007000,None,61310000,812156000,1872937000,760588000,2663081000,None,None,None,3734787000,7224798000,1372609000,None,162630477
2020-03-31,USD,6947956000,205486000,None,151504000,3275738000,3672218000,29049000,250705000,1631000,171142000,116175000,1594197000,253813000,384103000,630247000,None,None,-78995000,1180550000,2014584000,961150000,1872535000,865168000,613809000,1856287000,None,379542000,None,None,1631000,None,171142000,-80550000,None,911952000,None,80037000,814905000,1856287000,760155000,2645491000,None,None,None,3658990000,6947956000,1249271000,None,162176589
2019-12-31,USD,7006886000,179431000,None,142676000,3348928000,3657958000,29187000,219529000,1620000,47996000,123620000,1600265000,214890000,393745000,693336000,None,None,-45144000,1152153000,2231613000,835384000,1878262000,1143249000,551943000,1839791000,None,473807000,None,None,1620000,None,47996000,None,None,931512000,None,76528000,831644000,1839791000,786614000,2655592000,None,None,None,3653486000,7006886000,1536994000,None,162000843
2019-09-30,USD,6357434000,166407000,None,167040000,2855834000,3501600000,21797000,190003000,1652000,-71104000,133113000,1583479000,154455000,738462000,602523000,None,None,-56424000,1079914000,2253908000,734116000,1751714000,831749000,516657000,1823448000,None,412520000,None,None,1652000,None,-71104000,-291788000,None,500289000,None,39321000,383709000,1823448000,408066000,2253311000,None,None,None,3919264000,6357434000,1570211000,None,161659502
2019-06-30,USD,5343236000,176031000,None,178920000,1948472000,3394764000,25099000,214260000,1649000,-208994000,165405000,1586642000,170188000,515896000,590814000,None,None,-42484000,1019407000,1744794000,287046000,1632091000,526596000,523382000,893191000,None,376554000,None,None,1649000,None,-208994000,-116247000,None,509639000,None,19677000,395222000,893191000,439368000,1357658000,None,None,None,3760840000,5343236000,1042492000,None,163359091
2019-03-31,USD,5182762000,184879000,None,170442000,1899545000,3283217000,19396000,228811000,1640000,-322909000,152874000,1586990000,141028000,688698000,569706000,101545000,101545000,-46979000,951259000,1818418000,101434000,1511348000,429932000,529346000,883584000,None,340895000,None,None,1640000,None,-322909000,-34872000,None,509419000,None,30363000,394926000,883584000,426859000,1329839000,None,None,None,3686337000,5182762000,1118630000,None,163503258
2018-12-31,USD,5461770000,168348000,None,163360000,2269910000,3191860000,19624000,96764000,1629000,-430890000,185121000,1487404000,150980000,1036455000,1210709000,686552000,686552000,-48912000,910618000,2535354000,209066000,1536108000,855650000,479889000,874080000,None,427393000,None,None,1629000,None,-430890000,None,None,116067000,None,34913000,None,874080000,165497000,1059201000,None,None,None,3670033000,5461770000,1892105000,None,162904550
2018-09-30,USD,5363887000,176640000,None,161785000,2208357000,3155530000,18827000,114056000,1722000,-524906000,147740000,1488868000,126972000,705407000,1195938000,680564000,680564000,-48218000,884483000,2429789000,257135000,1490022000,1096233000,466364000,864679000,0,401318000,0,0,1722000,0,-524906000,-625925000,None,103284000,None,23688000,None,864679000,128913000,1012419000,None,None,None,4352857000,5363887000,1801640000,None,163886719
2018-06-30,USD,5604704000,184934000,None,147324000,2159426000,3445278000,18236000,124291000,1718000,-632489000,167720000,1494311000,176603000,977488000,1136328000,674629000,674629000,-41970000,852950000,2484160000,411746000,1766033000,879483000,479865000,855378000,0,337408000,0,0,1718000,0,-632489000,-185512000,None,132373000,None,44230000,None,855378000,149484000,1023098000,None,None,None,4303531000,5604704000,1856971000,None,169311093
2018-03-31,USD,4686904000,193228000,None,163556000,1300647000,3386257000,24724000,127536000,1708000,-675550000,170052000,1498906000,177656000,363703000,1130595000,668745000,668745000,-18334000,845118000,1459726000,512270000,1694123000,447850000,484617000,0,0,334314000,0,0,1708000,0,-675550000,-19785000,None,133166000,44490000,3227178000,None,None,145328000,170052000,None,None,None,4098218000,4686904000,811553000,None,170841758
2017-12-31,USD,4602844000,201259000,None,137809000,1292121000,3310723000,22349000,99883000,1699000,-742408000,149794000,1498688000,2431437000,313382000,463904000,662913000,662913000,-21930000,862535000,1308872000,567592000,1610776000,398554000,459127000,662913000,0,364021000,0,0,1699000,0,-742408000,0,None,112829000,51069000,3293972000,None,662913000,142955000,828217000,None,None,None,4073362000,4602844000,711936000,None,169893324
2017-09-30,USD,4509134000,176288000,None,142943000,1236479000,3272655000,20208000,74001000,1755000,-761515000,133058000,1358762000,2329597000,368152000,430306000,657131000,657131000,-24833000,883754000,1295783000,661929000,1737605000,383849000,400839000,657131000,0,356305000,0,0,1755000,0,-761515000,-306628000,None,113688000,18930000,3213351000,None,657131000,128834000,806173000,None,None,None,4363876000,4509134000,752001000,None,169726509
2017-06-30,USD,4489039000,184041000,None,159371000,1201867000,3287172000,25610000,85300000,1751000,-822027000,129641000,1356623000,2394643000,352501000,399064000,651400000,651400000,-32520000,856039000,1238357000,731781000,1746508000,330620000,395865000,651400000,0,313764000,0,0,1751000,0,-822027000,-177615000,None,114750000,7448000,3250682000,None,651400000,125793000,802803000,None,None,None,4317583000,4489039000,683121000,None,172027173
