fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-06-30,USD,30447000,-21987000,-89637000,-46227000,None,-30166000,-13095000,-3482000,161915000,178888000,298691000,-7086000,131257000,None,-17071000,None,-31633000,66225000,73857000,-31633000,None,178888000
2020-03-31,USD,141037000,-26530000,-110738000,-110680000,None,-111839000,-50835000,-14019000,123146000,666000,223243000,12042000,131841000,None,-61004000,None,-73913000,56657000,141095000,-73913000,None,666000
2019-12-31,USD,-410682000,42830000,-589764000,-88181000,None,-42973000,-14150000,22542000,119100000,-350597000,282140000,-8555000,130896000,None,-28823000,None,-26327000,24196000,90901000,-26327000,None,-350597000
2019-09-30,USD,-752009000,20237000,-904984000,-42367000,823404000,836285000,-11160000,-23700000,137890000,228686000,297385000,-31848000,121737000,None,24041000,None,-17000,49386000,110608000,-17000,None,228686000
2019-06-30,USD,-275435000,23311000,-409427000,-45586000,1135629000,-83694000,-11317000,-12033000,113915000,-175192000,317929000,-4080000,114075000,None,-72377000,None,5639000,65069000,88406000,5639000,None,-176793000
2019-03-31,USD,497199000,-94839000,236241000,-191206000,-690000000,-745295000,-40197000,-20423000,107130000,-348204000,160850000,18336000,119823000,None,-15098000,None,-43766000,54166000,69752000,-43766000,1601000,-346603000
2018-12-31,USD,288423000,41709000,171701000,-42398000,-690000000,-126124000,-12160000,29824000,94015000,331732000,286155000,2526000,130408000,None,-113964000,None,-16834000,34331000,74324000,-16834000,-1316000,330416000
2018-09-30,USD,-59750000,1835000,-148647000,-43912000,-437000,-433534000,-11078000,-24684000,107583000,-271700000,310481000,2868000,121918000,0,-422019000,0,3278000,72999000,44985000,3278000,-68000,-271768000
2018-06-30,USD,-329704000,484000,-418102000,-41682000,870882000,823927000,-12538000,4522000,43061000,625506000,219681000,12568000,115207000,0,-34417000,0,1530000,46831000,46716000,1530000,-12625000,612881000
2018-03-31,USD,2384000,7632000,-111485000,-62285000,1132622000,-30661000,-33614000,9770000,53714000,49864000,192010000,-3931000,108945000,0,2953000,0,-18419000,44069000,51584000,-18419000,1165000,51029000
2017-12-31,USD,76991000,23960000,-201936000,-210247000,1132185000,-50898000,-10273000,1852000,19107000,-55393000,197441000,72307000,104246000,0,-40625000,0,-50054000,22447000,68680000,-44626000,623000,-54770000
2017-09-30,USD,17384000,28026000,-103002000,-39801000,1132622000,-119738000,-6784000,15077000,60512000,13551000,236291000,17327000,101924000,0,-112954000,0,19199000,29828000,80585000,-1326000,2100000,15651000
2017-06-30,USD,65000,8314000,-294150000,-234558000,None,-105511000,-8513000,4404000,57772000,-175028000,224633000,2019000,93852000,0,-96998000,0,17873000,50403000,59657000,12273000,5210000,-169818000
2017-03-31,USD,231832000,-9548000,139411000,-47197000,None,-88858000,-33921000,-60577000,80930000,193171000,142618000,-60577000,91130000,0,-54937000,0,30146000,70829000,45224000,-30146000,4979000,198150000
2016-12-31,USD,-209000,-43685000,-164723000,-118439000,1132185000,-66257000,-4551000,21427000,91639000,-49192000,181788000,4123000,88688000,0,-61706000,0,3356000,60144000,46075000,-19121000,-8442000,-57634000
2016-09-30,USD,-26033000,35068000,-110472000,-36385000,None,-85615000,-6150000,20040000,76000000,55159000,251400000,20040000,89177000,0,-79913000,0,22477000,26424000,48054000,4691000,-154000,55159000
2016-06-30,USD,-61508000,46227000,-138807000,-32285000,None,-86657000,-4417000,-4499000,73635000,17408000,242872000,-4499000,89753000,0,-82240000,0,17786000,35876000,45014000,1880000,-3676000,13732000
2016-03-31,USD,29266000,-14848000,-55428000,-42888000,None,-115736000,-25361000,-5430000,74858000,19074000,190238000,-5430000,85322000,0,-90375000,0,15906000,34430000,41806000,15906000,4365000,23439000
2015-12-31,USD,10124000,21351000,-86872000,-47724000,1132185000,-95220000,-2543000,18778000,88420000,35699000,217791000,-15243000,84970000,0,-92677000,0,-56247000,53833000,49272000,-15540000,-2697000,33002000
2015-09-30,USD,19240000,-5743000,-114452000,-30783000,None,-65085000,-6503000,None,88040000,3071000,182608000,17919000,79416000,0,-58582000,0,40707000,29391000,102909000,-26415000,-4048000,-977000
2015-06-30,USD,-86655000,84609000,-291378000,-137152000,None,-51210000,106000,None,67200000,-78565000,264023000,16523000,78666000,0,-51316000,0,14292000,-1235000,67571000,18260000,3456000,-75109000
