fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,196613000,155768000,None,196613000,40845000,32236000,None,None,40845000,None,155768000,None,40845000,28047000,21204000,8609000,185018000,163814000,None,None,None,8609000,None,None,32236000,32236000,None
2020-03-31,USD,161277000,138053000,None,161277000,23224000,19322000,None,None,23224000,None,138053000,None,23224000,29126000,34823000,3902000,182768000,147945000,None,None,None,3902000,None,None,19322000,19322000,None
2019-12-31,USD,209366000,111050000,None,204110000,None,61248000,None,None,82207000,None,85199000,None,93060000,5243000,38725000,20959000,194076000,155351000,None,None,None,20959000,-10853000,None,61248000,61248000,None
2019-09-30,USD,219773000,192697000,None,219773000,27076000,21384000,None,None,27076000,None,192697000,None,27076000,18338000,39592000,5692000,188361000,148769000,None,None,None,5692000,-66542000,None,21384000,21384000,None
2019-06-30,USD,132219000,81251000,None,132219000,50968000,38904000,None,None,50968000,None,81251000,None,50968000,15353000,27377000,12064000,129028000,101651000,None,None,None,12064000,-8596000,None,38904000,38904000,None
2019-03-31,USD,126758000,75425000,None,126758000,51333000,39905000,None,None,51333000,None,75425000,None,51333000,12611000,25534000,11428000,124929000,99395000,None,None,None,11428000,-3189000,None,39905000,39905000,None
2018-12-31,USD,126363000,-511484000,26856000,126363000,637847000,43536000,0,0,50553000,0,-511484000,None,637847000,4266000,23195000,None,None,None,0,0,0,7017000,-5555000,0,43536000,43536000,None
2018-09-30,USD,127114000,72353000,24176000,127114000,54761000,41444000,0,0,54761000,0,72353000,None,54761000,12382000,22081000,None,None,None,0,0,0,13317000,-2952000,0,41444000,41444000,None
2018-06-30,USD,98196000,86386000,23057000,98196000,11810000,9387000,0,0,11810000,0,86386000,None,11810000,11686000,13947000,None,None,None,0,-835000,0,2423000,-18643000,0,9387000,9387000,None
2018-03-31,USD,93464000,59098000,12512000,93464000,34366000,26660000,0,0,34366000,0,59098000,None,34366000,10095000,10711000,None,None,None,0,835000,0,7706000,-1769000,0,26660000,26660000,None
2017-12-31,USD,90550000,-404535000,12577000,90550000,495085000,9150000,0,0,31213000,0,-404535000,None,495085000,41665000,10041000,None,None,None,0,12618000,0,-79405000,-7925000,0,110618000,9150000,None
2017-09-30,USD,92067000,63767000,11254000,92067000,28300000,20158000,0,0,28300000,0,63767000,None,28300000,-8159000,24181000,None,None,None,0,5570000,0,8142000,0,0,20158000,20158000,None
2017-06-30,USD,89141000,55739000,10459000,89141000,33402000,23087000,0,0,33402000,0,55739000,None,33402000,-6071000,0,None,None,None,0,-2320000,0,10315000,0,0,23087000,23087000,None
2017-03-31,USD,84460000,53093000,8296000,84460000,31367000,21153000,0,0,31367000,0,53093000,None,31367000,2872000,0,None,None,None,0,402000,0,10214000,0,0,21153000,21153000,None
2016-12-31,USD,79841000,54677000,7387000,79841000,25164000,18177000,0,0,25164000,0,54677000,None,25164000,39724000,19694000,None,None,None,0,55869000,0,6987000,-14464000,0,18177000,18177000,None
2016-09-30,USD,85120000,53199000,5954000,85120000,31921000,21557000,0,0,31921000,0,53199000,None,31921000,-11444000,0,None,None,None,0,-49510000,0,10364000,0,0,21557000,21557000,None
2016-06-30,USD,82079000,52359000,5640000,82079000,29720000,20049000,0,0,29720000,0,52359000,None,29720000,2208000,0,None,None,None,0,9902000,0,9671000,0,0,20049000,20049000,None
2016-03-31,USD,74041000,55600000,4804000,74041000,18441000,12317000,0,0,18441000,0,55600000,None,18441000,0,0,None,None,None,0,0,0,6124000,0,0,12317000,12317000,None
2015-12-31,USD,70472000,53028000,4536000,70472000,17444000,14148000,0,0,17444000,0,53028000,None,17444000,41928000,18397000,None,None,None,0,11428000,0,3296000,-15196000,0,14148000,14148000,None
2015-09-30,USD,71391000,48396000,4782000,71391000,22995000,15627000,0,0,22995000,0,48396000,None,22995000,0,-3546000,None,None,None,0,0,0,7368000,0,0,15627000,15627000,None
2015-06-30,USD,58658000,56864000,6197000,58658000,1794000,1308000,0,0,1794000,0,56864000,None,1794000,0,-3531000,None,None,None,0,0,0,486000,0,0,1308000,1308000,None
