fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2019-12-31,USD,6801798,30163,None,321960,8574256,-1772458,None,3116880,31987016,-143909438,None,None,None,5731691,8574256,None,None,-348860,5013,6766622,None,-1802621,None,0,None,None,1228772,None,None,None,None,None,None,None,35176,None,35176,None,None,None,0,None,None,None,110498820,None,5731690,None,18000000
2018-12-31,USD,8029554,32978,None,585000,4918267,3111287,None,1842424,23651277,-126803647,None,None,521829,5446138,4918267,None,None,-352426,20425,7454322,None,3078309,None,585000,None,None,1586285,None,None,None,None,None,None,None,521829,None,575232,None,None,None,0,None,None,None,106616080,None,5446140,None,15000000
2017-12-31,USD,29050343,39124,None,706000,11896372,17153971,None,5081335,22927534,-110336867,48003,None,142235,28106671,11848369,None,None,-236246,55898,28813086,None,17114847,0,None,None,None,1971161,None,None,None,None,None,None,None,142235,None,237257,None,None,48003,48003,None,None,None,None,None,None,None,12000000
2016-12-31,USD,45873678,39365,None,1513000,11771128,34102550,None,7662808,18340894,-74937610,56360,None,142168,34098812,11714768,None,None,-280097,58364,45633781,None,34063185,10021963,None,None,None,2214313,None,None,None,None,None,None,None,142168,None,239897,None,None,56360,56360,None,None,None,None,None,None,None,12000000
2015-12-31,USD,69893562,52483,None,10366,21174037,48719525,0,16396158,18340894,-56796613,49069,0,142079,68919995,21124968,None,None,156480,40513,69658487,None,48667042,0,None,0,0,4320588,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9000000
