fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-07-31,USD,21599568000,3796932000,None,None,9822008000,11777560000,None,None,61529000,7079309000,2708436000,12273799000,1826411000,1090264000,1687776000,None,449324000,-272929000,1134236000,2485237000,82953000,-4293171000,None,681728000,5143653000,612646000,215894000,None,None,None,None,None,None,None,303639000,None,19114331000,None,None,438061000,8134232000,None,None,None,None,None,None,None,None
2020-04-30,USD,21350938000,3928902000,None,87844000,9760080000,11590858000,2000644000,None,61405000,6945442000,2756289000,12253670000,1608021000,784937000,1582002000,448945000,448945000,-277002000,1189332000,2051293000,76025000,11590858000,None,588244000,5142223000,590268000,1133057000,None,None,61405000,None,6945442000,None,None,18110313000,None,19299645000,None,5142223000,1035211000,8178078000,None,None,None,4861013000,21350938000,784937000,-2688800000,368424615
2020-01-31,USD,21376827000,4073078000,None,83902000,9687310000,11689517000,2103096000,162523000,61371000,6906346000,2905471000,12257064000,1669226000,654408000,1770542000,748460000,748460000,-202147000,1206769000,1911179000,30232000,11689517000,None,584366000,4745302000,588503000,1022082000,None,None,61371000,None,6906346000,None,None,18258879000,None,19465648000,None,4745302000,1068370000,7916768000,None,None,None,4923947000,21376827000,654408000,-2635873000,368220091
2019-10-31,USD,21392641000,4217224000,None,91782000,9683453000,11709188000,None,138798000,61385000,6899253000,2982569000,12256880000,1683252000,648322000,1508632000,438465000,299667000,-187799000,1219989000,1985126000,30170000,-4764916000,None,635136000,5192252000,609886000,225270000,None,None,None,None,None,None,None,53716000,None,19407515000,None,5192252000,192783000,8174821000,None,None,None,4936349000,None,648322000,None,373000000
2019-07-31,USD,21566650000,4346377000,None,66613000,9776413000,11790237000,2216807000,193588000,61569000,6821755000,3014090000,12247888000,1711845000,612164000,1483680000,411434000,411434000,-153673000,1221192000,2007058000,32290000,11790237000,None,689976000,5278643000,638305000,1072246000,None,None,61569000,None,6821755000,None,None,18338400000,None,19559592000,None,5278643000,797283000,8292733000,None,None,None,5060586000,21566650000,612164000,-2538555000,369406136
2019-04-30,USD,21776325000,4489182000,None,72825000,10034067000,11742258000,2271483000,150017000,61628000,6659449000,3056667000,12250370000,1713201000,713601000,1365035000,374165000,374165000,-96021000,1211467000,2080489000,31616000,11742258000,None,685978000,5612365000,608085000,990870000,None,None,61628000,None,6659449000,None,None,18484369000,None,19695836000,None,5612365000,785184000,8669032000,None,None,None,5117202000,21776325000,713601000,-2482443000,369761227
2019-01-31,USD,21828278000,4631697000,None,72375000,10242841000,11585437000,2331949000,849955000,61387000,6491013000,3158369000,12253891000,1741018000,605864000,849955000,None,None,-78021000,1181735000,1985180000,34757000,11585437000,None,713730000,6234517000,593211000,849955000,None,None,61387000,None,6491013000,None,None,18661363000,None,19843098000,None,6234517000,826420000,9392886000,None,None,None,5111058000,21828278000,605864000,-2432188000,368314314
2018-10-31,USD,20449779000,4778192000,None,69058000,9461239000,10988540000,966911000,487417000,61694000,5703064000,1789427000,12252604000,122363000,816591000,1406138000,67000000,67000000,-58440000,1154328000,2112126000,30166000,10988540000,0,639717000,6265674000,586760000,851721000,0,0,61694000,0,5703064000,0,None,17183325000,None,18337653000,None,6265674000,822516000,8055101000,None,None,None,5282222000,20449779000,816591000,-2373497000,370159553
2018-07-31,USD,20548616000,4920739000,None,69584000,9692399000,10856217000,973773000,547279000,61946000,5449515000,1820770000,12254161000,117527000,772575000,1338883000,22500000,22500000,-65466000,1107991000,2116557000,31641000,10856217000,0,710753000,6532746000,563645000,769104000,0,0,61946000,0,5449515000,0,None,17324068000,None,18432059000,None,6532746000,846997000,8353516000,None,None,None,5410222000,20548616000,772575000,-2347991000,371669966
2018-04-30,USD,20776454000,5066191000,None,70980000,10191099000,10585355000,980484000,565668000,61817000,5213941000,1831795000,12258185000,116628000,806517000,1432863000,56000000,56000000,-53011000,1114579000,2188274000,32597000,10585355000,0,759557000,6926441000,551220000,811195000,0,0,61817000,0,5213941000,0,None,17473601000,None,18588180000,None,6926441000,851311000,8758236000,None,None,None,5362608000,20776454000,806517000,-2301197000,370897292
