fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,2471600000,2244800000,None,2471600000,226800000,178100000,None,None,226800000,300000,1621500000,None,226800000,2244800000,26700000,48400000,None,-26700000,None,None,None,48400000,None,None,178400000,173500000,4600000
2020-03-31,USD,2565600000,2456400000,None,2565600000,109200000,154700000,None,None,109200000,1100000,1822300000,None,109200000,2456400000,25500000,-46600000,-12400000,-25500000,None,None,None,-46600000,None,None,155800000,150000000,4700000
2019-12-31,USD,2606400000,2427600000,2327900000,2606400000,178800000,127600000,None,None,178800000,1200000,1721900000,None,178800000,2427600000,25400000,50000000,-57900000,-25400000,None,None,None,50000000,-31700000,None,128800000,122900000,4700000
2019-09-30,USD,2499300000,2523900000,2271800000,2499300000,-24600000,-54800000,None,None,-24600000,1600000,1755100000,None,-24600000,2523900000,32200000,28600000,-153300000,-32200000,None,None,None,28600000,-68900000,None,-53200000,-59500000,4700000
2019-06-30,USD,2545500000,2362200000,2244400000,2545500000,183300000,144100000,None,None,183300000,-1500000,1648700000,None,183300000,2362200000,26500000,40700000,-26500000,-26500000,None,None,None,40700000,-48000000,None,142600000,139500000,4600000
2019-03-31,USD,2435600000,2218600000,2145400000,2435600000,217000000,165700000,None,None,217000000,2900000,759900000,None,217000000,2218600000,26500000,48400000,-26500000,-26500000,None,None,None,48400000,-37200000,None,168600000,161000000,4700000
2018-12-31,USD,2317600000,2274100000,2173100000,2317600000,43500000,25000000,0,0,42900000,1600000,1755100000,None,43500000,2274100000,-26300000,None,None,None,0,0,0,16300000,-54400000,0,26600000,20300000,4700000
2018-09-30,USD,2270300000,2194500000,2097300000,2270300000,75800000,53000000,0,0,75800000,20300000,1648700000,None,75800000,2194500000,-26500000,None,None,None,0,0,0,22800000,-36800000,0,53000000,48300000,4700000
2018-06-30,USD,1831700000,1753400000,1690600000,1831700000,78300000,67000000,0,0,78300000,20400000,1577400000,None,78300000,1753400000,-26000000,None,None,None,0,0,0,11300000,-61300000,0,67000000,62200000,4800000
2018-03-31,USD,1638600000,1502100000,1427900000,1638600000,136500000,106000000,0,0,136500000,11200000,1491300000,None,136500000,1502100000,-21500000,None,None,None,0,0,0,30500000,-38200000,0,106000000,106000000,None
2017-12-31,USD,1676600000,18333200000,1497200000,-42981000000,-16854100000,312900000,0,0,158300000,-817500000,4044400000,None,179400000,-26126900000,12300000,None,None,None,0,0,0,-5500300000,909700000,0,-10444100000,312900000,None
2017-09-30,USD,1586400000,1694000000,1678100000,1586400000,-107600000,-57300000,0,0,-107600000,970100000,1236800000,None,-107600000,1694000000,12200000,None,None,None,0,0,0,-50300000,-1123200000,0,-57300000,-57300000,None
2017-06-30,USD,1600500000,1421800000,1409400000,1600500000,178700000,120200000,0,0,178700000,-152600000,0,None,178700000,1421800000,12400000,None,None,None,0,0,0,58500000,176600000,0,120200000,120200000,None
2017-03-31,USD,1551500000,1336400000,1323800000,1551500000,215100000,143800000,0,0,215100000,10900000,0,None,215100000,1336400000,12600000,None,None,None,0,0,0,71300000,-12600000,0,143800000,143800000,None
2016-12-31,USD,1752292000,6585900000,1658058000,1371400000,-42930760000,31316000,0,0,54711000,10900000,4447422000,None,94234000,-39520153000,13878000,None,None,None,0,0,0,23395000,-67700000,0,-26664643000,31316000,None
2016-09-30,USD,1834168000,1613310000,1596290000,1834168000,220858000,144367000,0,0,220858000,0,30183000,None,220858000,1613310000,14006000,None,None,None,0,0,0,76491000,0,0,144367000,144367000,None
2016-06-30,USD,1797846000,1562281000,1524019000,1797846000,235565000,169349000,0,0,235512000,0,-113764000,None,235565000,1562281000,15232000,None,None,None,0,0,0,66163000,0,0,169349000,169349000,None
2016-03-31,USD,2147838000,1810020000,1749450000,2147838000,337818000,220318000,0,0,337507000,0,917359000,None,337818000,1810020000,14503000,None,None,None,0,0,0,117189000,0,0,220318000,220318000,None
2015-12-31,USD,2531061000,10069200000,2406683000,1249400000,239500000,65744000,0,0,110214000,10900000,4324216000,None,124378000,1009900000,13781000,None,None,None,0,0,0,44470000,-38300000,0,141600000,65744000,None
2015-09-30,USD,2535852000,2566407000,2525893000,2535852000,-30555000,-7022000,0,0,-32251000,0,-12510000,None,-30555000,2566407000,13779000,None,None,None,0,0,0,-25229000,0,0,-7022000,-7022000,None
2015-06-30,USD,2644894000,2604869000,2545189000,2644894000,40025000,32789000,0,0,40025000,0,47585000,None,40025000,2604869000,13778000,None,None,None,0,0,0,7236000,0,0,32789000,32789000,None
