fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,265383000,18723000,None,3015000,218767000,46616000,3531000,9291000,8000,-511094000,167609000,8177000,468000,71103000,20303000,None,None,439000,21706000,180980000,14995000,19716000,100028000,6834000,None,None,11012000,None,None,8000,None,-511094000,None,None,20802000,None,84403000,32596000,None,194933000,198464000,None,None,None,557263000,265383000,171131000,None,81059005
2020-03-31,USD,285495000,18478000,None,2676000,225914000,59581000,3459000,12396000,8000,-494479000,171392000,8010000,468000,94381000,23264000,None,None,-140000,22492000,212314000,3011000,33093000,108539000,6718000,None,None,10868000,None,None,8000,None,-494479000,None,None,21190000,None,73181000,33023000,None,199191000,202650000,None,None,None,554192000,285495000,202920000,None,80837093
2019-12-31,USD,291313000,18978000,None,3958000,225718000,65595000,3527000,13006000,8000,-486904000,172481000,8167000,468000,59624000,21601000,None,None,414000,24688000,217902000,None,38450000,153978000,342000,None,None,8595000,None,None,8000,None,-486904000,None,None,21578000,None,73411000,33439000,None,200590000,204117000,None,None,None,552077000,291313000,213602000,None,80735688
2019-09-30,USD,313312000,18608000,None,3805000,231266000,82046000,3522000,21712000,8000,-467489000,166666000,7949000,468000,53605000,32480000,None,None,-178000,25534000,235814000,3593000,55489000,178182000,222000,None,None,10768000,None,None,8000,None,-467489000,None,None,21814000,None,77498000,33820000,None,195264000,198786000,None,None,None,549705000,313312000,231787000,None,80514459
2019-06-30,USD,337990000,24684000,None,3779000,236940000,101050000,5992000,21524000,8000,-446537000,173936000,8277000,468000,79561000,30405000,None,None,1042000,26177000,256775000,0,68089000,172072000,1363000,None,None,8881000,None,None,8000,None,-446537000,None,None,22077000,None,81215000,34229000,None,200543000,206535000,None,None,None,546537000,337990000,251633000,None,80130274
2019-03-31,USD,355586000,24499000,None,4839000,240197000,115389000,5948000,20281000,8000,-427959000,177264000,8168000,468000,113114000,29903000,1539000,1539000,491000,28169000,272454000,0,82722000,153794000,707000,33030000,None,9622000,None,None,8000,None,-427959000,None,None,22296000,None,83132000,34569000,None,204346000,210294000,None,None,None,542849000,355586000,266908000,None,79852045
2018-12-31,USD,357504000,25135000,None,4500000,222193000,135311000,17167000,18542000,8000,-404532000,191676000,8334000,468000,126310000,30517000,None,None,940000,29157000,282976000,11434000,101842000,140129000,12037000,None,None,11975000,None,None,8000,None,-404532000,None,None,468000,None,74528000,None,None,174509000,191676000,None,None,None,538895000,357504000,266439000,None,79571714
2018-09-30,USD,369024000,29698000,None,4128000,211329000,157695000,17080000,21504000,8000,-378212000,180444000,8449000,468000,120751000,30885000,None,None,1267000,29806000,287763000,12840000,119548000,145043000,17841000,0,0,9381000,0,0,8000,0,-378212000,0,None,468000,None,81261000,None,None,163364000,180444000,None,None,None,534632000,369024000,265794000,None,79369891
2018-06-30,USD,398387000,30044000,None,4606000,221953000,176434000,17274000,28522000,8000,-355065000,183638000,8506000,468000,114401000,38315000,None,None,1179000,30331000,312255000,16783000,137884000,174711000,18537000,0,0,9793000,0,0,8000,0,-355065000,0,None,468000,None,86132000,None,None,166364000,183638000,None,None,None,530312000,398387000,289112000,None,79059764
2018-03-31,USD,422806000,31843000,None,5309000,225847000,196959000,187670000,25930000,8000,-330667000,189501000,8972000,468000,100279000,36346000,None,None,2621000,30168000,330814000,20541000,156144000,207029000,18197000,0,0,10416000,0,0,8000,0,-330667000,0,None,468000,None,91992000,None,None,1831000,189501000,None,None,None,524997000,422806000,307308000,None,78478666
