fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,87482139,None,None,283974,13056675,74425464,None,None,29255,-183506214,None,None,1274382,77006040,13056675,None,None,None,868792,85338965,None,74425464,None,None,None,None,3882768,None,None,None,None,None,None,None,None,None,2143174,237406,None,None,0,None,None,None,None,None,None,None,None
2020-03-31,USD,76466274,None,None,352688,10301958,66164316,None,None,23572,-163173453,None,None,571329,60638853,10257721,None,None,None,874427,75020518,None,66164316,None,None,None,None,3328339,None,None,None,None,None,None,None,1445756,None,1445756,296631,None,None,44237,None,None,None,229314200,None,60638850,None,23000000
2019-12-31,USD,87764596,None,None,385635,12167853,75596743,None,None,23211,-150835624,None,None,None,70063242,12058164,None,None,None,708573,87056023,None,75596743,None,14613969,None,None,4740981,None,None,None,None,None,None,None,708573,None,708573,353366,None,None,109689,None,None,None,226409160,None,70063240,None,22000000
2019-09-30,USD,94317230,None,None,400500,9303988,85013242,None,None,23198,-140120633,None,None,None,77547530,9303988,None,None,None,491379,93825851,None,85013242,None,13446981,None,None,3302459,None,None,None,None,None,None,None,491379,None,491379,159267,None,None,0,None,None,None,225110680,None,77547530,None,23000000
2019-06-30,USD,95569089,None,None,422200,9985682,85583407,None,None,23198,-138174243,None,None,1459830,88661332,9985682,None,None,None,538326,93570933,None,85583407,None,3407677,None,None,3742146,None,None,None,None,None,None,None,1998156,None,1998156,216014,None,None,0,None,None,None,223734450,None,88661330,None,22000000
2019-03-31,USD,75517120,None,None,573120,7486380,68030730,None,249751,21080,-127039060,None,None,692249,68299110,7465820,249751,249751,None,605760,74219100,None,68030734,None,3395590,20560,None,3947625,None,None,None,None,None,None,None,258791,None,1298013,270311,None,20560,20560,None,None,None,195048720,None,68299110,None,19000000
2018-12-31,USD,67327443,None,None,681821,9725782,57601661,None,747926,17627,-117892041,None,None,None,59763773,9725782,None,None,None,371963,66955480,None,57601661,None,3444620,None,None,4461567,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,175476080,None,59763770,None,15000000
2018-09-30,USD,72934341,0,None,500342,9141067,63793274,0,833927,17623,-110101798,None,0,0,66177376,9141067,None,None,None,248741,72685600,None,63793274,0,3095195,0,0,3553350,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,17000000
2018-06-30,USD,52203546,0,None,522723,12124642,40078904,0,4911000,13561,-102294433,833974,0,2890672,43115051,11290668,None,None,None,273784,49039090,None,40078904,0,3961748,0,0,6379750,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,14000000
2018-03-31,USD,59901632,0,None,514832,9571354,50330278,0,171975,13561,-90287200,662000,0,1780982,52131598,8909354,None,None,None,155334,57965316,None,50330278,0,4044721,0,0,4605850,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13000000
2017-12-31,USD,69054000,0,None,1734000,8104000,60950000,0,4088000,13000,-77980866,661000,0,661000,62510000,7443000,None,None,None,165000,68227582,None,60949588,0,3983604,0,0,3355000,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13000000
2017-09-30,USD,73070000,0,None,3011000,8429000,64641000,0,5313000,13000,0,None,0,0,66251000,8429000,None,None,None,190000,0,None,64640589,0,3617956,0,0,3116000,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13000000
2017-06-30,USD,79093000,0,None,2307000,7864000,71229000,0,5839000,13000,0,None,0,2457000,70179000,7864000,None,None,None,178000,0,None,71229151,0,3971828,0,0,2025000,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13000000
