fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2019-12-31,USD,8536000,None,None,117000,926000,7610000,None,None,2000,-144416000,None,None,24000,8363000,926000,None,None,None,10000,8480000,None,7610000,None,None,None,None,926000,None,None,2000,None,-144416000,None,None,46000,None,56000,None,None,None,0,None,None,None,152024000,8536000,8363000,None,1594070
2018-12-31,USD,6825000,None,None,169000,793000,6032000,None,111000,14000,-138934000,None,None,24000,6608000,793000,None,None,None,24000,6777000,None,6032000,0,None,None,None,793000,None,None,14000,None,-138934000,None,None,24000,None,48000,None,None,None,0,None,None,None,144952000,6825000,6608000,None,13924058
2017-12-31,USD,12365000,0,None,547000,2090000,10275000,20000,1448000,12000,-131001000,20000,0,24000,8702000,2070000,None,None,-2000,42000,12299000,None,10275000,3050000,None,0,0,2070000,0,0,12000,0,-131001000,0,None,24000,None,66000,None,None,None,20000,None,None,None,141266000,12365000,11752000,None,11775062
2016-12-31,USD,24629000,0,None,282000,2435000,22194000,39000,1191000,9000,-112511000,39000,0,766000,7401000,2396000,None,None,-19000,66000,21445000,2352000,22194000,13762000,None,0,0,2396000,0,0,9000,0,-112511000,0,None,766000,None,3184000,None,None,None,39000,None,None,None,134715000,24629000,21163000,None,9082366
2015-12-31,USD,39574000,0,None,114000,1504000,38070000,0,1140000,9000,-96067000,None,0,630000,38802000,1504000,None,None,None,28000,38916000,None,38070000,0,None,0,0,1504000,0,0,9000,0,-96067000,0,None,630000,None,658000,None,None,None,None,None,None,None,134128000,39574000,38802000,None,9051217
