fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,EUR,2934000,14218000,None,None,-11902000,-12238000,11697000,None,-12238000,None,2606000,None,-11284000,None,65000,0,None,6000,None,None,None,None,-960000,None,-12238000,-12238000,None
2020-03-31,EUR,5135000,15031000,None,None,-7945000,-8289000,11449000,None,-8289000,None,3525000,None,-9896000,57000,64000,None,1512000,31000,None,None,None,None,1576000,None,-8289000,-8289000,None
2019-12-31,EUR,3927000,15530000,None,None,-12641000,-12993000,12538000,None,-12993000,None,2699000,None,-11603000,57000,94000,0,-1120000,-12000,None,None,None,None,-1377000,None,-12993000,-12993000,None
2019-09-30,EUR,2103000,14462000,0,4564409.66,-10553000,-10884000,11721000,0,-10884000,0,2790000,0,-12359000,57000,106000,0,1319000,50000,0,0,0,0,1425000,0,-10884000,-10884000,0
2019-06-30,EUR,4008000,13690000,0,11900989.81,-9995000,-10340000,11545000,0,-10336000,0,2342000,0,-9682000,57000,128000,4000,-856000,74000,0,0,0,4000,-728000,0,-10340000,-10340000,0
2019-03-31,EUR,11353000,10335000,0,31820238.15,2217000,1852000,7987000,0,1852000,0,2434000,0,1018000,0,155000,0,595000,78000,0,0,0,0,756000,0,1852000,1852000,0
2018-12-31,EUR,78228180.17,51092210.82,0,78228180.17,27135969.36,30112882.11,39239560.43,0,30112882.11,0,11852650.40,0,27135969.36,0,-611882.78,None,None,None,0,0,0,0,2976912.76,0,30112882.11,10048176.19,0
2018-09-30,USD,549627.73,21870153.97,55713837211605000,549627.73,-21320526.24,-21589951.61,17579106.18,0,-21589951.61,0,4291047.78,0,-21320526.24,0,-364622.30,None,None,None,0,0,0,0,-269425.35,0,-21589951.61,-21589951.61,0
2018-06-30,USD,174581.01,36495657.11,168569824298.10,174581.01,-10664571.69,-9327281.19,8320530.73,0,-9327281.19,0,2518621.97,0,-10664571.69,0,-259543.76,None,None,None,0,0,0,-16518309.82,1337290.50,0,-9327281.19,-9327281.19,0
2018-03-31,USD,640915.24,10375199.90,12632550.13,640915.24,-9734284.66,-10091032.11,7868126.46,0,-10089801.94,0,2507073.44,None,-9734284.66,0,-298929.76,None,None,None,0,0,0,1230.16,-355517.28,0,-10091032.11,-10091032.11,None
2017-12-31,USD,793000,28703000,8179000,2443000,-26260000,-30262000,5892000,0,-30325000,0,8147000,None,-26260000,0,341000,None,None,None,0,0,0,-63000,-4065000,0,-30262000,-30262000,None
2017-09-30,USD,588000,8748000,9810000,-49000,-8797000,-7524000,7535000,0,-7458000,0,2707000,None,-8797000,0,297000,None,None,None,0,0,0,66000,1339000,0,-7524000,-7524000,None
2017-06-30,USD,608000,-15664000,8890000,-569000,15095000,15318000,6585000,0,15294000,0,-4769000,None,15095000,0,17000,None,None,None,0,0,0,-24000,199000,0,15318000,15318000,None
2017-03-31,USD,427000,7688000,8133000,390000,-7298000,-7755000,5822000,0,-7754000,0,2246000,None,-7298000,0,175000,None,None,None,0,0,0,1000,-456000,0,-7755000,-7755000,None
2016-12-31,USD,1108000,38503000,6074000,6459000,-32044000,-32216000,4363000,0,-32274000,0,8620000,None,-32044000,0,156000,None,None,None,0,0,0,-58000,-230000,0,-32216000,-32216000,None
2016-09-30,USD,1137000,0,12563000,0,0,0,10168000,0,0,0,0,None,0,0,249000,None,None,None,0,0,0,-2000,0,0,0,0,None
2016-06-30,USD,2213000,0,11289000,0,0,0,9266000,0,0,0,0,None,0,0,219000,None,None,None,0,0,0,2000,0,0,0,0,None
2016-03-31,USD,2205000,0,10314000,0,0,0,8050000,0,0,0,0,None,0,0,223000,None,None,None,0,0,0,1000,0,0,0,0,None
2015-12-31,USD,1623000,29556000,9043000,8213000,-21343000,-20239000,7184000,0,-20239000,0,7815000,None,-21343000,0,186000,None,None,None,0,0,0,-40000,1104000,0,-20239000,-20239000,None
2015-09-30,USD,1293000,0,9439000,0,0,0,7204000,0,0,0,0,None,0,0,202000,None,None,None,0,0,0,40000,0,0,0,0,None
2015-06-30,USD,2570000,0,8216000,0,0,0,6373000,0,0,0,0,None,0,0,199000,None,None,None,0,0,0,0,0,0,0,0,None
