fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,11930665000,692482000,None,153188000,8204146000,3726519000,None,467844000,8000,3971507000,484847000,990396000,48250000,1141502000,4437559000,None,None,-43939000,3804012000,6395525000,None,2043641000,None,519614000,1240340000,4358489000,3310073000,None,None,None,None,None,None,None,48250000,None,5535140000,2041400000,None,146761000,3766587000,None,None,None,None,None,None,None,None
2020-03-31,USD,12072572000,698032000,None,138749000,6539387000,3537029000,333265000,498686000,8000,3798983000,467244000,989112000,49444000,1279838000,4831049000,500000000,500000000,-51535000,1444478000,6571995000,None,3846041000,None,627405000,1241094000,4526003000,3832363000,None,None,8000,None,3798983000,-960150000,None,2368955000,None,5500577000,1996156000,1241094000,133979000,1708338000,None,None,None,749723000,12072572000,1279838000,None,69000000
2019-12-31,USD,11248525000,709756000,None,155241000,5682285000,3549081000,334013000,519852000,8000,3772848000,457263000,992240000,52448000,418665000,4477702000,None,None,-34569000,1433213000,5695543000,None,3864244000,None,689469000,747320000,4432168000,3957850000,None,None,8000,None,3772848000,-924389000,None,52448000,None,3187657000,2017159000,747320000,123250000,1204583000,None,None,None,735183000,11248525000,418665000,None,69232000
2019-09-30,USD,11106802000,514512000,None,140487000,7651860000,3454942000,318309000,482301000,8000,3681100000,443090000,991375000,49446000,573726000,4463913000,None,None,-38862000,3724821000,5826648000,None,1949055000,None,487210000,747136000,4391093000,3402538000,None,None,8000,None,3681100000,-912335000,None,49446000,None,5280154000,1997721000,747136000,124781000,3187947000,None,None,None,725031000,11106802000,573726000,None,71000000
2019-06-30,USD,11267946000,521969000,None,126758000,7596644000,3671302000,313903000,18233000,8000,3561620000,444938000,992432000,49667000,747719000,4372405000,None,None,-33481000,3741407000,5962471000,None,2156901000,None,497338000,746951000,4374933000,3317972000,None,None,8000,None,3561620000,-572592000,None,49667000,None,5305475000,2481431000,746951000,131035000,3224239000,None,None,None,715747000,11267946000,747719000,None,72000000
2019-03-31,USD,11081511000,527702000,None,126108000,5480115000,3547223000,310404000,491645000,8000,3441138000,434471000,991240000,46241000,537330000,4298877000,63000,63000,-40038000,1363128000,5781838000,None,4082454000,None,684419000,746767000,4433981000,3807232000,None,None,8000,None,3441138000,-560245000,None,46241000,None,2928311000,2054173000,746767000,124067000,1181238000,None,None,None,706360000,11081511000,537330000,None,None
2018-12-31,USD,9040648000,550593000,None,198408000,5489835000,3550813000,318353000,90019000,8000,3326155000,558165000,990237000,48379000,896527000,3885950000,210000,210000,-44193000,1368985000,6082454000,None,2009983000,None,624972000,1045720000,4362547000,3795931000,None,None,8000,None,3326155000,-425954000,None,48379000,None,2958194000,None,1045720000,239812000,1603885000,None,None,None,694797000,9040648000,896527000,None,72460000
2018-09-30,USD,8972353000,562698000,None,168578000,5312717000,3659636000,320160000,48755000,8000,3277118000,546087000,992764000,56839000,970006000,3721232000,211000,211000,-32083000,1335769000,6024283000,None,2104174000,0,698617000,1045398000,4187082000,3672477000,0,0,8000,0,3277118000,-271082000,None,56839000,None,2948070000,None,1045398000,225927000,1591485000,None,None,None,685675000,8972353000,970006000,None,None
2018-06-30,USD,8835556000,571953000,None,151662000,5177607000,3657949000,314091000,52331000,8000,3165696000,534313000,991934000,54922000,902249000,3598217000,181000,181000,-35914000,1338931000,5877816000,None,2094062000,0,664149000,1045077000,4159756000,3545886000,0,0,8000,0,3165696000,-150257000,None,54922000,None,2957740000,None,1045077000,220222000,1579390000,None,None,None,678416000,8835556000,902249000,None,None
2018-03-31,USD,8614953000,583346000,None,127522000,5068332000,3546621000,310686000,46479000,8000,3052336000,543438000,993461000,62233000,639143000,3480139000,175000,175000,-28812000,1358397000,5617516000,None,1969814000,0,620378000,1044755000,4230473000,3433660000,0,0,8000,0,3052336000,-149824000,None,62233000,None,2997437000,None,1044755000,232752000,1588193000,None,None,None,672913000,8614953000,639143000,None,None
2017-12-31,USD,8482301000,597674000,None,105106000,5067105000,3415196000,303620000,51967000,8000,2920096000,239061000,994293000,1661271000,546937000,3480097000,350000,350000,-24954000,1394138000,5426892000,None,1823229000,0,606357000,1044327000,4168492000,3428130000,0,0,8000,0,2920096000,-144600000,None,69304000,None,3055409000,None,1044327000,239061000,1587008000,None,None,None,664646000,8482301000,546937000,None,73936000
2017-09-30,USD,8468224000,608520000,None,105970000,5237437000,3230787000,429194000,43396000,8000,2740046000,226826000,994408000,1681786000,363302000,3537409000,350000,350000,-24503000,1418486000,5367952000,None,1627859000,0,679359000,1044008000,4219321000,3494013000,0,0,8000,0,2740046000,-141482000,None,78858000,None,3100272000,None,1044008000,226826000,1700028000,None,None,None,656718000,8468224000,363302000,None,None
2017-06-30,USD,8437413000,618879000,None,95115000,5309136000,3128277000,438782000,32143000,8000,2648515000,228337000,993916000,1679904000,257230000,3598327000,1044108000,1044108000,-26664000,1431294000,5326215000,None,1515482000,0,680503000,1043690000,4293367000,3566184000,0,0,8000,0,2648515000,-141405000,None,67109000,None,3111198000,None,1043690000,228337000,1710809000,None,None,None,647823000,8437413000,257230000,None,None
2017-03-31,USD,8428657000,626974000,None,83779000,5404982000,3023675000,446128000,47137000,8000,2565927000,225851000,990695000,1682343000,126087000,3659631000,1073892000,1073892000,-40574000,1439621000,5306693000,None,1406006000,0,683024000,1073372000,4413803000,3612494000,0,0,8000,0,2565927000,-141223000,None,64674000,None,3121964000,None,1073372000,225851000,1745351000,None,None,None,639537000,8428657000,126087000,None,None
2016-12-31,USD,8315033000,640903000,None,70466000,5398841000,2916192000,454282000,35166000,8000,2462935000,225564000,990877000,1695929000,135178000,3676046000,306000,306000,-39701000,1446340000,5172764000,None,1284412000,0,641252000,1042949000,4325868000,3640574000,0,0,8000,0,2462935000,-138102000,None,64149000,None,3142269000,None,1042949000,225564000,1722795000,None,None,None,631052000,8315033000,135178000,None,73749000
2016-09-30,USD,8414645000,652361000,None,98672000,5558924000,2855721000,455348000,49579000,8000,2404998000,223592000,991392000,1710346000,119494000,3837351000,372000,372000,-37496000,1442173000,5262126000,None,1211968000,0,686947000,1042633000,4357013000,3787400000,0,0,8000,0,2404998000,-132009000,None,66593000,None,3152519000,None,1042633000,223592000,1721573000,None,None,None,620220000,8414645000,119494000,None,None
2016-06-30,USD,8437529000,664678000,None,96200000,5688632000,2748897000,446124000,56354000,8000,2295597000,231573000,992579000,1725823000,104827000,3841233000,404000,404000,-32421000,1431922000,5279784000,None,1091640000,0,657483000,1169702000,4421274000,3784475000,0,0,8000,0,2295597000,-131888000,None,68566000,None,3157745000,None,1169702000,231573000,1847399000,None,None,None,617601000,8437529000,104827000,None,None
2016-03-31,USD,8438963000,676427000,None,78558000,5809824000,2629139000,442294000,55243000,8000,2175437000,229079000,993742000,1740038000,103708000,3908563000,598000,598000,-27816000,1432698000,5266227000,None,958970000,0,650993000,1229888000,4432968000,3852722000,0,0,8000,0,2175437000,-131522000,None,69869000,None,3172736000,None,1229888000,229079000,1901261000,None,None,None,613032000,8438963000,103708000,None,None
2015-12-31,USD,8134565000,687125000,None,77408000,5673917000,2460648000,433925000,39794000,7000,2021077000,229354000,989484000,1759242000,90782000,3797477000,598000,598000,-44059000,1434577000,4940746000,None,784039000,0,597788000,1213161000,4174768000,3757085000,0,0,7000,0,2021077000,-119709000,None,82633000,None,3193819000,None,1213161000,229354000,1876440000,None,None,None,603332000,8134565000,90782000,None,73314000
2015-09-30,USD,8181536000,702719000,None,96863000,5768460000,2413076000,0,187483000,7000,1970662000,524444000,992576000,1777058000,105346000,3950914000,595000,None,-32053000,1396093000,5008385000,None,717781000,0,664614000,1293102000,4141562000,3762836000,0,0,7000,0,1970662000,-114864000,None,81763000,None,3173151000,None,1293102000,524444000,1817546000,None,None,None,589324000,8181536000,105346000,None,None
2015-06-30,USD,8167875000,714702000,None,90491000,5878746000,2289129000,0,156908000,7000,1854608000,545944000,991742000,1789605000,114536000,3879758000,591000,None,-32730000,1400342000,4977928000,None,582685000,0,653309000,1453044000,4119592000,3722259000,0,0,7000,0,1854608000,-114778000,None,83161000,None,3189947000,None,1453044000,545944000,1998988000,None,None,None,582022000,8167875000,114536000,None,None
