fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,2220000000,43000000,1693000000,524000000,331000000,-83000000,None,None,105000000,86000000,43000000,-150000000,481000000,None,218000000,113000000,64000000,-154000000,None,None,None,113000000,-225000000,3000000,-8000000,-83000000,None
2020-03-31,USD,2362000000,48000000,1831000000,507000000,527000000,144000000,None,None,320000000,85000000,42000000,68000000,459000000,None,233000000,89000000,70000000,-163000000,None,6000000,None,89000000,14000000,3000000,231000000,144000000,None
2019-12-31,USD,2450000000,174000000,1871000000,560000000,173000000,-78000000,None,None,105000000,-116000000,105000000,-213000000,386000000,None,262000000,50000000,76000000,-186000000,None,69000000,None,50000000,-209000000,3000000,-120000000,-78000000,None
2019-09-30,USD,2703000000,50000000,1924000000,701000000,600000000,210000000,None,None,424000000,-88000000,50000000,-51000000,651000000,None,250000000,130000000,81000000,-169000000,None,None,None,130000000,-67000000,3000000,298000000,210000000,None
2019-06-30,USD,2502000000,179000000,1981000000,502000000,378000000,17000000,None,None,118000000,-50000000,63000000,55000000,323000000,None,273000000,57000000,82000000,-191000000,1000000,116000000,None,57000000,-144000000,1000000,66000000,17000000,None
2019-03-31,USD,2680000000,58000000,2064000000,586000000,583000000,154000000,None,None,354000000,79000000,58000000,55000000,528000000,None,265000000,115000000,-190000000,-186000000,None,None,None,115000000,-188000000,1000000,233000000,154000000,None
2018-12-31,USD,-50000000,116000000,4060000000,646000000,569000000,128000000,0,0,346000000,680000000,74000000,39000000,530000000,0,257000000,None,None,None,-12000000,42000000,0,199000000,-223000000,26000000,155000000,128000000,None
2018-09-30,USD,2850000000,146000000,2166000000,671000000,583000000,101000000,0,0,332000000,-90000000,72000000,58000000,525000000,0,255000000,None,None,None,0,74000000,0,146000000,-290000000,-4000000,192000000,101000000,None
2018-06-30,USD,2740000000,131000000,1937000000,600000000,612000000,290000000,0,0,342000000,-128000000,39000000,143000000,469000000,0,263000000,None,None,None,0,92000000,0,132000000,-209000000,-4000000,224000000,290000000,None
2018-03-31,USD,5493000000,65000000,-2084000000,656000000,1277000000,684000000,0,0,998000000,-98000000,65000000,686000000,591000000,0,281000000,None,None,None,0,0,0,231000000,406000000,-1000000,778000000,684000000,None
2017-12-31,USD,-11255000000,300000000,8066000000,490000000,184000000,-1342000000,0,0,24000000,729000000,23000000,-6000000,190000000,0,136000000,None,None,None,0,277000000,0,719000000,-1429000000,-18000000,-657000000,-1342000000,None
2017-09-30,USD,7282000000,101000000,1749000000,711000000,706000000,152000000,0,0,347000000,-109000000,99000000,96000000,610000000,0,353000000,None,None,None,0,2000000,0,110000000,0,-644000000,261000000,152000000,None
2017-06-30,USD,6955000000,157000000,1699000000,670000000,560000000,53000000,0,0,240000000,-97000000,67000000,47000000,513000000,0,333000000,None,None,None,0,90000000,0,92000000,0,-6000000,150000000,53000000,None
2017-03-31,USD,7057000000,251000000,1733000000,593000000,442000000,-24000000,0,0,160000000,-125000000,83000000,100000000,342000000,0,348000000,None,None,None,0,168000000,0,69000000,0,1000000,98000000,-24000000,None
2016-12-31,USD,2247000000,743000000,8385000000,667000000,31000000,-949000000,0,0,-295000000,453000000,120000000,107000000,-76000000,0,323000000,None,None,None,0,623000000,0,-178000000,-1963000000,-19000000,-113000000,-949000000,None
2016-09-30,USD,7102000000,132000000,-2854000000,688000000,641000000,175000000,0,0,294000000,-57000000,53000000,85000000,556000000,0,354000000,None,None,None,0,79000000,0,75000000,0,-1000000,230000000,175000000,None
2016-06-30,USD,3241000000,303000000,2655000000,574000000,356000000,-482000000,0,0,-22000000,-95000000,68000000,85000000,271000000,0,390000000,None,None,None,0,235000000,0,7000000,0,1000000,-8000000,-482000000,None
2016-03-31,USD,3484000000,215000000,2967000000,504000000,511000000,126000000,0,0,160000000,52000000,56000000,222000000,289000000,0,364000000,None,None,None,0,159000000,0,-92000000,0,-388000000,252000000,126000000,None
2015-12-31,USD,3439000000,385000000,2682000000,718000000,581000000,-85000000,0,0,237000000,172000000,59000000,248000000,333000000,0,375000000,None,None,None,0,326000000,0,204000000,-1373000000,-12000000,41000000,-85000000,None
2015-09-30,USD,3734000000,294000000,3048000000,673000000,623000000,180000000,0,0,166000000,-23000000,63000000,244000000,379000000,0,388000000,None,None,None,0,231000000,0,45000000,0,0,203000000,180000000,None
2015-06-30,USD,3873000000,101000000,3104000000,754000000,679000000,69000000,0,0,384000000,195000000,64000000,26000000,653000000,0,310000000,None,None,None,0,37000000,0,120000000,0,0,264000000,69000000,None
