fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,2924000,5464000,1370000,-1370000,-5730000,-6606000,813000,None,-6602000,None,7575000,1104000,-6834000,-2924000,872000,4000,270000,232000,None,None,None,4000,None,None,-6606000,-6606000,None
2020-03-31,USD,386000,14337000,1511000,-1511000,-15070000,-15925000,1412000,None,-15925000,None,13311000,778000,-15848000,-386000,855000,None,843000,-77000,None,None,None,None,None,None,-15925000,-15925000,None
2019-12-31,USD,475000,13374000,1618000,-1618000,-13592000,-14423000,1063000,None,-14423000,None,12786000,1400000,-14992000,-475000,831000,0,63000,569000,None,None,None,None,569000,None,-14423000,-14423000,None
2019-09-30,USD,608000,11386000,2148000,-2148000,-11903000,-12731000,1058000,None,-12731000,None,10936000,1631000,-13534000,-608000,828000,0,1631000,803000,None,None,None,None,803000,None,-12731000,-12731000,None
2019-06-30,USD,941000,14302000,1810000,-869000,-11503000,-12412000,1163000,None,-12409000,None,11329000,1452000,-13361000,-941000,500000,3000,1452000,952000,None,None,None,3000,952000,None,-12412000,-12412000,None
2019-03-31,USD,265000,11088000,1230000,-1230000,-13298000,-13674000,1377000,None,-13674000,None,9976000,-980000,-12318000,-265000,376000,None,251000,-1356000,None,None,None,None,-1356000,None,-13674000,-13674000,None
2018-12-31,USD,613000,11590000,3942000,613000,-12099000,-12558000,2704000,0,-12558000,0,7648000,-1122000,-10977000,1238000,459000,None,None,None,0,0,0,2000,-1581000,0,-12558000,-12558000,None
2018-09-30,USD,377000,9705000,4517000,377000,-11929000,-12458000,3642000,0,-12458000,0,5188000,-2601000,-9328000,875000,529000,None,None,None,0,0,0,-2000,-3130000,0,-12458000,-12458000,None
2018-06-30,USD,818000,7971000,4027000,818000,-9953000,-10541000,3278000,0,-10539000,0,3944000,-2800000,-7153000,749000,586000,None,None,None,0,0,0,2000,-3386000,0,-10541000,-10541000,None
2018-03-31,USD,343000,8612000,4627000,343000,-10949000,-11592000,3513000,0,-11592000,0,3985000,-2680000,-8269000,1114000,643000,None,None,None,0,0,0,0,-3323000,0,-11592000,-11592000,None
2017-12-31,USD,740000,8547000,8191000,740000,-9868000,-9885000,3676000,0,-10588000,0,3909000,-2061000,-7807000,962000,720000,None,None,None,0,0,0,-703000,-9375000,0,-9885000,-9885000,None
2017-09-30,USD,1487000,10348000,9908000,1487000,-12094000,-13013000,3913000,0,-13013000,0,4406000,-3233000,-8861000,2029000,919000,None,None,None,0,0,0,-2000,-1036000,0,-13013000,-13013000,None
2017-06-30,USD,2659000,12600000,12132000,2659000,-12154000,-13059000,4901000,0,-13057000,0,4156000,-2213000,-9941000,3543000,903000,None,None,None,0,0,0,2000,362000,0,-13059000,-13059000,None
2017-03-31,USD,3109000,15182000,14702000,3109000,-14777000,-15551000,6919000,0,-15551000,0,4138000,-2704000,-12073000,4125000,774000,None,None,None,0,0,0,0,-3478000,0,-15551000,-15551000,None
2016-12-31,USD,6435000,13573000,13066000,6435000,-8981000,-9682000,6334000,0,-9682000,0,4078000,-1843000,-7138000,3161000,701000,None,None,None,0,0,0,2000,-7771000,0,-9682000,-9682000,None
2016-09-30,USD,3366000,11341000,10825000,3366000,-8335000,-11402000,4617000,0,-11438000,0,4145000,-360000,-7975000,2579000,702000,None,None,None,0,0,0,-36000,1764000,0,-11402000,-11402000,None
2016-06-30,USD,4531000,12853000,12336000,4531000,-10405000,-11092000,6280000,0,-11092000,0,3597000,-2083000,-8322000,2976000,687000,None,None,None,0,0,0,0,-5227000,0,-11092000,-11092000,None
2016-03-31,USD,3025000,11547000,11035000,3025000,-10299000,-10981000,4171000,0,-10979000,0,3777000,-1777000,-8522000,3599000,680000,None,None,None,0,0,0,2000,0,0,-10981000,-10981000,None
2015-12-31,USD,1730000,9266000,8784000,1730000,-9877000,-10546000,3479000,0,-9957000,0,4017000,-2341000,-7536000,1770000,681000,None,None,None,0,756000,0,-12000,-4441000,0,-9945000,-10546000,None
2015-09-30,USD,15428000,8323000,7818000,15428000,6554000,5069000,5393000,0,5841000,0,2930000,-551000,7105000,0,713000,None,None,None,0,0,0,772000,0,0,5069000,5069000,None
2015-06-30,USD,1924000,10047000,9536000,1924000,-8119000,-8896000,7310000,0,-8123000,0,2735000,4000,-8123000,0,777000,None,None,None,0,2000,0,0,0,0,-8123000,-8896000,None
