fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,2118000,6748000,-3347000,5465000,6914000,6148000,None,None,6146000,1833000,5519000,13662000,-6748000,1229000,768000,-2000,266000,-502000,None,None,None,-2000,13396000,None,6148000,4201000,None
2020-03-31,USD,3815000,4878000,2506000,1309000,-9313000,-11291000,None,None,-12629000,1833000,4878000,-5744000,-3569000,None,3316000,-1338000,535000,535000,None,None,None,-1338000,-9595000,None,-11291000,-12185000,263000
2019-12-31,USD,688000,-2436000,10431000,-9743000,-3688000,634000,None,None,-1513000,1833000,3551000,3619000,-7307000,None,1083000,-2147000,2082000,2082000,None,None,None,-2147000,3712000,None,634000,327000,None
2019-09-30,USD,1711000,4670000,2186000,-475000,-6693000,-7608000,None,None,-7608000,1833000,4670000,-1548000,-5145000,None,915000,0,718000,718000,None,None,None,None,-3181000,None,-7608000,-7608000,None
2019-06-30,USD,5460000,3810000,5671000,-211000,-4106000,-5757000,None,None,-5748000,1833000,3810000,-85000,-4021000,None,1642000,9000,1130000,1130000,None,None,None,9000,-2857000,None,-5757000,-5757000,None
2019-03-31,USD,3387000,10332000,1353000,3387000,1506000,-4384000,None,None,-4084000,-14000,4345000,8451000,-6945000,656000,5590000,314000,2821000,1543000,None,5331000,None,314000,1318000,None,-4398000,-4384000,None
2018-12-31,USD,49203000,156317000,28120000,167335000,68857000,-11369000,0,0,-10970000,2000,21452000,57839000,11018000,31120000,0,397000,None,None,0,103745000,0,397000,-18786000,0,-11367000,-11369000,None
2018-09-30,USD,13725000,16486000,18688000,-4963000,-32558000,-33195000,0,0,-32558000,331000,6173000,-27595000,-4963000,400000,-5539000,None,None,None,0,0,0,306000,-29797000,0,-32864000,-33195000,None
2018-06-30,USD,6485000,17111000,46321000,-39836000,-28221000,-28427000,0,0,-28221000,-79000,7425000,11615000,-39836000,400000,0,None,None,None,0,-40248000,0,285000,-17595000,0,-28506000,-28427000,None
2018-03-31,USD,62093000,53123000,53123000,8970000,-31920000,-32038000,0,0,-31920000,-73000,3545000,-40890000,8970000,400000,0,None,None,None,0,40248000,0,191000,-40890000,0,-32111000,-32038000,None
2017-12-31,USD,3458000,-28221000,10788000,-7330000,-162411000,-110203000,0,0,-110280000,-97000,27219000,-155081000,-7330000,-30318000,0,None,None,None,0,5032000,0,20000,-110789000,0,-110300000,-110097000,None
2017-09-30,USD,36633000,194991000,37075000,-442000,158585000,158465000,0,0,158585000,-96000,0,159027000,-442000,54924000,0,None,None,None,0,63821000,0,216000,163889000,0,158369000,158326000,None
2017-06-30,USD,16457000,-98199000,24381000,-7924000,-12786000,-14252000,0,0,-12786000,-12000,0,-4862000,-7924000,-27519000,0,None,None,None,0,-34431000,0,1478000,-5558000,0,-14264000,-14252000,None
2017-03-31,USD,8854000,20430000,20430000,-11576000,-10880000,-11830000,0,0,-10880000,-291000,0,696000,-11576000,5515000,0,None,None,None,0,7679000,0,1241000,696000,0,-12121000,-11830000,None
2016-12-31,USD,21969000,480140000,31024000,-9055000,-8463000,-10611000,0,0,-8463000,-266000,9613000,592000,-9055000,49930000,0,None,None,None,0,376036000,0,2414000,-42528000,0,-10877000,-10572000,None
2016-09-30,USD,64658000,-409390000,48368000,16290000,16551000,7082000,0,0,16551000,-186000,9000000,261000,16290000,-58087000,0,None,None,None,0,-314541000,0,9655000,313000,0,6896000,7043000,None
2016-06-30,USD,41351000,76293000,76293000,-34942000,-34994000,-40573000,0,0,-34994000,-348000,8869000,-52000,-34942000,10759000,0,None,None,None,0,57907000,0,5927000,-49000,0,-40921000,-40573000,None
2016-03-31,USD,24721000,0,34423000,-9702000,-9705000,-9965000,0,0,-9705000,68000,8516000,-3000,-9702000,0,0,None,None,None,0,0,0,192000,-3000,0,-9897000,-9965000,None
2015-12-31,USD,37497000,168638000,150673000,-113176000,-113176000,-115910000,0,0,-113176000,-1440000,9432000,None,-113176000,2602000,0,None,None,None,0,178884000,0,4174000,-108897000,0,-117350000,-116039000,None
2015-09-30,USD,12994000,0,39830000,-26836000,-27016000,-27310000,0,0,-27016000,-43000,10244000,-180000,-26836000,0,0,None,None,None,0,0,0,337000,-76000,0,-27353000,-27450000,None
2015-06-30,USD,40336000,0,39336000,1000000,896000,-3686000,0,0,896000,4463000,10319000,-104000,1000000,0,0,None,None,None,0,0,0,119000,-332000,0,777000,-3896000,None
