fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-06-30,USD,-23396000,-607000,-31381000,-8000000,109941000,106915000,-496000,1734000,6148000,70602000,-4932000,-8728000,1610000,-390000,-2636000,None,-772000,3565000,15000,-772000,None,70602000
2020-03-31,USD,6450000,-1016000,507000,-5780000,110437000,3023000,4600000,-892000,-11291000,1319000,-2211000,-3420000,1064000,-263000,3286000,None,-110000,1271000,163000,-110000,None,1319000
2019-12-31,USD,-71720000,-313000,-71784000,-3989000,110437000,33842000,4600000,667000,634000,25498000,63440000,46361000,883000,None,33842000,None,1288000,-2542000,64000,1288000,None,25498000
2019-09-30,USD,1215000,-9524000,3096000,2000000,110437000,0,4600000,-7632000,-7608000,3374000,278000,-580000,862000,None,0,None,13509000,3619000,113000,13509000,None,3374000
2019-06-30,USD,1751000,-6368000,-2663000,-4420000,None,79000,4600000,-6685000,-5757000,-9798000,-7214000,-937000,822000,None,79000,None,8656000,-3630000,4414000,8656000,None,-9798000
2019-03-31,USD,3294000,-4196000,3288000,-53560000,None,0,None,-7080000,-4398000,-55524000,-58812000,-56221000,660000,None,0,None,8920000,-3577000,6000,8920000,None,-55524000
2018-12-31,USD,-2754000,15406000,5869000,8657000,None,79000,-229000,15470000,-11367000,19247000,13378000,72634000,11563000,None,229000,None,-22312000,-52546000,34000,-22312000,None,19247000
2018-09-30,USD,1120000,2619000,11560000,10440000,None,-16000,None,2816000,-32864000,9412000,-2132000,5927000,4955000,0,-16000,0,-4943000,22174000,34000,-4943000,None,9412000
2018-06-30,USD,-5186000,-35376000,-5186000,0,None,-4614000,None,-34880000,-28506000,-50139000,-40339000,292000,5283000,0,-4614000,0,-875000,18843000,34000,-875000,None,-50139000
2018-03-31,USD,-36309000,37673000,-36309000,0,None,24000,None,35745000,-32111000,13685000,49970000,-863000,5344000,0,24000,0,-59000,39986000,34000,-59000,None,13685000
2017-12-31,USD,-410363000,-17964000,57425000,-4000000,None,55000,None,-930000,-110300000,35523000,-21957000,-41500000,5463000,0,55000,0,26597000,142197000,2000,147000,None,35523000
2017-09-30,USD,-2420000,8843000,-2420000,0,None,31000,None,10997000,158369000,37861000,40250000,600000,5646000,0,31000,0,26450000,-147153000,0,13945000,None,37861000
2017-06-30,USD,1351000,3871000,1351000,0,None,384000,None,18128000,-14264000,8899000,7164000,4492000,5594000,0,384000,0,12505000,13935000,0,-6464000,None,8899000
2017-03-31,USD,-72470000,-13406000,-72470000,0,None,230000,None,-1741000,-12121000,-73219000,-979000,-1741000,5540000,0,230000,0,18969000,1780000,0,18969000,None,-73219000
2016-12-31,USD,880000,-19499000,655000,-225000,None,27000,-1358000,-164000,-10877000,11524000,10842000,2931000,6250000,0,-1331000,0,6750000,5087000,4000,26950000,None,11524000
2016-09-30,USD,-8066000,18427000,-8066000,0,None,-1116000,None,532000,6896000,-23756000,-14574000,532000,6501000,-1358000,-1116000,0,20200000,2445000,4000,-49375000,None,-23756000
2016-06-30,USD,-32215000,-3911000,-32215000,0,None,-25000,None,-1725000,-40921000,-5557000,26683000,-1725000,10801000,0,-25000,0,29175000,41589000,4000,20850000,None,-5557000
2016-03-31,USD,None,1007000,-1004000,-1000000,None,0,None,None,-9897000,10106000,11110000,-932000,10803000,0,0,0,8325000,1804000,4000,8325000,None,10106000
2015-12-31,USD,58819000,5525000,39307000,-20000000,None,-10448000,-4105000,-10817000,-117350000,-22552000,-12104000,-54000,13160000,-6343000,-4105000,0,-13332000,107358000,8000,-20743000,None,-22552000
2015-09-30,USD,37270000,-4966000,36433000,-837000,None,-6342000,None,None,-27353000,38691000,8600000,219000,13743000,-6342000,0,0,7411000,2164000,8000,24793000,None,38691000
2015-06-30,USD,16339000,-107000,14525000,-1806000,None,-6374000,None,None,777000,17536000,9385000,-89000,13285000,-6374000,0,0,17382000,3062000,8000,-7543000,None,17536000
