fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2019-12-31,USD,11246000,16376000,18288000,-7042000,-12981000,-17115000,None,None,-18953000,-14000,16376000,10437000,-23418000,None,9230000,-1824000,5473000,5473000,None,None,None,-1824000,-1008000,None,-17129000,-17422000,None
2018-12-31,USD,131506000,156317000,106655000,131506000,-23842000,-105029000,None,None,-103669000,181000,21452000,969000,-24811000,31120000,None,1179000,969000,969000,None,103745000,None,1179000,-108037000,None,-104848000,-105029000,None
2017-12-31,USD,65402000,90426000,92674000,-27272000,-27492000,22180000,1189000,None,24639000,-496000,27219000,-220000,-27272000,2602000,0,2955000,4276000,4276000,None,42101000,None,2955000,45387000,None,21684000,22147000,None
2016-12-31,USD,152699000,147768000,190108000,-37409000,-36611000,-54067000,3079000,None,-36611000,-732000,35998000,798000,-37409000,2602000,0,18188000,None,None,None,119402000,None,18188000,-41542000,None,-54799000,-54067000,None
2015-12-31,USD,125037000,168638000,277659000,-152622000,-152678000,-160036000,0,None,-152678000,2558000,54345000,-56000,-152622000,2602000,0,4800000,None,None,None,178884000,None,4800000,-109077000,None,-157478000,-160730000,None
