fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,394146000,19245000,None,178753000,220090000,162823000,6952000,None,49000,-444799000,65835000,None,5466000,164280000,123493000,113401000,113401000,None,1249000,364123000,4063000,152978000,19697000,1393000,29513000,None,10092000,None,None,49000,None,-444799000,-43270000,None,6715000,None,30023000,1249000,29513000,60132000,96597000,None,None,9400000,650843000,394146000,183977000,None,49306137
2020-03-31,USD,213721000,12550000,None,3653000,43210000,159958000,2610000,None,50000,-450947000,9424000,None,36004000,58678000,10709000,None,None,None,1395000,162385000,1387000,156128000,99433000,621000,21682000,None,10709000,None,None,50000,None,-450947000,-40586000,None,37399000,None,51336000,1395000,21682000,8209000,32501000,None,None,8720000,651441000,213721000,158111000,None,49813443
2019-12-31,USD,218161000,7814000,None,2912000,35114000,173125000,3568000,6208000,50000,-439656000,4161000,None,35818000,57359000,11715000,None,None,None,1264000,171765000,1500000,173400000,110983000,511000,17974000,None,11715000,None,None,50000,None,-439656000,-39272000,None,37082000,None,46396000,1699000,17974000,1857000,23399000,None,None,8089000,652003000,218161000,168342000,None,50370987
2019-09-30,USD,186930000,8671000,None,2329000,12621000,172476000,None,29000,50000,-440290000,2050000,None,2126000,66861000,10571000,None,None,None,None,173459000,2674000,163805000,102470000,1799000,None,None,10542000,None,None,50000,None,-440290000,-39272000,None,2126000,None,13471000,None,None,2050000,2050000,None,None,None,651988000,186930000,169331000,None,50343305
2019-06-30,USD,203762000,9534000,None,3289000,22145000,179784000,None,35000,50000,-432682000,2131000,None,1658000,63487000,20014000,None,None,None,None,183500000,9070000,170250000,101416000,15308000,None,None,19979000,None,None,50000,None,-432682000,-39272000,None,1658000,None,20262000,None,None,2131000,2131000,None,None,None,651688000,203762000,164903000,None,50132871
2019-03-31,USD,219097000,9681000,None,13367000,32263000,185001000,None,3750000,50000,-426925000,916000,None,216000,73285000,31347000,None,None,None,None,195522000,8195000,185001000,94587000,24180000,None,None,32263000,None,None,50000,None,-426925000,-39272000,None,5483000,None,13678000,None,None,916000,916000,None,None,None,651148000,219097000,167872000,None,49656067
2018-12-31,USD,223949000,6587000,None,39779000,32709000,189393000,None,374000,50000,-422541000,1674000,None,236000,128809000,31035000,None,None,None,None,201472000,8195000,182806000,None,32884000,None,None,31035000,None,None,50000,None,-422541000,-39272000,None,7695000,None,22477000,None,None,1674000,1674000,None,None,None,651156000,223949000,128809000,None,49639319
2018-09-30,USD,220276000,18147000,None,21268000,18134000,200298000,0,7193000,50000,-411172000,1874000,0,183000,109562000,16260000,None,None,-122000,0,157103000,8195000,200298000,33848000,10755000,0,0,18134000,202142000,0,50000,0,-411172000,-39272000,None,36648000,None,44843000,None,None,None,None,None,None,None,650814000,220276000,143410000,None,49639319
2018-06-30,USD,250467000,23099000,None,26608000,16091000,232863000,0,4765000,49000,-377977000,2471000,0,187000,100150000,13620000,None,None,-202000,0,143982000,8195000,232863000,34694000,5816000,0,0,16091000,234376000,0,49000,0,-377977000,-39272000,None,75004000,None,83199000,None,None,None,None,None,None,None,650265000,250467000,134844000,None,49495064
2018-03-31,USD,317835000,56587000,None,60388000,50782000,265460000,0,39937000,51000,-349550000,1805000,0,1193000,150289000,48977000,None,None,-125000,0,188203000,8195000,265460000,29359000,5947000,0,0,50782000,267053000,0,51000,0,-349550000,-34640000,None,63657000,None,71852000,None,None,None,None,None,None,None,649724000,317835000,179648000,None,50647882
