fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,373842000,None,None,10532000,177540000,196302000,None,20211000,5795000,-618602000,2925000,None,384000,348593000,31368000,None,3113000,16508000,5508000,359125000,None,187477000,None,None,139913000,None,6797000,None,None,None,None,None,None,None,384000,None,14717000,4433000,None,None,146172000,None,None,None,None,None,None,None,None
2020-03-31,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,102722000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2019-12-31,USD,137682000,8434000,None,1743000,26526000,111156000,None,None,4361000,-448569000,2684000,None,368000,115551000,19943000,None,None,5542000,6274000,122606000,None,102722000,None,0,None,None,3329000,None,None,None,None,None,None,None,368000,None,15076000,5031000,None,None,6583000,None,None,None,None,None,None,None,None
2019-09-30,USD,None,None,None,None,None,None,None,None,4361000,-448569000,2684000,None,368000,None,None,None,None,5542000,6274000,None,None,102722000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2019-06-30,USD,200839000,8419000,None,3237000,22850000,177989000,None,14752000,424000,-381943000,1556000,None,264000,182156000,17005000,None,None,32425000,6760000,185396000,None,169570000,None,3000,None,None,1166000,None,None,None,None,None,None,None,264000,None,15443000,5376000,None,None,5845000,None,None,None,527083000,None,182156000,None,None
2019-03-31,USD,200839000,8419000,None,3237000,22850000,177989000,None,14752000,424000,-381943000,1556000,None,264000,182156000,17005000,None,None,32425000,6760000,185396000,None,169570000,None,3000,None,None,1166000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2018-06-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2018-03-31,USD,None,None,None,None,None,249166000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,243765000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2010-09-30,USD,1474500000,81900000,None,51900000,1040100000,429600000,None,186500000,23700000,None,78200000,6100000,220300000,518100000,288700000,None,None,None,146500000,None,None,None,178800000,None,650800000,106400000,97200000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2010-06-30,USD,1415000000,85400000,None,36600000,985600000,424600000,None,170300000,23700000,None,78800000,6000000,260100000,449200000,255900000,None,None,None,147900000,None,None,None,181000000,None,650900000,116300000,82200000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2010-03-31,USD,1345100000,89800000,None,38800000,989800000,350400000,None,172100000,19000000,None,87000000,5900000,261700000,446200000,251900000,None,None,None,153800000,None,None,None,111300000,None,650900000,122800000,77300000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2009-12-31,USD,1336100000,94600000,None,30100000,977000000,354300000,None,153200000,19000000,None,95400000,5600000,227800000,558500000,230700000,None,None,None,158300000,None,None,None,51000000,None,650900000,123900000,73600000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2009-07-31,USD,1322700000,94900000,None,33000000,943300000,379400000,None,132400000,19000000,None,81500000,None,276500000,511600000,210800000,None,None,None,166900000,None,None,None,None,None,651000000,140000000,77800000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2009-04-30,USD,1307500000,99800000,None,42900000,940800000,366700000,None,132400000,19000000,None,83200000,None,286300000,462300000,207200000,None,None,None,168900000,None,None,None,None,None,650400000,149400000,72500000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2009-01-31,USD,1316900000,105800000,None,45800000,947400000,369500000,None,133100000,19000000,None,84000000,None,229000000,515800000,212900000,None,None,None,169300000,None,None,None,None,None,650500000,167200000,75900000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2008-10-31,USD,1921000000,520400000,None,42600000,1006800000,914200000,None,173900000,23500000,None,23200000,359300000,666500000,631400000,278000000,None,None,None,177100000,None,None,None,100000,None,650700000,162700000,99100000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2008-07-31,USD,2051800000,525500000,None,33700000,1015900000,1035900000,None,159800000,23500000,None,100900000,353900000,698800000,656500000,264200000,None,None,None,200800000,None,None,None,200000,None,650800000,190500000,95900000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2008-04-30,USD,2234500000,528200000,None,33400000,1223400000,1011100000,None,159700000,23500000,None,100700000,349000000,701200000,813300000,471700000,None,None,None,202700000,None,None,None,200000,None,651000000,197900000,103500000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2008-01-31,USD,2205100000,537800000,None,37400000,1218300000,986800000,None,139900000,23500000,None,96800000,349600000,724300000,792600000,470200000,None,None,None,201000000,None,None,None,3300000,None,651300000,197500000,106200000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2007-10-31,USD,1764800000,360300000,None,32500000,757200000,1007600000,None,165500000,23500000,None,40200000,238400000,557400000,520200000,474100000,None,None,None,199200000,None,None,None,61600000,None,200600000,170200000,92500000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2007-07-31,USD,1737400000,365200000,None,30500000,735800000,1001600000,None,141700000,23500000,None,87400000,239000000,442900000,149000000,447800000,None,None,None,201900000,None,None,None,528700000,None,200600000,175100000,92000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
