fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2019-12-31,USD,2340000,121739000,None,None,-114100000,-116484000,107537000,None,-115902000,None,13814000,None,-119399000,None,156000,582000,2253000,2097000,None,None,None,582000,1400000,None,-116484000,-116484000,None
2019-09-30,USD,2340000,121739000,None,None,-114100000,-116484000,107537000,None,-115902000,None,13814000,None,-119399000,None,156000,582000,2253000,2097000,None,None,None,582000,1400000,None,-116484000,-116484000,None
2018-12-31,USD,1140000,127081000,118086000,-116946000,-125201000,-123096000,118313000,None,-122872000,None,8602000,None,-125941000,None,None,224000,2856000,2856000,None,None,None,224000,213000,None,-123096000,-123096000,None
2018-09-30,USD,1140000,127081000,None,None,-125201000,-123096000,118313000,None,-122872000,None,8602000,None,-125941000,None,None,224000,2856000,2856000,None,None,None,224000,213000,None,-123096000,-123096000,None
2017-12-31,USD,1803000,93473000,85530000,-83727000,-91329000,-89862000,85530000,None,-89814000,None,7806000,None,-91670000,None,None,48000,1031000,1031000,None,None,None,48000,825000,None,-89862000,-89862000,None
