fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2019-12-31,USD,105679000,-3160000,105679000,34186000,-30523000,-30316000,None,661000,-161354000,-21082000,-96445000,None,6409000,None,207000,605000,-809000,65629000,1613000,None,None,None
2018-12-31,USD,9367000,6964000,9367000,34186000,29262000,128261000,-8452000,6752000,-132738000,36817000,-100811000,None,1879000,None,100782000,102000,-4380000,21162000,1356000,None,None,None
2017-12-31,USD,-55692000,4564000,-55692000,34186000,-78000,100386000,-6043000,-3699000,-68523000,-9969000,-54663000,None,402000,0,100464000,102000,-4380000,12593000,1235000,None,None,None
2016-12-31,USD,-61903000,1810000,-61903000,34186000,-78000,116826000,-7945000,2442000,-48079000,20320000,-34603000,None,120000,0,116826000,102000,-4380000,9104000,232000,None,None,None
2015-12-31,USD,-76444000,-359000,-76951000,-76444000,-78000,96414000,-6700000,-717000,-20563000,-906000,-20369000,None,90000,0,96414000,102000,-4380000,1180000,507000,None,None,None
