fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2019-12-31,USD,63587000,23592000,3685000,59902000,37213000,34705000,None,None,37213000,2384000,6775000,903000,36310000,16817000,59325000,124000,112416000,53091000,None,None,None,124000,-429000,None,37089000,34705000,None
2018-12-31,USD,57402000,3252000,71687000,57402000,54076000,28340000,0,None,31401000,2997000,6113000,-74000,54150000,16562000,53335000,64000,108181000,54846000,None,None,None,64000,-836000,None,31337000,28340000,None
2017-12-31,USD,2049000,2630000,55026000,2049000,-1712000,28927000,0,None,30285000,1227000,5693000,-1131000,-581000,15056000,-52323000,131000,91424000,52323000,None,None,None,131000,-1131000,None,30154000,28927000,None
2016-12-31,USD,-646000,542000,37089000,-646000,-1753000,27836000,0,None,28909000,1038000,3325000,-565000,-1188000,11346000,-45115000,35000,70688000,45115000,None,None,None,35000,-565000,None,28874000,27836000,None
2015-12-31,USD,1069000,315000,20241000,1069000,754000,24754000,0,None,25794000,1038000,2382000,None,754000,8977000,-36201000,2000,None,None,None,None,None,2000,0,None,25792000,24754000,None
