fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2019-12-31,USD,0,18858000,None,None,-18606000,-18606000,9858000,None,-18606000,None,9000000,252000,-18858000,None,0,0,252000,252000,None,None,None,None,252000,None,-18606000,-18606000,None
2018-12-31,USD,0,18516000,0,0,-19117000,-19779000,9777000,None,-20256000,None,8739000,395000,-18516000,None,1116000,-477000,366000,-750000,None,1019000,None,-477000,-990000,None,-19779000,-19779000,None
2017-12-31,USD,0,26811000,0,0,-26386000,-28304000,14428000,None,-28304000,None,12383000,425000,-26811000,None,1918000,0,282000,-1636000,None,None,None,0,143000,None,-28304000,-28304000,None
2016-12-31,USD,0,29721000,0,0,-29370000,-28741000,20929000,None,-31816000,None,8792000,351000,-29721000,None,2446000,-3075000,117000,-2329000,None,None,None,-3075000,234000,None,-28741000,-28741000,None
2015-12-31,USD,0,33089000,0,0,-34230000,-30335000,25622000,None,-36307000,None,7467000,-1141000,-33089000,None,2077000,-5972000,-2182000,None,None,None,None,-5972000,-3218000,None,-30335000,-30335000,None
