fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,0,10039000,None,None,-9878000,-10826000,3661000,None,-10826000,None,6378000,None,-10039000,None,902000,0,115000,-787000,None,None,None,None,None,None,-10826000,-10826000,None
2020-03-31,USD,0,7617000,None,None,-7485000,-7883000,3164000,None,-7883000,None,4453000,132000,-7617000,None,398000,0,132000,-266000,None,None,None,None,None,None,-7883000,-7883000,None
2019-12-31,USD,0,6105000,None,None,-6021000,-6021000,2837000,None,-6021000,None,3268000,84000,-6105000,None,0,0,84000,84000,None,None,None,None,84000,None,-6021000,-6021000,None
2019-09-30,USD,0,4499000,None,None,-4432000,-4432000,2361000,None,-4432000,None,2138000,67000,-4499000,None,0,0,67000,67000,None,None,None,None,67000,None,-4432000,-4432000,None
2019-06-30,USD,0,3547000,None,None,-3484000,-3484000,1779000,None,-3484000,None,1768000,63000,-3547000,None,0,0,63000,63000,None,None,None,None,63000,None,-3484000,-3484000,None
2019-03-31,USD,0,4707000,None,None,-4669000,-4669000,2881000,None,-4669000,None,1826000,38000,-4707000,None,0,0,38000,38000,None,None,None,None,38000,None,-4669000,-4669000,None
2018-12-31,USD,0,3422000,0,0,-3422000,-3810000,1856000,0,-3810000,0,1566000,77000,-3422000,0,160000,None,None,None,0,304000,0,-477000,-388000,0,-3810000,-3810000,None
2018-09-30,USD,0,3615000,0,0,-3524000,-3792000,1549000,0,-3792000,0,1767000,91000,-3615000,0,268000,None,None,None,0,299000,0,0,-476000,0,-3792000,-3792000,None
2018-06-30,USD,0,5147000,0,0,-5024000,-5344000,2413000,0,-5344000,0,2318000,123000,-5147000,0,320000,None,None,None,0,416000,0,477000,-613000,0,-5344000,-5344000,None
2018-03-31,USD,0,7046000,0,0,-6942000,-6833000,3960000,0,-7310000,0,3086000,104000,-7046000,0,368000,None,None,None,0,0,0,-477000,-264000,0,-6833000,-6833000,None
2017-12-31,USD,0,5988000,0,0,-5831000,-6240000,2734000,0,-6240000,0,3254000,157000,-5988000,0,409000,None,None,None,0,0,0,0,-1493000,0,-6240000,-6240000,None
2017-09-30,USD,0,6701000,0,0,-6643000,-7102000,3175000,0,-7102000,0,3526000,58000,-6701000,0,459000,None,None,None,0,0,0,0,0,0,-7102000,-7102000,None
2017-06-30,USD,0,6996000,0,0,-6942000,-7446000,3798000,0,-7446000,0,3198000,54000,-6996000,0,504000,None,None,None,0,0,0,0,0,0,-7446000,-7446000,None
2017-03-31,USD,0,7126000,0,0,-6970000,-7516000,4721000,0,-7516000,0,2405000,156000,-7126000,0,546000,None,None,None,0,0,0,0,0,0,-7516000,-7516000,None
2016-12-31,USD,0,7809000,0,0,-7710000,-5201000,5514000,0,-8276000,0,2295000,99000,-7809000,0,566000,None,None,None,0,0,0,-3075000,-2095000,0,-5201000,-5201000,None
2016-09-30,USD,0,7091000,0,0,-7020000,-7804000,4911000,0,-7804000,0,2180000,71000,-7091000,0,784000,None,None,None,0,0,0,0,0,0,-7804000,-7804000,None
2016-06-30,USD,0,7841000,0,0,-7870000,-8418000,5577000,0,-8418000,0,2264000,-29000,-7841000,0,548000,None,None,None,0,0,0,0,0,0,-8418000,-8418000,None
2016-03-31,USD,0,6980000,0,0,-6770000,-7318000,4927000,0,-7318000,0,2053000,210000,-6980000,0,548000,None,None,None,0,0,0,0,0,0,-7318000,-7318000,None
2015-12-31,USD,0,9165383,0,0,-9318885,-3898749,6913553,0,-9870749,0,2251830,-153502,-9165383,0,551864,None,None,None,0,0,0,-5972000,-3218000,0,-3898749,-3898749,None
2015-09-30,USD,0,8965201,0,0,-8859728,-9411441,7162541,0,-9411441,0,1802660,105473,-8965201,0,551713,None,None,None,0,0,0,0,0,0,-9411441,-9411441,None
2015-06-30,USD,0,7981542,0,0,-7938860,-8486449,6167758,0,-8486449,0,1813784,42682,-7981542,0,547589,None,None,None,0,0,0,0,0,0,-8486449,-8486449,None
