fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,103064000,None,None,238000,22268000,80796000,None,None,9000,-279079000,None,None,None,39446000,6493000,None,None,10000,14302000,88762000,None,80796000,47789000,None,15775000,None,5121000,None,None,None,None,None,None,None,None,None,14302000,82000,None,None,15775000,None,None,None,None,None,None,None,None
2020-03-31,USD,108887000,None,None,672000,18280000,90607000,None,128000,9000,-268253000,None,None,None,93925000,2808000,None,None,None,14154000,94597000,None,90607000,None,None,15472000,None,2680000,None,None,9000,None,-268253000,None,None,136000,None,14290000,128000,15472000,None,15472000,None,None,None,358851000,108887000,93925000,None,87213212
2019-12-31,USD,49540000,None,None,840000,3795000,45745000,None,172000,7000,-260370000,None,None,None,34479000,3795000,172000,172000,None,14044000,35319000,None,45745000,None,None,None,None,3623000,None,None,7000,None,-260370000,None,None,177000,None,14221000,172000,None,None,0,None,None,None,306108000,49540000,34479000,None,69810305
2019-09-30,USD,33832000,None,None,1316000,1895000,31903000,None,178000,6000,-254349000,None,None,None,18370000,1895000,None,None,None,13932000,19686000,None,31937000,None,None,None,None,1717000,None,None,6000,None,-254349000,None,None,214000,None,14146000,212000,None,None,34000,None,None,None,286246000,33832000,18370000,None,59302126
2019-06-30,USD,24920000,None,None,178000,1774000,23064000,None,167000,4000,-249917000,None,None,None,10586000,1774000,None,None,None,13906000,10764000,None,23146000,None,None,None,None,1607000,None,None,4000,None,-249917000,None,None,250000,None,14156000,249000,None,None,82000,None,None,None,272977000,24920000,10586000,None,44632329
2019-03-31,USD,26133000,None,None,378000,1340000,24665000,None,157000,4000,-246433000,None,None,None,11560000,1340000,157000,157000,None,13911000,11938000,None,24793000,None,None,128000,None,1183000,None,None,4000,None,-246433000,None,None,284000,None,14195000,285000,None,None,128000,None,None,None,271094000,26133000,11560000,None,43615257
2018-12-31,USD,22392000,None,None,607000,2218000,20174000,None,None,3000,-241551000,None,None,18000,7851000,2218000,None,None,None,13916000,8458000,None,20174000,None,None,None,None,2218000,None,None,3000,None,-241551000,None,None,18000,None,13934000,None,None,None,None,None,None,None,261722000,22392000,7851000,None,34000000
2018-09-30,USD,31596000,0,None,731000,8415000,23181000,0,386000,3000,-237741000,None,0,18000,16926000,8415000,5905000,5905000,None,13921000,17657000,None,23181000,0,None,0,0,2510000,0,0,3000,0,-237741000,0,None,18000,None,13939000,None,None,None,None,None,None,None,260919000,31596000,16926000,None,34377329
2018-06-30,USD,36607000,0,None,200000,10354000,26253000,0,364000,3000,-233949000,None,0,18000,22465000,10354000,7525000,7525000,None,13924000,22665000,None,26253000,0,None,0,0,2829000,0,0,3000,0,-233949000,0,None,18000,None,13942000,None,None,None,None,None,None,None,260199000,36607000,22465000,None,34377329
2018-03-31,USD,42922000,0,None,633000,12313000,30609000,0,22000,3000,-228605000,None,0,18000,28344000,12313000,9112000,9090000,None,13927000,28977000,None,30609000,0,None,0,0,3201000,0,0,3000,0,-228605000,0,None,18000,None,13945000,None,None,None,None,None,None,None,259211000,42922000,28344000,None,34248268
2017-12-31,USD,50595000,0,None,762000,14272000,36323000,0,881000,3000,-221772000,None,0,18000,35952000,14272000,10636000,10607000,None,13863000,36714000,None,36323000,0,None,0,0,3636000,0,0,3000,0,-221772000,0,None,18000,None,13881000,None,None,None,None,None,None,None,258092000,50595000,35952000,None,34186342
2017-09-30,USD,58411000,0,None,1161000,16847000,41564000,0,1947000,3000,-215532000,None,0,18000,43806000,10960000,6280000,6190000,None,13426000,44967000,None,41564000,0,None,5887000,0,4680000,0,0,3000,0,-215532000,0,None,18000,None,13444000,None,5887000,None,5887000,None,None,None,257093000,58411000,43806000,None,34158004
2017-06-30,USD,47250000,0,None,525000,18109000,29141000,0,1256000,3000,-208429000,None,0,18000,33938000,10223000,6051000,13867000,None,12769000,34463000,None,29141000,0,None,7886000,0,4172000,0,0,3000,0,-208429000,0,None,18000,None,12787000,None,7886000,None,7886000,None,None,None,237567000,47250000,33938000,None,28806398
2017-03-31,USD,56617000,0,None,2525000,21008000,35609000,0,2630000,3000,-200984000,None,0,18000,41744000,11592000,5843000,5780000,None,12330000,44269000,None,35609000,0,None,9416000,0,5749000,0,0,3000,0,-200984000,0,None,18000,None,12348000,None,9416000,None,9416000,None,None,None,236590000,56617000,41744000,None,28776398
2016-12-31,USD,63866000,0,None,2768000,21577000,42289000,0,3524000,3000,-193468000,None,0,18000,48750000,10678000,5276000,5104000,None,12330000,51518000,None,42289000,0,None,10899000,0,5402000,0,0,3000,0,-193468000,0,None,18000,None,12348000,None,10899000,None,10899000,None,None,None,235754000,63866000,48750000,None,28759731
2016-09-30,USD,67112000,0,None,3094000,20445000,46667000,0,1993000,3000,-188267000,None,0,18000,51670000,8368000,3724000,None,None,12330000,54764000,None,46667000,0,None,12077000,0,4644000,0,0,3000,0,-188267000,0,None,18000,None,12348000,None,12077000,None,12077000,None,None,None,234931000,67112000,51670000,None,28757719
2016-06-30,USD,73644000,0,None,2073000,20122000,53522000,0,1536000,3000,-180463000,None,0,18000,59224000,10114000,5844000,None,None,12329000,61297000,None,53522000,0,None,10008000,0,4270000,0,0,3000,0,-180463000,0,None,18000,None,12347000,None,10008000,None,10008000,None,None,None,233982000,73644000,59224000,None,28752719
2016-03-31,USD,80863000,0,None,3034000,19884000,60979000,0,1607000,3000,-172045000,None,0,18000,65495000,8409000,4142000,None,None,12316000,68529000,None,60979000,0,None,11475000,0,4267000,0,0,3000,0,-172045000,0,None,18000,None,12334000,None,11475000,None,11475000,None,None,None,233021000,80863000,65495000,None,28738050
