fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-02-29,USD,-3521000,8124000,-3521000,None,1660000,28222000,-57000,-12843000,-51365000,-9546000,-34247000,None,8516000,None,None,None,None,13019000,3315000,None,None,None
2019-02-28,USD,-3118000,17707000,-3118000,None,-2102000,48833000,-67000,-1181000,-56496000,29167000,-16548000,None,9391000,None,50935000,None,None,6715000,3118000,None,None,None
2018-02-28,USD,-7153000,551000,-7153000,None,14266000,15039000,-67000,1233000,-61286000,-30399000,-38285000,None,7982000,None,773000,None,None,10083000,7153000,None,None,None
