fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,184576000,45390000,129579000,54997000,9607000,6907000,None,None,9041000,None,42450000,None,9607000,2940000,566000,2134000,155000,-566000,None,None,None,2134000,-353000,None,6907000,6907000,None
2020-03-31,USD,190216000,45174000,134381000,55835000,10661000,8658000,None,None,10087000,None,42287000,None,10661000,2887000,574000,1429000,334000,-574000,None,None,None,1429000,None,None,8658000,8658000,None
2019-12-31,USD,190042000,41692000,134834000,55208000,13516000,9990000,None,None,13002000,None,38140000,None,13516000,3209000,514000,3012000,427000,-514000,None,343000,None,3012000,None,None,9990000,9990000,None
2019-09-30,USD,169803000,38706000,123817000,45986000,7280000,4867000,None,None,7200000,None,35950000,None,7280000,2756000,80000,1759000,786000,-80000,-574000,None,None,1759000,-580000,-574000,5441000,4867000,None
2019-06-30,USD,149692000,32757000,109222000,40470000,7713000,5518000,None,None,7128000,None,30222000,None,7713000,2535000,585000,1610000,95000,-585000,None,None,None,1610000,-985000,-574000,5518000,5518000,None
2019-03-31,USD,139254000,31331000,101680000,37574000,6243000,4862000,None,None,5840000,None,29257000,None,6243000,2074000,403000,978000,-403000,-403000,None,None,None,978000,-956000,-574000,4862000,4862000,None
2018-12-31,USD,139803000,31001000,101859000,37944000,6943000,4802000,0,0,5887000,0,28940000,None,6943000,2003000,1056000,None,None,None,126000,58000,0,1211000,-1092000,126000,4676000,4802000,None
2018-09-30,USD,137631000,30802000,100926000,36705000,5903000,3546000,0,0,4473000,0,28218000,None,5903000,2535000,1430000,None,None,None,0,49000,0,927000,-3330000,126000,3546000,3546000,None
2018-06-30,USD,131237000,28830000,95515000,35722000,6892000,4297000,0,0,5542000,0,26408000,None,6892000,2335000,1350000,None,None,None,0,87000,0,1245000,-3150000,126000,4297000,4297000,None
2018-03-31,USD,109448000,23344000,81543000,27905000,4561000,4858000,0,0,5973000,0,21459000,None,4561000,1807000,-1412000,None,None,None,0,78000,0,1115000,860000,126000,4858000,4858000,None
2017-12-31,USD,111958000,23165000,81243000,30715000,7602000,3241000,0,0,6775000,0,17632000,52000,7550000,1450000,827000,None,None,None,0,4083000,0,3681000,-4887000,-2205000,3094000,3241000,None
2017-09-30,USD,108592000,23246000,79539000,29053000,5871000,3408000,0,0,5031000,0,19359000,64000,5807000,1781000,840000,None,None,None,0,2106000,0,1623000,0,3234000,3408000,3408000,None
2017-06-30,USD,103559000,22590000,75048000,28511000,5965000,2700000,0,0,3870000,0,19006000,44000,5921000,1514000,2095000,None,None,None,0,2070000,0,1170000,0,-1029000,2700000,2700000,None
2017-03-31,USD,101606000,20356000,74289000,27317000,7018000,4259000,0,0,6374000,0,20905000,57000,6961000,-549000,644000,None,None,None,0,4102000,0,2115000,0,147000,4259000,4259000,None
2016-12-31,USD,103657000,20965000,74999000,28658000,7773000,7568000,0,0,9967000,0,19261000,80000,7693000,1704000,-2194000,None,None,None,0,10554000,0,2496000,-7332000,679000,7471000,7568000,None
2016-09-30,USD,103502000,24928000,76079000,27423000,2621000,1699000,0,0,1989000,0,23207000,126000,2495000,1721000,632000,None,None,None,0,-3181000,0,290000,0,-679000,1699000,1699000,None
2016-06-30,USD,100927000,21301000,75232000,25695000,4394000,2600000,0,0,3731000,0,19557000,None,4394000,1744000,663000,None,None,None,0,0,0,1131000,0,97000,2600000,2600000,None
2016-03-31,USD,92602000,23666000,68283000,24319000,653000,157000,0,0,234000,0,22188000,None,653000,1478000,419000,None,None,None,0,0,0,77000,0,0,157000,157000,None
2015-12-31,USD,84760000,19178000,62567000,22193000,3015000,3321000,0,0,2781000,0,17835000,None,3015000,1213000,234000,None,None,None,0,4309000,0,-270000,-1769000,270000,3051000,3321000,None
2015-09-30,USD,84331000,19238000,60809000,23522000,4284000,2887000,0,0,4121000,0,18041000,None,4284000,1197000,163000,None,None,None,0,0,0,1234000,0,0,2887000,2887000,None
2015-06-30,USD,85809000,18584000,62127000,23682000,5098000,3253000,0,0,4929000,0,17423000,None,5098000,1161000,169000,None,None,None,0,0,0,1676000,0,0,3253000,3253000,None
