fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-07-31,USD,1261000000,1031000000,592000000,669000000,315000000,199000000,92000000,None,219000000,None,347000000,None,230000000,None,19000000,20000000,1000000,-18000000,None,None,None,20000000,7000000,None,199000000,199000000,None
2020-04-30,USD,1238000000,555000000,581000000,657000000,141000000,101000000,197000000,None,121000000,None,358000000,39000000,102000000,None,20000000,20000000,3000000,-17000000,None,None,None,20000000,36000000,None,101000000,101000000,None
2020-01-31,USD,1357000000,508000000,634000000,723000000,239000000,197000000,104000000,None,219000000,None,404000000,24000000,215000000,None,20000000,22000000,3000000,-17000000,None,None,None,22000000,21000000,None,197000000,197000000,None
2019-10-31,USD,1367000000,487000000,630000000,737000000,252000000,194000000,102000000,None,231000000,None,385000000,2000000,250000000,None,21000000,37000000,6000000,-15000000,None,None,None,37000000,-4000000,None,194000000,194000000,None
2019-07-31,USD,1274000000,467000000,582000000,692000000,240000000,191000000,101000000,None,222000000,None,366000000,15000000,225000000,None,18000000,31000000,10000000,-8000000,None,None,None,31000000,5000000,None,191000000,191000000,None
2019-04-30,USD,1238000000,453000000,569000000,669000000,235000000,182000000,99000000,None,218000000,None,354000000,19000000,216000000,None,17000000,36000000,-6000000,-7000000,None,None,None,36000000,9000000,None,182000000,182000000,None
2019-01-31,USD,1284000000,457000000,577000000,707000000,266000000,504000000,102000000,None,248000000,None,355000000,16000000,250000000,None,18000000,-256000000,None,None,None,None,None,-256000000,6000000,None,504000000,504000000,None
2018-10-31,USD,1294000000,460000000,585000000,709000000,262000000,195000000,104000000,0,244000000,4000000,356000000,13000000,249000000,0,18000000,None,None,None,0,0,0,49000000,-37000000,0,195000000,195000000,None
2018-07-31,USD,1203000000,436000000,542000000,661000000,260000000,236000000,97000000,0,242000000,4000000,339000000,35000000,225000000,0,18000000,None,None,None,0,0,0,6000000,5000000,0,236000000,236000000,None
2018-04-30,USD,1206000000,429000000,562000000,644000000,246000000,205000000,91000000,0,227000000,4000000,338000000,31000000,215000000,0,19000000,None,None,None,0,0,0,22000000,7000000,0,205000000,205000000,None
2018-01-31,USD,1211000000,434000000,538000000,673000000,253000000,-320000000,93000000,0,233000000,4000000,341000000,14000000,239000000,0,20000000,None,None,None,0,0,0,553000000,-6000000,0,-320000000,-320000000,None
2017-10-31,USD,1189000000,414000000,542000000,647000000,246000000,177000000,89000000,0,226000000,-5000000,325000000,13000000,233000000,0,20000000,None,None,None,0,0,0,49000000,-80000000,0,177000000,177000000,None
2017-07-31,USD,1114000000,395000000,518000000,596000000,212000000,175000000,87000000,0,193000000,18000000,308000000,11000000,201000000,0,19000000,None,None,None,0,0,0,18000000,0,0,175000000,175000000,None
2017-04-30,USD,1102000000,391000000,510000000,592000000,211000000,164000000,84000000,0,191000000,-12000000,307000000,10000000,201000000,0,20000000,None,None,None,0,0,0,27000000,0,0,164000000,164000000,None
2017-01-31,USD,1067000000,368000000,493000000,574000000,213000000,168000000,79000000,0,193000000,3000000,289000000,7000000,206000000,0,20000000,None,None,None,0,0,0,25000000,0,0,168000000,168000000,None
2016-10-31,USD,1111000000,405000000,523000000,588000000,170000000,126000000,84000000,0,151000000,12000000,321000000,-13000000,183000000,0,19000000,None,None,None,0,0,0,25000000,-154000000,0,124000000,126000000,None
2016-07-31,USD,1044000000,396000000,502000000,542000000,151000000,122000000,86000000,0,134000000,-12000000,310000000,5000000,146000000,0,17000000,None,None,None,0,0,0,10000000,0,0,124000000,122000000,None
2016-04-30,USD,1019000000,399000000,489000000,530000000,135000000,91000000,81000000,0,117000000,3000000,318000000,4000000,131000000,0,18000000,None,None,None,0,0,0,26000000,0,0,91000000,91000000,None
2016-01-31,USD,1028000000,382000000,491000000,537000000,160000000,123000000,78000000,0,142000000,0,304000000,5000000,155000000,0,18000000,None,None,None,0,0,0,19000000,0,0,123000000,123000000,None
2015-10-31,USD,1035000000,379000000,500000000,535000000,159000000,143000000,82000000,0,143000000,3000000,297000000,3000000,156000000,0,16000000,None,None,None,0,0,0,3000000,-45000000,-37000000,143000000,143000000,None
2015-07-31,USD,1014000000,369000000,501000000,513000000,145000000,103000000,79000000,0,128000000,0,290000000,1000000,144000000,0,17000000,None,None,None,0,0,0,23000000,0,-2000000,105000000,103000000,None
