fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-07-31,USD,9546000000,None,None,211000000,4565000000,4981000000,None,None,3000000,130000000,968000000,4482000000,825000000,1358000000,1314000000,None,40000000,-476000000,846000000,3245000000,148000000,499000000,None,930000000,2283000000,746000000,311000000,None,None,None,None,None,None,None,825000000,None,6301000000,None,None,613000000,3251000000,None,None,None,None,None,None,None,None
2020-04-30,USD,9455000000,921000000,None,211000000,4687000000,4768000000,None,399000000,3000000,15000000,816000000,3582000000,616000000,1324000000,1945000000,700000000,700000000,-538000000,836000000,3171000000,141000000,265000000,None,886000000,1788000000,750000000,846000000,None,None,3000000,None,15000000,None,None,804000000,None,6284000000,None,1788000000,954000000,2742000000,None,None,None,5288000000,9455000000,1324000000,None,308000000
2020-01-31,USD,9501000000,1059000000,None,204000000,4653000000,4848000000,None,379000000,3000000,73000000,833000000,3589000000,598000000,1226000000,1892000000,675000000,675000000,-521000000,844000000,3102000000,118000000,200000000,None,966000000,1787000000,706000000,838000000,None,None,3000000,None,73000000,None,None,789000000,None,6399000000,None,1787000000,974000000,2761000000,None,None,None,5293000000,9501000000,1226000000,None,310000000
2019-10-31,USD,9452000000,1107000000,None,198000000,4704000000,4748000000,None,776000000,3000000,-18000000,833000000,3593000000,611000000,1382000000,2080000000,616000000,616000000,-514000000,850000000,3189000000,102000000,48000000,None,930000000,1791000000,679000000,688000000,None,None,3000000,None,-18000000,None,None,611000000,None,6263000000,None,1791000000,833000000,2624000000,None,None,None,5277000000,9452000000,1382000000,None,318000000
2019-07-31,USD,8625000000,511000000,None,176000000,3878000000,4747000000,None,532000000,3000000,-122000000,962000000,3107000000,612000000,1765000000,1622000000,504000000,504000000,-404000000,839000000,3457000000,99000000,1129000000,None,856000000,1294000000,660000000,586000000,None,None,3000000,None,-122000000,None,None,612000000,None,5168000000,None,1294000000,962000000,2256000000,None,None,None,5270000000,8625000000,1765000000,None,310000000
2019-04-30,USD,9022000000,538000000,None,181000000,3897000000,5125000000,None,512000000,3000000,178000000,981000000,3112000000,637000000,2155000000,1118000000,None,None,-398000000,827000000,3812000000,96000000,1475000000,None,819000000,1798000000,657000000,606000000,None,None,3000000,None,178000000,-1000000,None,637000000,None,5210000000,None,1798000000,981000000,2779000000,None,None,None,5343000000,9022000000,2155000000,None,317000000
2019-01-31,USD,8952000000,566000000,None,169000000,3916000000,5036000000,None,543000000,3000000,90000000,1023000000,3133000000,635000000,2057000000,1095000000,None,None,-381000000,829000000,3712000000,77000000,1337000000,None,833000000,1798000000,653000000,552000000,None,None,3000000,None,90000000,None,None,635000000,None,5240000000,None,1798000000,1023000000,2821000000,None,None,None,5324000000,8952000000,2057000000,None,318000000
2018-10-31,USD,8541000000,491000000,None,187000000,3970000000,4567000000,0,527000000,3000000,-336000000,1000000000,2973000000,339000000,2247000000,1171000000,None,None,-408000000,822000000,3848000000,68000000,1103000000,0,776000000,1799000000,638000000,644000000,4571000000,5308000000,3000000,0,-336000000,0,None,339000000,None,4693000000,None,1799000000,1000000000,2799000000,None,None,None,5308000000,8541000000,2247000000,None,325000000
2018-07-31,USD,8349000000,515000000,None,180000000,3781000000,4564000000,0,490000000,3000000,-416000000,968000000,2933000000,363000000,2131000000,1014000000,1799000000,1799000000,-335000000,801000000,3667000000,70000000,1116000000,0,733000000,1799000000,623000000,524000000,4568000000,0,3000000,0,-416000000,0,None,363000000,None,4682000000,None,1799000000,968000000,2767000000,None,None,None,5312000000,8349000000,2131000000,None,319000000
2018-04-30,USD,8784000000,314000000,None,166000000,4167000000,4613000000,0,508000000,3000000,-412000000,1002000000,2618000000,390000000,3011000000,1365000000,315000000,2115000000,-310000000,798000000,4525000000,139000000,1681000000,0,754000000,1800000000,594000000,542000000,4617000000,0,3000000,0,-412000000,0,None,390000000,None,4259000000,None,1800000000,1002000000,2802000000,None,None,None,5332000000,8784000000,3011000000,None,322000000
