fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-06-30,USD,-163000000,0,344000000,507000000,361000000,189000000,9000000,None,183000000,252000000,-281000000,None,None,-17000000,-164000000,None,None,-470000000,0,None,None,252000000
2020-03-31,USD,360000000,0,389000000,29000000,-21000000,-180000000,-23000000,None,-55000000,45000000,-164000000,None,None,-20000000,-116000000,None,None,-109000000,0,None,-7000000,38000000
2019-12-31,USD,932000000,224000000,99000000,-833000000,474000000,-6000000,-472000000,-536000000,401000000,-51000000,-144000000,-830000000,-35000000,-130000000,-840000000,None,-388000000,99000000,0,-368000000,5000000,-46000000
2019-09-30,USD,375000000,0,439000000,64000000,-162000000,-235000000,-16000000,-536000000,69000000,37000000,-167000000,None,None,17000000,150000000,None,-388000000,-236000000,0,None,-3000000,35000000
2019-06-30,USD,56000000,0,139000000,83000000,1000000,-201000000,-95000000,-536000000,142000000,72000000,134000000,None,None,19000000,110000000,None,-388000000,-8000000,0,None,None,71000000
2019-03-31,USD,439000000,0,492000000,53000000,3000000,-142000000,-25000000,-536000000,54000000,18000000,-332000000,None,None,20000000,80000000,None,-388000000,-386000000,0,None,1000000,19000000
2018-12-31,USD,79000000,23000000,103000000,24000000,28000000,-189000000,-95000000,-187000000,521000000,24000000,110000000,-213000000,-31000000,16000000,120000000,None,-6000000,110000000,0,52000000,-2000000,22000000
2018-09-30,USD,143000000,0,208000000,65000000,49000000,-222000000,-95000000,-187000000,161000000,-106000000,-92000000,None,0,18000000,130000000,0,-6000000,-253000000,0,None,-1000000,-107000000
2018-06-30,USD,-165000000,0,-140000000,25000000,43000000,-203000000,None,-187000000,75000000,74000000,417000000,None,0,55000000,349000000,0,-6000000,342000000,0,None,-2000000,72000000
2018-03-31,USD,107000000,0,126000000,19000000,-19000000,-181000000,-45000000,-187000000,197000000,-28000000,27000000,None,0,-18000000,-99000000,0,-6000000,-170000000,0,None,1000000,-27000000
2017-12-31,USD,44000000,-424000000,345000000,206000000,-187000000,-766000000,-157000000,193000000,52000000,17000000,433000000,None,0,-70000000,0,0,-69000000,13000000,0,None,None,None
2017-09-30,USD,-155000000,0,-129000000,26000000,23000000,-157000000,-38000000,193000000,208000000,-130000000,156000000,None,0,17000000,80000000,0,0,-52000000,0,None,1000000,-129000000
2017-06-30,USD,34000000,0,150000000,116000000,7000000,-194000000,-38000000,193000000,153000000,52000000,96000000,None,0,55000000,565000000,0,0,-57000000,0,None,1000000,53000000
2017-03-31,USD,83000000,0,211000000,128000000,-1000000,-294000000,-60000000,193000000,317000000,19000000,102000000,None,0,-19000000,-214000000,0,0,-215000000,0,None,2000000,21000000
2016-12-31,USD,891000000,-777000000,1076000000,620000000,-613000000,-978000000,-611000000,-116000000,197000000,-39000000,-132000000,None,0,-69000000,0,0,128000000,-275000000,0,None,None,None
2016-09-30,USD,518000000,None,156000000,-16000000,1000000,-104000000,140000000,-98000000,479000000,-91000000,-143000000,None,0,17000000,55000000,0,0,None,0,None,-1000000,-92000000
2016-06-30,USD,214000000,None,605000000,453000000,1000000,-567000000,605000000,-98000000,146000000,81000000,43000000,None,0,17000000,60000000,0,0,None,0,None,-3000000,78000000
2016-03-31,USD,296000000,None,172000000,-2000000,-1000000,-136000000,-1000000,None,59000000,-54000000,-90000000,None,0,18000000,75000000,0,0,None,0,None,None,-54000000
2015-12-31,USD,1325000000,-744000000,994000000,469000000,-218000000,-847000000,-214000000,338000000,429000000,72000000,-71000000,None,0,-72000000,0,0,-8000000,-668000000,0,None,None,None
2015-09-30,USD,672000000,None,335000000,173000000,1000000,-198000000,None,None,129000000,-7000000,-144000000,None,0,18000000,135000000,0,0,None,0,None,None,-9000000
2015-06-30,USD,724000000,None,-702000000,803000000,1000000,-192000000,None,None,297000000,-812000000,82000000,None,0,18000000,133000000,0,0,None,0,None,None,-810000000
