fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,372000000,150000000,None,372000000,222000000,183000000,None,None,222000000,5000000,46000000,None,222000000,150000000,21000000,34000000,80000000,-21000000,None,None,None,34000000,40000000,None,188000000,183000000,None
2020-03-31,USD,96000000,154000000,None,96000000,-58000000,-55000000,None,None,-62000000,-3000000,64000000,None,-58000000,154000000,22000000,-4000000,82000000,-22000000,None,None,None,-4000000,7000000,None,-58000000,-55000000,None
2019-12-31,USD,296000000,-847000000,23000000,296000000,1144000000,137000000,None,None,138000000,-1000000,60000000,1000000,1143000000,-847000000,22000000,2000000,-21000000,-22000000,None,None,None,2000000,-9000000,None,136000000,137000000,None
2019-09-30,USD,206000000,120000000,33000000,206000000,86000000,69000000,None,None,86000000,13000000,3000000,None,86000000,120000000,22000000,17000000,-22000000,-22000000,None,None,None,17000000,-9000000,None,69000000,69000000,None
2019-06-30,USD,266000000,85000000,3000000,266000000,182000000,142000000,None,None,182000000,13000000,2000000,1000000,181000000,85000000,22000000,40000000,-21000000,-22000000,None,None,None,40000000,25000000,None,142000000,142000000,None
2019-03-31,USD,195000000,139000000,52000000,195000000,58000000,54000000,None,None,58000000,13000000,2000000,2000000,56000000,139000000,23000000,4000000,-21000000,-23000000,None,None,None,4000000,8000000,None,54000000,54000000,None
2018-12-31,USD,216000000,113000000,25000000,216000000,55000000,88000000,0,0,101000000,0,2000000,None,103000000,113000000,-23000000,None,None,None,4000000,0,0,-77000000,-47000000,0,178000000,88000000,None
2018-09-30,USD,274000000,99000000,20000000,274000000,175000000,161000000,0,0,175000000,0,0,None,175000000,99000000,-23000000,None,None,None,0,0,0,-14000000,-40000000,0,189000000,161000000,None
2018-06-30,USD,219000000,134000000,48000000,219000000,133000000,75000000,0,0,87000000,0,0,48000000,85000000,134000000,-24000000,None,None,None,0,0,0,12000000,-64000000,0,75000000,75000000,None
2018-03-31,USD,293000000,76000000,-13000000,293000000,217000000,197000000,0,0,217000000,0,0,None,217000000,76000000,-24000000,None,None,None,0,0,0,20000000,-11000000,0,197000000,197000000,None
2017-12-31,USD,273000000,775000000,101000000,1226000000,-1225000000,52000000,0,0,156000000,0,0,None,172000000,-64000000,24000000,None,None,None,0,0,0,104000000,2000000,0,-921000000,52000000,None
2017-09-30,USD,623000000,310000000,286000000,623000000,313000000,208000000,0,0,313000000,0,0,None,313000000,310000000,24000000,None,None,None,0,0,0,-105000000,0,0,418000000,208000000,None
2017-06-30,USD,308000000,158000000,132000000,308000000,150000000,153000000,0,0,150000000,0,0,None,150000000,158000000,25000000,None,None,None,0,0,0,3000000,0,0,147000000,153000000,None
2017-03-31,USD,527000000,155000000,125000000,527000000,372000000,317000000,0,0,372000000,0,0,None,372000000,155000000,24000000,None,None,None,0,0,0,55000000,0,0,317000000,317000000,None
2016-12-31,USD,482000000,1170000000,174000000,1138000000,755000000,197000000,0,0,271000000,0,0,None,308000000,56000000,25000000,None,None,None,0,0,0,74000000,116000000,0,632000000,197000000,None
2016-09-30,USD,566000000,86000000,56000000,566000000,480000000,479000000,0,0,480000000,0,0,None,480000000,86000000,26000000,None,None,None,0,0,0,1000000,0,0,479000000,479000000,None
2016-06-30,USD,396000000,195000000,168000000,396000000,201000000,146000000,0,0,201000000,0,0,None,201000000,195000000,25000000,None,None,None,0,0,0,-55000000,0,0,256000000,146000000,None
2016-03-31,USD,245000000,180000000,154000000,245000000,65000000,59000000,0,0,65000000,0,0,None,65000000,180000000,26000000,None,None,None,0,0,0,-6000000,0,0,71000000,59000000,None
2015-12-31,USD,780000000,675000000,166000000,1564000000,1333000000,429000000,0,0,584000000,0,0,None,614000000,231000000,25000000,None,None,None,0,0,0,155000000,98000000,0,1056000000,429000000,None
2015-09-30,USD,368000000,196000000,171000000,368000000,172000000,129000000,0,0,172000000,0,0,None,172000000,196000000,25000000,None,None,None,0,0,0,-43000000,0,0,215000000,129000000,None
2015-06-30,USD,695000000,286000000,248000000,695000000,409000000,297000000,0,0,409000000,0,0,None,409000000,286000000,26000000,None,None,None,0,0,0,-112000000,0,0,521000000,297000000,None
