fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,14780000000,209000000,None,None,8271000000,6444000000,None,None,1000000,6109000000,2683000000,None,2360000000,293000000,None,None,None,334000000,None,1587000000,9573000000,6255000000,9451000000,1294000000,1222000000,None,None,None,None,1000000,None,6109000000,None,None,3295000000,None,116000000,None,1222000000,7049000000,8271000000,None,20000000,None,None,14780000000,293000000,None,84062384
2020-03-31,USD,13745000000,212000000,None,None,7472000000,6240000000,None,None,1000000,6100000000,2249000000,None,1425000000,139000000,None,None,None,139000000,None,1372000000,9622000000,6036000000,9501000000,1233000000,1221000000,None,None,None,None,1000000,None,6100000000,None,None,2426000000,None,113000000,None,1221000000,6251000000,7472000000,None,8000000,None,None,13745000000,139000000,None,89983322
2019-12-31,USD,14326000000,216000000,None,117000000,7674000000,6639000000,None,3927000000,1000000,6295000000,2350000000,117000000,1282000000,169000000,3977000000,None,None,343000000,102000000,1455000000,10240000000,6430000000,10122000000,1286000000,1235000000,None,30000000,None,None,1000000,None,6295000000,None,None,2304000000,None,111000000,None,1235000000,6439000000,7674000000,None,7000000,None,None,14326000000,169000000,None,93274987
2019-09-30,USD,13367000000,107000000,None,122000000,6715000000,6652000000,None,3548000000,1000000,6331000000,1817000000,None,785000000,229000000,3576000000,None,None,320000000,65000000,1073000000,10476000000,6652000000,10419000000,844000000,1234000000,None,26000000,None,None,1000000,None,6331000000,None,None,1711000000,None,107000000,None,1234000000,5481000000,6715000000,None,None,None,None,13367000000,229000000,None,96495143
2019-06-30,USD,13581000000,106000000,None,127000000,6859000000,6722000000,None,3611000000,1000000,6425000000,1901000000,None,850000000,190000000,3634000000,None,None,296000000,66000000,1056000000,10793000000,6722000000,10733000000,866000000,1233000000,None,23000000,None,None,1000000,None,6425000000,None,None,1626000000,None,106000000,None,1233000000,5626000000,6859000000,None,None,None,None,13581000000,190000000,None,99801012
2019-03-31,USD,13551000000,104000000,None,132000000,6882000000,6669000000,None,3666000000,1000000,6406000000,1867000000,None,901000000,123000000,3690000000,6000000,6000000,262000000,67000000,1020000000,10777000000,6669000000,10716000000,897000000,1232000000,None,24000000,None,None,1000000,None,6406000000,None,None,1650000000,None,104000000,None,1232000000,5650000000,6882000000,None,None,None,None,13551000000,123000000,None,102270409
2018-12-31,USD,13603000000,105000000,None,125000000,7048000000,6555000000,None,3721000000,1000000,6374000000,2070000000,None,980000000,104000000,3745000000,None,None,94000000,None,1067000000,10873000000,6555000000,729000000,963000000,1233000000,None,24000000,None,None,1000000,None,6374000000,None,None,1558000000,None,105000000,None,1233000000,5815000000,7048000000,None,None,None,86000000,13603000000,104000000,None,103672592
2018-09-30,USD,13739000000,103000000,None,132000000,7156000000,6583000000,0,3777000000,1000000,6303000000,2130000000,0,974000000,82000000,3777000000,None,None,79000000,0,1059000000,11025000000,6583000000,738000000,977000000,1249000000,0,22000000,6583000000,0,1000000,0,6303000000,0,None,1552000000,None,103000000,None,1249000000,5907000000,7156000000,None,None,None,200000000,13739000000,82000000,None,106637701
2018-06-30,USD,14132000000,102000000,None,135000000,7498000000,6634000000,0,3893000000,1000000,6159000000,2341000000,0,1029000000,185000000,3893000000,1264000000,1264000000,153000000,0,1183000000,11238000000,6634000000,911000000,998000000,1264000000,0,17000000,6634000000,0,1000000,0,6159000000,0,None,1609000000,None,102000000,None,1264000000,6234000000,7498000000,None,None,None,321000000,14132000000,185000000,None,109614214
2018-03-31,USD,14019000000,100000000,None,142000000,7235000000,6784000000,0,3632000000,1000000,6102000000,2322000000,0,1075000000,114000000,3632000000,1281000000,1281000000,215000000,0,1180000000,11151000000,6784000000,751000000,1066000000,1281000000,0,17000000,6784000000,0,1000000,0,6102000000,0,None,1588000000,None,100000000,None,1281000000,5954000000,7235000000,None,None,None,466000000,14019000000,114000000,None,113709322
